,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,memType
120,3A4TN5196L4AN0WHD1ZU2K08AUUCHS,0.254359173559819,"[-0.21851399739583333, 0.08557771381578948, 0.3007439507378472, -0.019585745675223216, 0.06855504653033088, 0.2735263279506138, 0.2532509251644737, 0.481109619140625, 0.36983816964285715, 0.25702362060546874, 0.3263916015625, 0.07472831324527138, 0.6869614545036765, 1.0138938210227273, 0.4838205973307292, -0.404949951171875, 0.2917344835069444]","[-26.625, -51.2861328125, -33.077239990234375, -39.34220886230469, -36.665435791015625, -31.62238311767578, -43.19970703125, -64.6337890625, -12.513671875, -46.309814453125, -60.3128662109375, -79.97795104980469, -36.4505615234375, -14.65966796875, -18.603515625, -37.956451416015625, -44.327880859375]","[-23.3472900390625, -52.912109375, -35.783935546875, -38.930908203125, -37.83087158203125, -35.451751708984375, -48.011474609375, -72.33154296875, -15.1025390625, -51.450286865234375, -65.208740234375, -82.817626953125, -48.12890625, -25.8125, -24.40936279296875, -33.906951904296875, -49.5791015625]","My son looked so handsome in his gown and cap the day of his graduation. I think back to the look we shared as he was walking down the lane to find his seat. He was a vision compared to his other classmates. He looked at me and winked with a glimmer in his eyes, a look that said it all. The long hours of studying all these years have finally paid off and he is finally graduating. The road up until here was not an easy one but we made it. The graduation ceremony took place in the arena in the city and was as grand as you could imagine. The arena was prepared for a prestigeous ceremony with attendees from prestigeous educational backgrounds. It really was a day to remember. The commencement speeches started and we were impatiently waiting for them to hand out the certificates to the graduates. My phones camera was on full blast along with our digital camera and video camera. My husband and kids and family was all there and cheering when they called his name and as he walked up to the stage to receive his degree we all went wild with cheers and hollers. He looked up at us in the stand and smiled and waved as we screamed our excitement. he took his degree and proudly walked back to his seat. This is what we had all been waiting for all these years. The celebration of achievement is a celebration like no other. I hope that every parent gets to feel this feeling of pride and love of their childs achievements.",,3HYA4D452S5DBMD9LIMONMF9HHD2F5,imagined
121,3EO896NRAXHN0NTINNX537GRMOMJTI,0.7245222237699703,"[-0.222265625, 1.3890625, 0.26022056297019674, 0.5327471564797794, 0.7206311907087054, 1.607177734375, 0.08231985157933729, 1.5507897271050348, 0.33992958068847656, 0.8463690621512276, 0.8136845341435185, 0.4319000244140625, 0.40531782670454547, 0.49937855113636365, 0.7205347521551724, 0.5429366674178686, 1.309499740600586, 0.5244105945933949, 0.3141595749627976, 1.3442507657137783, 1.2019119262695312]","[-41.6748046875, -39.375, -78.9715576171875, -76.547119140625, -62.02423095703125, -13.4619140625, -53.065696716308594, -50.499847412109375, -37.52236557006836, -29.046463012695312, -63.40789794921875, -79.74095153808594, -52.47265625, -56.06689453125, -68.248046875, -76.56814575195312, -29.182357788085938, -17.499794006347656, -68.76129150390625, -18.847457885742188, -27.471954345703125]","[-37.2294921875, -53.265625, -85.99751281738281, -94.6605224609375, -82.201904296875, -19.890625, -55.452972412109375, -78.4140625, -46.36053466796875, -40.8956298828125, -85.37738037109375, -90.10655212402344, -61.3896484375, -67.05322265625, -89.1435546875, -97.74267578125, -60.6103515625, -23.268310546875, -75.358642578125, -33.63421630859375, -41.8948974609375]","When I look back on the night my son graduated from college, I am overcome with pride and love. I can precisely picture everything about my surroundings that night. I am usually not that great at taking everything in and focus on small details in my life and at events as opposed to the big picture. This night, however, I can clearly recall the view across the room, the colors, the sounds, the whole entirety of it all, and most importantly, the feelings. I know I could go back to that huge room and find the seat I was sitting in among thousands just based on the clarity of my memory. I took everything in. Before the graduation, I had trouble finding parking and rushed into the venue at the last moment, worried I wouldn't be able to find a seat. I found one way up high with pretty poor view because none of the lower ones were available. At that point, I had no idea where my son was, no idea if I would even be able to see him or not. He texted me as the commencement started and told me where he was. Based on that, I was a little upset because I had definitely chosen the opposite side of the arena from him and was very far away. In spite of that, I absorbed the whole ceremony and kept one eye always fixed on his head, small as an ant. The whole time, I balanced between crying with pride and joy and smiling so hard that my cheeks and jaw hurt. In the end, my bad seating location turned out to be central to the single most memorable moment of the night. As the graduates were being released by row to leave the room, I saw that I was sitting directly over the exit that they were filing out through. Everyone around me was standing and I'm not that tall, so as he approached the exit, I got on my toes as high as I could and raised my arm so he could hopefully see me. With about 30 feet to go before he passed under me, he looked up and directly at me and we locked eyes. I will never forget the look he had on his face. It was so almost too special to be described...a combination of pride, joy, thankfulness, humility. Words don't do justice to that little moment we shared. Mother and son loving, knowing and understanding each other without words.",3HYA4D452S5DBMD9LIMONMF9HHD2F5,,retold
122,3HYA4D452S5DBMD9LIMONMF9HHD2F5,0.5979894042536206,"[-0.2855088975694444, 0.25830078125, 0.37289673941476004, 0.6284623579545454, 0.7424831390380859, 0.21270884638247284, 0.5206985473632812, 0.37665758634868424, 1.2616000175476074, 1.17666015625, -0.21771709735576922, 0.6380189259847006, 0.7722919170673077, 1.47021484375, 0.91534423828125, 0.7247183663504464]","[-14.826416015625, -25.005859375, -18.087108612060547, -21.3349609375, -23.181304931640625, -48.983612060546875, -41.91184997558594, -51.24365234375, -14.303291320800781, -27.88330078125, -32.557861328125, -31.192550659179688, -18.960205078125, -11.5146484375, -12.8486328125, -54.750579833984375]","[-12.2568359375, -28.6220703125, -23.307662963867188, -28.248046875, -35.06103515625, -53.87591552734375, -51.284423828125, -58.400146484375, -34.4888916015625, -45.533203125, -29.7275390625, -46.5050048828125, -29.0, -20.3359375, -20.17138671875, -80.11572265625]","I recently went to my son's graduation ceremony. He was graduating from college and it was a very special trip for me. The ceremony was held in a huge auditorium in the middle of downtown. I arrived a few minutes late because parking was a nightmare. When I got inside, I struggled to find a seat where I could see him. He texted me to let me know where he was on the stadium floor and I got as close as I could. The whole time, he looked like an ant to me and I really couldn't see him. The ceremony was enjoyable and I gushed with pride the whole time as well as a few tears. After the ceremony, I texted him to let him know where I was sitting. Luckily, I was located above the exit that the graduates were filing out of.  At the very end of the night, the most wonderful thing happened. The most memorable part of the evening was when the graduates were walking out and he looked up and made eye contact with me. We locked eyes and I have never seen him so proud and happy. It was our own special moment. That look is something I will never forget. Every time I think of that night and the pride and happiness for him that I have, the look in his eyes at that moment is the first thing that pops into my head.",3HYA4D452S5DBMD9LIMONMF9HHD2F5,3HYA4D452S5DBMD9LIMONMF9HHD2F5,recalled
123,3A9AA95ATX8H1WLQH4KRXNWPC1X5PZ,0.6997493119977586,"[-0.22284589494977677, 0.41806640625, 0.29360437393188477, 1.0117645263671875, 0.9268379211425781, 0.79580078125, 0.5429808298746744, 0.5712648279526654, 1.538055419921875, 1.256676483154297, 0.6228731595552884, 1.134464610706676, 0.6771918402777778, 0.45880126953125, 0.470703125]","[-20.3060302734375, -8.56201171875, -15.795989990234375, -14.087738037109375, -10.231292724609375, -16.5107421875, -60.82246398925781, -64.65438842773438, -37.7232666015625, -28.055522918701172, -33.269775390625, -30.457412719726562, -38.373046875, -42.7662353515625, -14.578125]","[-17.186187744140625, -10.65234375, -20.49365997314453, -20.1583251953125, -17.64599609375, -24.46875, -73.85400390625, -84.077392578125, -68.484375, -46.905670166015625, -41.36712646484375, -42.9365234375, -50.5625, -49.189453125, -16.4609375]","It's been three months since my family and I went on a cruise. We had a wonderful time! There were so many things to do and it was great spending time with my family. We made so many happy memories! It wasn't all fun and games though. There were a few things that almost ruined our vacation. My aunt had her room broken into and someone stole most of the jewelry that she had put on the counter in the bathroom. At first it didn't seem like the ""boat police"" were doing anything to help, but it was only a few hours before they caught the man that had broken in. My aunt got her jewelry back and when we got to the port they put the man off the boat. I was surprised that we were able to put it behind us and have fun. My aunt even led the conga line around the deck after dinner. It's amazing how quickly she forgave the whole incident. The cruise ship was really nice to us after that and they even upgraded our rooms for us. They moved us into a few of their family suites that were unoccupied. It really was great!",,3I7DHKZYGOM5AJWW31OMLTILAFD5F3,imagined
124,3FDJT1UU75UGQ5OA4CFJ16AR7UY5K2,0.8540434410352288,"[0.24889373779296875, 0.6535881890190972, 0.26574867650082235, 0.509716796875, 2.4303385416666665, 0.14367389678955078, 1.7359604835510254, 0.6669791085379464, 0.7926492189106188, 0.45264387130737305, 1.0278116861979167, 1.1455713907877605, 1.3279318809509277, 0.270812193552653, 1.1383319430881076]","[-16.9935302734375, -14.218292236328125, -44.7529296875, -12.37890625, -9.119140625, -19.562026977539062, -13.540111541748047, -25.83416748046875, -40.395376205444336, -37.084205627441406, -25.8662109375, -36.10719299316406, -43.400026082992554, -57.796024322509766, -31.063735961914062]","[-18.98468017578125, -20.1005859375, -49.802154541015625, -17.47607421875, -30.9921875, -21.860809326171875, -27.42779541015625, -35.171875, -55.455711364746094, -44.326507568359375, -38.199951171875, -56.72747802734375, -73.94245934486389, -64.29551696777344, -51.5537109375]","I went on a Mediterranean cruise with family. There were 12 of us who traveled together. The cruise was for my in-laws 55th anniversary, so they took the whole family. The trip started with a flight to Barcelona, Spain. We spent the night there before boarding the ship. The cruise lasted for one week and included stops in Spain, France, and Italy. We went on excursions almost every day. The weather was very hot, as there was a heat wave in Europe. The buses we took for excursions had very little air conditioning, making the trips miserably hot. In general, we had fun, however the days were very long and tiring. The food on the boat was another negative part of the trip. We had many food allergies in the group, and they did not do a good job accommodating. I've been on other cruises where they over accommodated for allergies, but this ship did not meet those expectations. All-in-all, I'm happy I had this experience and I saw a lot of places I would want to visit again. However, I do not have a desire to go on the particular cruise or cruise line again.",3I7DHKZYGOM5AJWW31OMLTILAFD5F3,,retold
125,3I7DHKZYGOM5AJWW31OMLTILAFD5F3,0.7761864900860173,"[-0.1646240234375, 0.5078239440917969, 0.7038981119791666, 0.45274135044642855, 0.4991973428165211, 0.5425581498579546, 0.27194699374112213, 0.7084918302648208, 0.5035552978515625, 1.132177734375, 1.99375, 0.5632431030273437, 0.86796875, 2.3552347819010415, 0.704833984375]","[-19.111572265625, -34.77374267578125, -17.0787353515625, -13.28857421875, -34.065975189208984, -25.4442138671875, -23.87109375, -31.449050903320312, -58.2962646484375, -17.7197265625, -17.390625, -17.464401245117188, -27.0732421875, -7.99359130859375, -39.5546875]","[-17.46533203125, -42.89892578125, -23.413818359375, -19.626953125, -42.552330017089844, -31.412353515625, -29.853927612304688, -43.493412017822266, -70.381591796875, -29.04150390625, -27.359375, -23.096832275390625, -35.7529296875, -22.125, -48.0126953125]","About three months ago I went on a family vacation.  I traveled with my husband and 10 of his family members to Barcelona, Spain. We left Barcelona for a one-week Mediterranean cruise.  On the cruise, we made stops in Italy, France, and Spain.  This was a memorable vacation because it celebrated my in-laws 55th wedding anniversary.  It was great to see the whole family and be together. We all live in different parts of the country, so it is rare that we are all together at one time. We had a lot of fun with nieces and nephews who are growing up quickly. Our niece also turned 13 on the cruise, and for her birthday my husband and I took her bowling on the boat. She was so excited and happy to go with us. I will remember that moment. There were a lot of downsides to the cruise.  Things like the oppressive heat, bad food, etc. contributed to a somewhat negative experience. However, many positive things will help to keep the memory happy.",3I7DHKZYGOM5AJWW31OMLTILAFD5F3,3I7DHKZYGOM5AJWW31OMLTILAFD5F3,recalled
126,36PW28KO40IAAB8H3MVXBMD8FTEAE4,0.7722064362165437,"[0.029458182198660716, 0.12477942875453404, 0.3032543041087963, 1.0618278503417968, 1.248779296875, 0.4842122395833333, 1.4879557291666667, 1.203122820172991, 1.467926025390625, 0.97503662109375, 0.7741292317708334, 0.6150661159206081, 0.7865767045454546, 0.44727672230113635, 0.6924407958984375, 0.6534609113420758]","[-66.60110473632812, -83.68461799621582, -53.60137939453125, -36.32746887207031, -1.845458984375, -48.8310546875, -9.939453125, -39.34342956542969, -40.64697265625, -35.71575927734375, -41.96875, -89.3218994140625, -38.08203125, -58.7264404296875, -48.45710754394531, -36.8785400390625]","[-67.2197265625, -88.05189800262451, -61.78924560546875, -57.56402587890625, -5.591796875, -57.546875, -18.8671875, -64.6090087890625, -64.1337890625, -52.2913818359375, -55.903076171875, -112.079345703125, -46.734375, -68.5665283203125, -62.30592346191406, -46.02699279785156]","I’ve always liked doing something charitable, and that Easter was just another time to give to those in need. I’ve been trying to raise my kids with the same values that were instilled in me, so four months ago, I brought my daughter along for our charity food truck run.	We were just going to drop off some canned goods and a few baked goods my wife baked, but my daughter took it one step further. She wanted to get some plastic eggs and fill them with Easter candy to hand out along with the food. Bless her heart. I know people say that teenagers only care for themselves, but she’s such a good girl.	So, we did exactly that. On the way to the shelter, we picked up some eggs and candy, only a few dozen or so. We sat right in the back of the truck and individually placed candy in each egg. We grabbed a couple of baskets, plopped the eggs in, and drove on over.	I couldn’t believe the affect that such a simple, inexpensive gesture would have on these folks. I know they’re usually grateful when we drop off food, especially around the holidays, but this little extra something special really drove it home for them; people truly do care about each other. Even she wept at seeing how it made them feel.	I couldn’t thank my daughter enough for reminding me of this lesson, something so simple that I truly forgot it. It took the little bit of compassion from a teenager to remind me why I do these kinds of things. And they say teenagers only care about themselves… She’s a good egg.",,3I7DHKZYGOM5AJWW31OMLTILC4GF5W,imagined
127,388U7OUMF8N3I2F4XQI4LN0D8M5R0L,1.051961991732383,"[-0.0921902126736111, 0.49620863970588236, -0.047688802083333336, 1.012939453125, 0.8333565848214286, 2.69912109375, 1.545166015625, 1.6997019449869792, 0.6393356323242188, 0.815673828125, 1.7578857421875, 1.467578125, 1.0055783589680989, -0.09351973100142046, 2.040283203125]","[-35.27294921875, -46.89453125, -8.98681640625, -19.466796875, -56.2822265625, -13.19189453125, -15.34228515625, -18.78912353515625, -41.929443359375, -14.134765625, -18.052734375, -47.328125, -44.347564697265625, -28.543853759765625, -7.44580078125]","[-33.613525390625, -55.330078125, -8.5576171875, -27.5703125, -67.94921875, -26.6875, -30.7939453125, -39.185546875, -52.1588134765625, -20.66015625, -35.631591796875, -69.341796875, -68.4814453125, -27.51513671875, -19.6875]","My family and I work with a charity to deliver food to the homeless one weekend a month. One Saturday a few months ago, our truck run was scheduled for the day before Easter. I wanted to do something special for the homeless. I made a few suggestions to my family. My moody teenager daughter soundly rejected each idea and then went upstairs. She didn't return downstairs. I assumed she just didn't want to do anything. A little while later though, she came downstairs with an idea. She suggested we fill plastic eggs with chocolates and deliver them with food to the homeless. So I went out and bought the supplies. My family and I all filled the eggs with candy. On Saturday, my daughter watched as the homeless individual's opened their plastic eggs. I remember that she became teary eyed as she saw the delight on the homeless people's faces as they found the chocolates. She didn't want us to see, but we did. I was very proud of her.",3I7DHKZYGOM5AJWW31OMLTILC4GF5W,,retold
128,3I7DHKZYGOM5AJWW31OMLTILC4GF5W,0.8359057422817107,"[0.08507283528645833, 0.7177993986341689, 1.251031494140625, 0.6256760817307693, 0.5678575303819444, 0.17459748920641446, 1.3155443668365479, 0.44809177943638395, 0.9091220724171606, 1.4785199846540178, 0.35263241038602944, 1.0440628616898149, 0.5305041144875919, 0.4446866512298584, 0.63892822265625, 2.7903645833333335]","[-21.85693359375, -73.29732894897461, -17.65155029296875, -26.1943359375, -8.336669921875, -54.235443115234375, -20.042903900146484, -48.775054931640625, -76.95772552490234, -33.46600341796875, -60.9208984375, -67.3134765625, -61.233154296875, -80.39868927001953, -27.5325927734375, -5.22265625]","[-22.8778076171875, -99.13810729980469, -30.161865234375, -34.328125, -13.4473876953125, -57.55279541015625, -41.09161376953125, -55.04833984375, -103.322265625, -54.165283203125, -66.9156494140625, -95.503173828125, -79.27029418945312, -94.628662109375, -33.921875, -13.59375]","My family and I volunteer for a charity that feeds the homeless. One Saturday each month, we go to the charity's commissary, make 135 sandwiches and load the charity's truck with sandwiches, fruit, snacks, and bottles of water. Then we deliver the food directly to the homeless downtown. A few months ago, our Saturday fell on the day before Easter. I wanted to do something special for the homeless. I came up with a few suggestions that were roundly rejected by my very moody teenage daughter. Frustrated, I suggested that she come up with some ideas, then. She went up to her room with stomps in the place of footsteps. Thinking she would summarily forget the task, I decided to go with my first idea of making hard boiled eggs and dyeing them as a family. But soon, my daughter came down the stairs (much lighter this time). She wanted to put mini-chocolate bars in plastic eggs and deliver them with the sandwiches.  So we purchased 135 plastic eggs and chocolates and then my daughter, son, husband, and I assembled them to go with the food. The next day, as we made our deliveries, I watched my daughter's face with as much fascination as I watched the faces of our homeless friends as they opened their eggs. Delight and happiness lit up the faces of the homeless as they found their ""surprises.""And as she watched, joyful tears slipped onto my daughter's cheeks. She tried not to let me or my husband see. But we did.",3I7DHKZYGOM5AJWW31OMLTILC4GF5W,3I7DHKZYGOM5AJWW31OMLTILC4GF5W,recalled
129,33LK57MYLURCL2L7G9V1HW8VSNMZSO,0.5332079053579586,"[-0.00341796875, 0.5048828125, 0.292236328125, 0.76861572265625, 1.4659372965494792, 0.21608154296875, 0.36728341238839285, 0.7784683792679398, 0.5613689104715983, 1.2726609971788194, 0.4096832275390625, 0.3433591638292585, 0.24138667665678878, 0.5616479956585428, 0.3816860423368566, 0.8960727691650391, 0.8958002726236979, -0.3560112847222222]","[-23.814453125, -49.6396484375, -51.439208984375, -22.88671875, -38.5341796875, -49.7674560546875, -43.60418701171875, -47.24493408203125, -72.04988956451416, -31.2901611328125, -26.12158203125, -48.49733257293701, -71.00265502929688, -49.600406646728516, -41.44960021972656, -46.96575164794922, -43.51658630371094, -26.609375]","[-23.7734375, -59.232421875, -56.99169921875, -32.110107421875, -56.12542724609375, -55.16949462890625, -51.317138671875, -68.26358032226562, -88.89095687866211, -54.19805908203125, -32.676513671875, -58.11138916015625, -78.00286865234375, -62.518310546875, -47.938262939453125, -64.88720703125, -59.6409912109375, -23.4052734375]","Just four months ago, my daughter married her long time boyfriend.  I always knew they would get married but it was still kinda surprising and emotional when they announced it.  The wedding itself was just a small family affair that happened at the court house with a celebration afterwards.  She wanted it like that and I was fine with it too.  It was less planning and fanfare which is more her style.  One of the best things about this wedding is that my son came and he and my daughter got to be reunited with each other.  They've been arguing and hostile with each other for the past five years so this was kinda a big deal.  I was so glad to see them finally reconcile with each other because it's been a huge strain for me having them fighting with each other.  It makes it hard because neither will come to family get togethers like Christmas if they know the other is there and this makes me so sad.  I want the whole family together and it's just not the same if one is not there.  So this was a big deal to me and made the wedding all the more meaningful.  I didn't know that my son was going to come and actually I expected him not to, so I was really surprised when he showed up.  I saw him talking to my daughter later that night at our house and I expected it to get heated but to my surprise they were laughing and smiling.  Turns out from what he told me later they both apologized to each other and decided life was too short to continue arguing.  I am so glad and warmed in my heart that they have made up with each other.  It was tearing my heart apart that they had tension with each other and now I feel so much better.  I just hope they can continue getting along and don't fall back into that horrible state again.  Now I can't wait to become a grandmother.",,3IAS3U3I0G2NY51TGG0S4WOO2JL2BN,imagined
130,3KV0LJBBH370LGMBMV52JK7Q2WQRML,0.5341610913223714,"[-0.064453125, 0.22920496323529413, 0.8363560267857143, 0.5831078423394097, 0.8825905539772727, 0.9715042114257812, 0.13623046875, 0.3923746744791667, 0.4260382401315789, 0.15178973858173078, 0.5548511851917614, 0.4692600795200893, 1.389377975463867, 0.7758944034576416, 0.2782891314962636]","[-18.20703125, -27.7734375, -9.4501953125, -18.497573852539062, -37.42041015625, -24.034957885742188, -19.49609375, -24.54931640625, -62.7724609375, -35.515869140625, -59.30535888671875, -21.645538330078125, -23.703388214111328, -67.58080291748047, -80.39158630371094]","[-17.755859375, -31.669921875, -15.3046875, -23.74554443359375, -47.12890625, -33.75, -20.5859375, -29.2578125, -70.8671875, -37.4891357421875, -71.5120849609375, -24.93035888671875, -37.59716796875, -92.409423828125, -86.792236328125]","My daughter finally married her longtime boyfriend. It was a very special day for her, but it was special for me, too. I had never seen her so happy. I vividly remember the look on her face. It was a rare look of utter joy and being fulfilled. It's almost like I was feeling it with her. And it was a big decision for her. Her life was taking on a new direction and a new meaning. And having family and friends share her joy just made the occasion one the most memorable days for me. My daughter and my son had been experiencing a rift in their relationship.  But I think all the sheer happiness of the day allowed the two of them to sit down and hash things out. It was kind of awkward, though. They ended up disappearing off together for about an hour. My daughter's new husband was like, ""Where is my wife?"" So it was nice that that happened, because I wasn't sure it was ever going to. And I have to wonder if it would have been able to occur had not some Happiness catalyst been there to cause it.",3IAS3U3I0G2NY51TGG0S4WOO2JL2BN,,retold
131,3IAS3U3I0G2NY51TGG0S4WOO2JL2BN,0.5654882400107297,"[-0.161376953125, 0.1517910427517361, 0.37346104213169645, 1.0161830357142858, 0.559423828125, -0.828125, 0.4210728236607143, -0.05584716796875, 0.8086825284090909, 0.5374348958333334, 0.28125, 0.45974295479910715, 0.9926060267857143, 0.8850446428571429, 1.3668721516927083, 1.30078125, 1.504302978515625]","[-15.6328125, -15.156768798828125, -45.61895751953125, -24.76953125, -32.67626953125, -17.75, -38.7060546875, -16.25341796875, -25.2802734375, -7.919921875, -14.234375, -40.0816650390625, -16.1767578125, -15.7265625, -12.050811767578125, -15.35546875, -8.664794921875]","[-14.341796875, -16.52288818359375, -50.847412109375, -31.8828125, -38.2705078125, -13.609375, -44.60107421875, -15.806640625, -34.17578125, -11.14453125, -16.203125, -46.51806640625, -23.125, -21.921875, -24.3526611328125, -23.16015625, -20.69921875]","My daughter finally married her long-time boyfriend. It was a spur-of-the-moment thing. She needed to be on his insurance but she had just quit her job. But it was very legitimate, too. They had avoided getting married because they're both divorced. They had a beach theme. Everyone showed up in cutoffs or bathing suits and sandals or bare feet. I had never seen her so happy before. The way she looked at him when exchanging vows was precious. I was so proud of her. And I was proud to be there. Honestly, the best part though was that my daughter and son reconnected. She asked him to be a witness. It was a big thing to do. They hadn't talked in a year or so. He was very honored to accept. So that was the best part for me.",3IAS3U3I0G2NY51TGG0S4WOO2JL2BN,3IAS3U3I0G2NY51TGG0S4WOO2JL2BN,recalled
132,3ZDAD0O1T2ZOV7Y74RC6UGO6VOFXT0,0.8149434824376007,"[-0.7603236607142857, 0.11580613943246695, 0.6826685855263158, 1.018194071451823, 0.5758042108444941, 1.7817925347222223, 0.8716107536764706, 0.1519097222222222, 1.2237374441964286, 1.755584716796875, 0.770172119140625, 0.7948172433035714, 1.1044650607638888, 1.453125, 0.6847882952008929]","[-34.466796875, -43.830711364746094, -58.708984375, -35.266578674316406, -60.9288330078125, -17.9091796875, -50.2470703125, -25.20703125, -39.96142578125, -29.32470703125, -20.143707275390625, -34.67529296875, -50.90673828125, -36.1171875, -23.564697265625]","[-29.14453125, -45.336191177368164, -71.6796875, -50.53948974609375, -73.02072143554688, -33.9453125, -65.064453125, -26.57421875, -57.09375, -57.4140625, -28.6156005859375, -45.802734375, -70.787109375, -55.0078125, -33.1517333984375]","Every saturday i tend my garden. I started putting up feeders around to see some of the nature. For the first few weeks I got nothing and no activity, then about a month ago animals came. Mostly squirrels at first and a few deer, and one tiny humming bird. I was out misting the peonies and the bird kept flitting in and out of the hose. I moved the hose and the bird moved too. Eventually i got a chair and just sat spraying the mist and letting the bird flutter around. They are incredibly beautiful creatures and also very small. I worried i might get it too wet to fly but that didnt happen. I was happy the bird was there and it seemed happy to be getting misted. It was a wonderful moment of man and nature coming together. As the bird flew away I smiled and hoped he would be back again. So far i havent seen him but i will remember the simple joy i got that morning. I am glad i could provide for nature and enjoy moments like that. I hope everyone can take some time to enjoy the little things in life.",,3II4UPYCOKTX5L1YWNHZV4ARVLCQDT,imagined
133,39O5D9O87UEVTSPIYGASYQZYBWY3CW,0.8598425743211275,"[-0.9967447916666666, 0.1070556640625, 0.4156494140625, 0.43922008167613635, 1.3414955139160156, 2.3312932794744317, 2.45, 1.1160677396334135, 1.1245339133522727, 0.9519761029411765, 1.0315829190340908, 1.0185895647321428, 0.6055385044642857, 0.744921875, 0.2164588341346154]","[-11.3134765625, -69.533203125, -40.371337890625, -18.5028076171875, -22.623245239257812, -27.15264892578125, -9.7119140625, -17.431549072265625, -34.966064453125, -50.48828125, -28.873291015625, -16.056396484375, -33.121337890625, -8.994140625, -48.06640625]","[-5.3330078125, -71.67431640625, -46.1904296875, -23.334228515625, -38.72119140625, -52.796875, -21.9619140625, -31.9404296875, -47.3359375, -66.671875, -40.220703125, -23.1865234375, -41.598876953125, -12.71875, -50.88037109375]","It was a warm summer morning. I was doing my morning chores and I was finishing up of the watering in the garden and backyard plants. I was felling a little low due to work being a little slow. I saw a hummingbird at the corner of my eye. It was darting in and out of the hose water stream. I lowered the pressure on the house to a fine mist. The hummingbird loved this. He/She darted in and out of the stream of water. It was no afraid of me, it liked the water. It took its fill by drinking and cooling off its shiny feathers on a hot summer morning. the humming bird took to flight after it has its fill. I felt closer to nature that morning. I felt that humans and animals can work together and help each other out. It was a good morning. I still thing about my brief time being close with a hummingbird.",3II4UPYCOKTX5L1YWNHZV4ARVLCQDT,,retold
134,3II4UPYCOKTX5L1YWNHZV4ARVLCQDT,0.4044244766265268,"[-0.015706380208333332, 0.24395751953125, 0.009542677137586806, 0.35318211146763395, 0.5889027913411459, 0.30321321033296134, 0.3864496404474432, 0.42659328294836957, 0.34427083333333336, 1.1637451171875, 0.3657749720982143, 0.4635287198153409, 0.6540178571428571, -0.14371744791666666, 0.3976631164550781, 0.9293736049107143]","[-31.79296875, -32.778076171875, -106.49453735351562, -38.892364501953125, -30.174163818359375, -51.01658630371094, -39.5762939453125, -40.8328857421875, -43.97900390625, -17.1563720703125, -50.004150390625, -49.1197509765625, -67.76171875, -41.181640625, -42.41400146484375, -41.673828125]","[-31.6044921875, -35.70556640625, -106.83807373046875, -43.8369140625, -40.7744140625, -57.384063720703125, -48.07818603515625, -50.64453125, -49.14306640625, -34.612548828125, -55.125, -59.3173828125, -81.49609375, -39.45703125, -48.776611328125, -54.68505859375]","It was about a month ago during a rather warm July morning. I was watering the plants, vegetables, and Cacti. I was feel kind of low due to not seeing many of my friends anymore due to everyone being busy with their own schedule, and work being a little slow was also on my mind. I may have been feeling sorry for myself, but the wounds were real. As I watered the cacti by the chain link fence I noticed a humming bird. At first I thought he was just doing his early morning pollen rituals, but to my surprise he wanted water. The thing is he did not want water to drink he wanted to get wet by the mist of the garden hose. I turned down the pressure of the hose to a fine mist and pointed the mist into the direction of the humming bird . The bird loved it he stayed stationary in the water stream for a long time. If I moved the hose a little he would follow to stay in the stream. It was great the bird had no fear of animosity of a human. He knew there was a human controlling the hose and he did not care he wanted water on this warm summer day. I felt great, I felt a connection with this little bird, we at this brief aquatic encounter were friends. It seemed that God saw my loneliness and sent me a friend. That small communal moment with nature make me feel better for the rest of the day. I started to realize that day can friends come in all shapes and sizes.",3II4UPYCOKTX5L1YWNHZV4ARVLCQDT,3II4UPYCOKTX5L1YWNHZV4ARVLCQDT,recalled
135,374TNBHA8CH03WWPSJ4D8PKSB06YQD,0.8722386085693309,"[-0.303955078125, -0.24552764892578124, 1.6226673126220703, 1.1592063903808594, 1.8918395042419434, 0.23939031713149128, 0.9544764927455357, 0.9112684461805556, 0.7302955178653493, 2.671484375, 1.2283935546875, 0.3096091530539773, -0.13295200892857142, 0.9804327828543526, 1.0669500177556819]","[-21.525390625, -18.461334228515625, -14.553817749023438, -34.95079803466797, -1.8536748886108398, -24.98554039001465, -9.88995361328125, -13.015625, -25.522171020507812, -8.111328125, -25.52001953125, -17.44781494140625, -32.83447265625, -34.29969787597656, -26.5926513671875]","[-19.09375, -16.006057739257812, -27.53515625, -51.1796875, -13.2047119140625, -29.05517578125, -16.5712890625, -21.217041015625, -37.93719482421875, -21.46875, -40.2607421875, -20.853515625, -30.97314453125, -48.0257568359375, -38.3291015625]",It was a hot summer day in April. My phone rang and I didn't recognize the number. I don't usually pick up unknown numbers. I decided to pick it up today  because I wasn't that busy. It was my step-father. He wanted to see how I was doing even though we hadn't spoken in several years. Growing up we had a rocky relationship. We never really got along and argued a lot. I felt like he always tried to be my dad and I didn't want him to. Sometimes our arguments turned physical. But now that we were on the phone our conversation was calm. We spoke about my childhood and his relationship with my mother. It was a rough conversation at first but then it got better over time. The conversation was emotional and we caught up for a bit before hanging up. We agreed we would try to stay in tough more often.,,3K3R2QNK8CPDUOVY1GW2J9OQ55D9UC,imagined
