scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,topic,model_id,story,temperature,source
1.1993679623913598,"[-0.18103966346153846, 0.5389779132345448, 0.54359375, 4.774169921875, 0.46875520462685444, 1.1831588745117188, 1.2742594480514526, 1.376206002584318, 0.7680591886693781, 1.247538983821869]","[-95.98046875, -53.821434020996094, -96.60546875, -10.0986328125, -172.92435503005981, -189.24398803710938, -68.5112075805664, -118.87096405029297, -61.36578130722046, -96.00982856750488]","[-91.2734375, -66.21792602539062, -110.1953125, -29.1953125, -194.95584964752197, -260.2335205078125, -109.28750991821289, -175.29541015625, -78.26308345794678, -135.9310760498047]",A short story,openai-community/gpt2-xl,,0.35,openai
0.4257576865788345,"[-0.17237141927083333, 0.6837742017663043, 0.11689718838395743, 0.4425374811345881, 0.49393425613153175, 0.7592996869768415, 0.48023940577651514, 0.6017506917317709]","[-113.995849609375, -61.265380859375, -203.53577423095703, -67.25782775878906, -165.22889709472656, -84.36308288574219, -101.5966796875, -91.55097961425781]","[-108.82470703125, -76.9921875, -210.31581115722656, -76.99365234375, -195.35888671875, -105.62347412109375, -117.444580078125, -107.79824829101562]",A short story,openai-community/gpt2-xl,,0.35,openai
0.498178532667531,"[-0.2133246527777778, 0.19721527099609376, 0.5421316964285714, 0.4168782552083333, 1.115103759765625, 0.34575186835394967, 0.3827596028645833, 0.6491511418269231, 0.6341145833333334, 0.9120038006756757]","[-97.79296875, -114.11749267578125, -59.212646484375, -119.77392578125, -156.30828857421875, -142.7083282470703, -78.62744140625, -95.57421875, -160.671875, -126.640625]","[-92.033203125, -122.006103515625, -74.392333984375, -132.2802734375, -212.0634765625, -155.1553955078125, -90.1102294921875, -112.4521484375, -183.5, -160.384765625]",A short story,openai-community/gpt2-xl,,0.35,openai
0.6529082843435946,"[-0.1460566027411099, 0.6723876953125, 0.6915367389547413, 0.7702448918269231, 0.38525390625, 0.30685546875, 0.686141304347826, 0.3143750385001854, 1.544386520385742, 0.696584990530303, 0.6514756944444444, 1.2617137655615807]","[-90.28556060791016, -61.304962158203125, -105.0338134765625, -80.63671875, -72.49072265625, -89.2305908203125, -65.619140625, -97.75424289703369, -65.53645515441895, -112.01904296875, -75.50390625, -89.91110730171204]","[-86.04991912841797, -74.75271606445312, -125.08837890625, -100.6630859375, -84.04833984375, -96.9019775390625, -81.400390625, -106.2423689365387, -104.1461181640625, -135.00634765625, -87.23046875, -130.28594779968262]",A short story,openai-community/gpt2-xl,,0.35,openai
0.8882997605757981,"[-0.04622708834134615, 0.07671625473920037, 0.8664731626157407, 0.9830136182831555, 1.4822833086993243, 1.71150390625, 0.8677621280445772, 1.1648727943157327]","[-91.03662109375, -158.70773315429688, -227.27490234375, -157.44656372070312, -123.97265625, -61.64599609375, -250.78050231933594, -177.98126220703125]","[-89.834716796875, -161.3160858154297, -274.064453125, -197.7501220703125, -178.817138671875, -104.43359375, -324.540283203125, -245.54388427734375]",A short story,openai-community/gpt2-xl,,0.35,openai
0.6148544365752078,"[-0.12616689581620066, 1.3077356089716372, 0.5127179181134259, 0.9929927619727882, 0.5928751627604166, 0.6013635706018519, 0.49253627232142855, 0.05416046626984127, 1.105475063981681]","[-158.7249755859375, -54.27935028076172, -77.359619140625, -124.88731956481934, -88.5712890625, -70.86669921875, -69.80615234375, -194.41030883789062, -102.18450927734375]","[-153.93063354492188, -84.35726928710938, -91.2030029296875, -161.6280517578125, -102.80029296875, -87.103515625, -80.1494140625, -197.82241821289062, -134.2432861328125]",A short story,openai-community/gpt2-xl,,0.35,openai
0.4376824788052049,"[-0.07599037571957237, 0.15795542064465976, 0.540576171875, 0.31800479888916017, 0.9661904611895161, 0.4964396158854167, 1.0296705466944998, 0.5073232014973958, 0.2921685791015625, 0.2901509602864583, 0.2920178865131579]","[-165.1610107421875, -120.3232889175415, -93.65380859375, -141.2584686279297, -113.845947265625, -90.6988525390625, -127.04132008552551, -116.99038696289062, -87.89076232910156, -124.95654296875, -138.59375]","[-162.27337646484375, -126.32559490203857, -109.87109375, -153.9786605834961, -143.7978515625, -105.592041015625, -169.2578125, -132.2100830078125, -95.19497680664062, -135.4019775390625, -149.6904296875]",A short story,openai-community/gpt2-xl,,0.35,openai
0.8281679257998081,"[-0.09077374688510237, 0.6474695205688477, 0.43985776548032407, 0.8265865160071332, 1.1270798903245192, 0.6480379971590909, 0.8774188716759842, 1.6445068359375, 1.3333276819299769]","[-95.79277038574219, -89.98379516601562, -210.48751831054688, -152.85128784179688, -210.1444091796875, -55.7928466796875, -193.7278356552124, -73.4573974609375, -66.15939331054688]","[-93.16033172607422, -110.70281982421875, -234.23983764648438, -190.874267578125, -298.056640625, -70.0496826171875, -271.818115234375, -122.7926025390625, -102.15924072265625]",A short story,openai-community/gpt2-xl,,0.3999999999999999,openai
0.7144217017596813,"[-0.27261513157894735, 0.6521183894230769, 0.6868400573730469, 0.648828125, 0.3116138599537037, 0.5354225852272727, 0.6980086616847826, 0.8307664659288194, 1.0155048017148618, 0.8586321936713325, 1.8935187109585465]","[-70.712890625, -74.017578125, -108.9425048828125, -56.51171875, -107.40625, -59.55029296875, -62.14111328125, -125.085205078125, -64.14777660369873, -44.773963928222656, -64.13873863220215]","[-65.533203125, -90.97265625, -130.92138671875, -69.48828125, -115.81982421875, -71.32958984375, -78.1953125, -154.9927978515625, -91.56640625, -60.22934341430664, -119.05078125]",A short story,openai-community/gpt2-xl,,0.3999999999999999,openai
0.618880165911154,"[-0.0, 0.13855678240458172, 0.6711629231770834, 0.2314651076858108, 0.48802820841471356, 1.5464630126953125, 0.358984375, 1.8054762620192308, 0.3487362861633301, 0.400113722857307, 0.5934346516927084, 0.777275390625, 0.5187192170516305, 0.7859063829694476]","[-3.09375, -126.58119010925293, -186.502197265625, -134.404296875, -95.35734558105469, -9.72381591796875, -142.591796875, -84.9072265625, -116.24388122558594, -101.99745178222656, -74.923095703125, -66.929443359375, -65.4044189453125, -155.4040412902832]","[-3.09375, -130.73789358139038, -226.77197265625, -142.968505859375, -112.92636108398438, -15.90966796875, -153.361328125, -131.849609375, -127.4034423828125, -115.601318359375, -89.16552734375, -86.361328125, -77.3349609375, -188.412109375]",A short story,openai-community/gpt2-xl,,0.3999999999999999,openai
0.7764126516555243,"[-0.07578461745689655, 0.745499320652174, 0.05722938149662341, 1.1093388310185186, 0.830936030337685, 1.5492884953816732, 1.518035959314417, 0.4767578125]","[-81.7734375, -64.03369140625, -207.3332061767578, -80.2763671875, -243.41009521484375, -93.6536693572998, -83.21615409851074, -74.21484375]","[-79.57568359375, -81.18017578125, -210.7097396850586, -110.228515625, -306.5612335205078, -140.13232421875, -124.203125, -83.75]",A short story,openai-community/gpt2-xl,,0.3999999999999999,openai
0.5445622580170582,"[-0.14181954520089285, 0.658868408203125, 0.22566511824324326, 0.7960144902618838, 0.664580078125, 0.3001851048962823, 0.5387834821428571, 0.52764892578125, 1.3311342597007751]","[-115.58154296875, -83.70706176757812, -134.494140625, -200.43121337890625, -77.096435546875, -78.01301574707031, -61.796875, -124.560546875, -97.8519458770752]","[-111.610595703125, -103.47311401367188, -142.84375, -256.9482421875, -93.7109375, -86.7183837890625, -73.111328125, -141.4453125, -140.4482421875]",A short story,openai-community/gpt2-xl,,0.3999999999999999,openai
0.5864713520957345,"[-0.18195452008928573, 0.41276999080882354, 0.42857142857142855, 0.3991176720821496, 1.3336669921875, 0.7579420180547805, 0.37744140625, 0.80166015625, 0.36221976902173914, 1.1732786078202098]","[-104.853515625, -104.098388671875, -93.958984375, -282.0852355957031, -78.945068359375, -81.78022956848145, -85.9833984375, -112.9326171875, -97.9912109375, -108.95203399658203]","[-99.7587890625, -118.132568359375, -105.958984375, -308.427001953125, -118.955078125, -97.69701194763184, -94.287109375, -136.982421875, -106.322265625, -153.53662109375]",A short story,openai-community/gpt2-xl,,0.3999999999999999,openai
0.6853903412941024,"[-0.16515278816223145, 0.7728155513979355, 0.5410245895385742, 0.5067590784143519, 0.386494140625, 0.8477854410807292, 0.8583378484172206, 1.9290530556126644, 0.5950464709051724, 0.5817400251116072]","[-94.73435974121094, -162.18243837356567, -112.23597240447998, -77.09823608398438, -70.19646835327148, -104.25296020507812, -72.21813344955444, -52.246429443359375, -96.74755859375, -110.38909912109375]","[-89.44947052001953, -203.14166259765625, -131.17183303833008, -90.78073120117188, -79.85882186889648, -129.6865234375, -98.82660675048828, -88.8984375, -114.00390625, -130.75]",A short story,openai-community/gpt2-xl,,0.3999999999999999,openai
0.9355403480671948,"[-0.008540189718898339, 1.10374332028766, 1.0557728817588405, 1.6644715854099819, 0.8815696022727273, 0.9162248883928571]","[-509.2391662597656, -298.6524748802185, -154.52174377441406, -215.22580432891846, -120.15625, -127.18594360351562]","[-507.8898162841797, -393.5744004249573, -194.64111328125, -331.7388153076172, -149.248046875, -165.66738891601562]",A short story,openai-community/gpt2-xl,,0.3999999999999999,openai
0.4829600900132802,"[-0.09765625, 0.5549479166666667, 0.20635061553030304, 0.6441446940104166, 0.7511317465040419, 0.629241943359375, 0.484375, 0.6821212768554688, 0.3222265625, 0.6527173947065305]","[-154.5087890625, -110.99609375, -136.2431640625, -56.94512939453125, -91.76174354553223, -135.310546875, -115.55078125, -59.5775146484375, -96.96875, -100.03327941894531]","[-150.7978515625, -127.64453125, -143.052734375, -70.47216796875, -118.80248641967773, -155.4462890625, -131.53515625, -70.491455078125, -105.0244140625, -125.4892578125]",A short story,openai-community/gpt2-xl,,0.3999999999999999,openai
0.5546852899765345,"[-0.11069488525390625, 0.22615915934244793, 0.6531605440027574, 0.8340699937608507, 0.6504449446996053, 1.322014719247818, 0.49263822115384615, 0.6806139823717948, 0.443984375, 0.5061848958333334, 0.4029622395833333]","[-138.61767578125, -99.10414123535156, -104.815673828125, -90.02791595458984, -127.99154853820801, -122.64670085906982, -90.873046875, -148.560302734375, -81.751953125, -48.673828125, -83.9560546875]","[-135.075439453125, -105.888916015625, -127.02313232421875, -112.54780578613281, -159.21290588378906, -164.951171875, -103.681640625, -175.104248046875, -92.8515625, -57.78515625, -96.044921875]",A short story,openai-community/gpt2-xl,,0.3999999999999999,openai
0.8113872878159741,"[-0.16863184389860733, 0.5495109558105469, 0.9558008255497101, 0.37648485527663933, 0.5803152840092497, 0.9146962985396385, 1.5534286499023438, 1.4730611165364584, 1.0678194486177885]","[-93.68730163574219, -109.2547607421875, -94.94536972045898, -199.618408203125, -165.6018409729004, -89.66309475898743, -74.62760925292969, -79.55426025390625, -67.4945068359375]","[-89.80876922607422, -126.839111328125, -124.5751953125, -222.583984375, -196.35855102539062, -118.93337631225586, -121.23046875, -123.74609375, -95.2578125]",A short story,openai-community/gpt2-xl,,0.4499999999999999,openai
0.6620610471761719,"[-0.10748995267427884, 0.5881129673549107, 0.44133628286966464, 0.7272207736968994, 0.45046875, 0.27879955150462965, 1.579455145474138, 1.213499404288627, 0.7871465020709567]","[-101.61328125, -82.5538330078125, -130.29791259765625, -221.63755798339844, -76.3203125, -89.950927734375, -86.61376953125, -94.3886079788208, -210.16872882843018]","[-98.81854248046875, -99.02099609375, -148.3927001953125, -268.1796875, -87.58203125, -97.478515625, -132.41796875, -139.2880859375, -266.84327697753906]",A short story,openai-community/gpt2-xl,,0.4499999999999999,openai
0.6120347416908579,"[-0.0, 0.29799091248285203, 0.1475064716641865, 0.21064219755284927, 0.03125, 0.595263671875, 0.2474952980324074, 0.40985384131922864, 0.6379903157552084, 2.639826847956731, 1.3890969848632813, 0.5654296875, 0.7095947265625, 0.6865454281077665]","[-3.09375, -79.38293313980103, -228.4104824066162, -129.4843292236328, -3.0625, -62.1201171875, -90.7659912109375, -91.86130547523499, -81.979248046875, -34.5465087890625, -83.5597152709961, -58.53125, -13.0712890625, -243.28750610351562]","[-3.09375, -85.64074230194092, -237.70339012145996, -136.6461639404297, -3.09375, -74.025390625, -97.4483642578125, -105.38648223876953, -97.291015625, -68.8642578125, -118.28713989257812, -67.578125, -15.90966796875, -289.97259521484375]",A short story,openai-community/gpt2-xl,,0.4499999999999999,openai
0.6481411280800086,"[-0.06470630787037036, 1.0083821614583333, 0.09703455215845352, 1.3163601014672257, 1.1432414219297211, 0.3885348393366887]","[-97.4169921875, -73.796875, -244.5499267578125, -117.287353515625, -145.90427780151367, -114.21422958374023]","[-95.669921875, -97.998046875, -252.11862182617188, -171.25811767578125, -212.2122802734375, -129.3670883178711]",A short story,openai-community/gpt2-xl,,0.4499999999999999,openai
0.8246285340314139,"[-0.16300455729166666, 0.9741586538461539, 0.50830078125, 0.817230224609375, 0.2800273161668044, 1.4796969802291304, 1.183142275423617, 1.2450436541908665, 1.0970614778584447]","[-110.231689453125, -79.875, -69.41552734375, -46.880859375, -170.4514274597168, -64.74056434631348, -98.14048385620117, -139.92369270324707, -73.8863890171051]","[-105.83056640625, -105.203125, -85.1728515625, -59.95654296875, -185.01284790039062, -104.6923828125, -141.916748046875, -187.2353515625, -105.701171875]",A short story,openai-community/gpt2-xl,,0.4499999999999999,openai
0.8479394120631131,"[-0.19517735072544642, 0.3955226225011489, 1.0664483432112069, 1.053955078125, 0.5735386439732143, 1.6128251211983817, 0.8833432404891305, 1.0485174005681819, 1.5956285916841948, 0.4447924296061198]","[-93.2301025390625, -123.83702087402344, -76.612548828125, -80.04443359375, -110.06005859375, -81.95783996582031, -91.419921875, -77.0380859375, -88.64939880371094, -129.20873260498047]","[-87.76513671875, -137.2847900390625, -107.53955078125, -107.447265625, -126.119140625, -127.116943359375, -111.73681640625, -100.10546875, -130.1357421875, -145.22126007080078]",A short story,openai-community/gpt2-xl,,0.4499999999999999,openai
0.4964209454036457,"[-0.2791883680555556, 0.7309065193965517, 0.302734375, 0.50308837890625, 0.6913160241168478, 0.5292782990828805, 1.219677734375, 0.18491270807054308, 0.6017252604166666, 0.4797585227272727]","[-66.662109375, -77.294921875, -97.091796875, -62.421142578125, -43.89599609375, -70.32232666015625, -62.3916015625, -85.13360214233398, -58.729736328125, -76.296875]","[-61.63671875, -98.4912109375, -104.962890625, -72.48291015625, -59.7962646484375, -82.4957275390625, -86.78515625, -91.79045963287354, -71.365966796875, -86.8515625]",A short story,openai-community/gpt2-xl,,0.4499999999999999,openai
0.931561986833974,"[-0.04486268939393939, 0.17822755413290894, 0.9578617827533042, 1.5653919038318453, 2.2001488095238093, 1.0602883731617647, 0.603878173828125]","[-105.466796875, -324.5859069824219, -214.84930610656738, -74.15850830078125, -84.00390625, -131.283203125, -241.04367065429688]","[-103.986328125, -339.0223388671875, -284.7732162475586, -107.03173828125, -130.20703125, -167.3330078125, -286.33453369140625]",A short story,openai-community/gpt2-xl,,0.4499999999999999,openai
0.6604027133083964,"[-0.1281890869140625, 1.0342824835526316, 0.8009259259259259, 0.965089111328125, 0.457890625, 0.45639272836538464, 0.5727650035511364, 0.7970458984375, 0.6408239293981481, 1.007000514439174]","[-95.91743469238281, -61.9755859375, -124.658203125, -71.18661499023438, -85.388671875, -96.84375, -55.192138671875, -49.86083984375, -99.037109375, -85.25320434570312]","[-93.35365295410156, -81.626953125, -146.283203125, -95.3138427734375, -96.8359375, -108.7099609375, -67.79296875, -65.8017578125, -116.33935546875, -113.44921875]",A short story,openai-community/gpt2-xl,,0.4499999999999999,openai
0.6744822733729354,"[-0.08996000744047619, 0.15337889334734747, 0.5828579989346591, 0.5521036783854166, 0.7282953262329102, 0.22231973184121623, 1.4195939997831981, 1.5359436670939128, 0.6382068452380952, 1.0020826003130745]","[-87.08056640625, -107.62212610244751, -105.5159912109375, -72.47607421875, -103.92453002929688, -134.08935546875, -53.54431462287903, -67.0284652709961, -75.49609375, -131.4952163696289]","[-85.19140625, -112.83700847625732, -124.75030517578125, -85.7265625, -127.22998046875, -142.315185546875, -87.61457061767578, -103.89111328125, -88.8984375, -165.56602478027344]",A short story,openai-community/gpt2-xl,,0.4499999999999999,openai
0.5927403286727152,"[-0.06345972521551724, 0.6568818933823529, 0.7287946428571429, 0.7127560346554487, 0.3753446691176471, 0.8828622918379935, 0.8608892656141712, 0.4223278414818548, 1.2805928492891616, 0.07041352370689655]","[-124.63427734375, -47.8994140625, -63.435546875, -139.54763793945312, -56.248046875, -102.28936767578125, -181.20224285125732, -80.67462158203125, -161.54558753967285, -101.4541015625]","[-122.7939453125, -59.06640625, -78.740234375, -167.34512329101562, -62.62890625, -135.838134765625, -234.57737731933594, -93.76678466796875, -249.906494140625, -103.49609375]",A short story,openai-community/gpt2-xl,,0.4999999999999999,openai
0.6049633900381239,"[-0.27261513157894735, 0.7820490056818182, 0.5459507533482143, 0.5689808238636364, 1.1647962951660156, 0.8726497996937145, 0.29536576704545453, 0.4781901041666667, 1.009303092956543]","[-70.712890625, -68.681640625, -94.157958984375, -79.8642578125, -84.30664443969727, -99.50870895385742, -80.951171875, -42.4189453125, -70.08004760742188]","[-65.533203125, -85.88671875, -109.444580078125, -92.3818359375, -113.42655181884766, -128.30615234375, -87.44921875, -49.591796875, -102.37774658203125]",A short story,openai-community/gpt2-xl,,0.4999999999999999,openai
0.4020214869721403,"[-0.0, 0.128264014400653, 1.2427958864154238, 0.5094288793103449, 0.03125, 0.4434141820790816, 0.16656759510869565, 0.31917043832632214, 0.34888671875, 0.8304371553308824]","[-3.09375, -260.9200439453125, -174.80115509033203, -82.76953125, -3.0625, -179.725341796875, -276.0009765625, -51.519256591796875, -82.45654296875, -110.24755859375]","[-3.09375, -269.51373291015625, -256.82568359375, -97.54296875, -3.09375, -201.45263671875, -287.494140625, -59.81768798828125, -91.1787109375, -138.482421875]",A short story,openai-community/gpt2-xl,,0.4999999999999999,openai
1.2592467557842837,"[-0.13372802734375, 0.8046875, 0.17195250496031747, 0.772119140625, 1.7371284752561336, 1.3892014114945024, 1.1993815104166667, 1.1663818359375, 4.522295633951823, 0.9630475725446429]","[-73.425537109375, -67.3203125, -227.71826171875, -62.880859375, -125.98953628540039, -124.96432495117188, -67.83984375, -6.87939453125, -6.5537261962890625, -120.05419921875]","[-70.216064453125, -84.21875, -238.55126953125, -78.3232421875, -225.005859375, -199.981201171875, -96.625, -11.544921875, -33.6875, -147.01953125]",A short story,openai-community/gpt2-xl,,0.4999999999999999,openai
0.6399820251441011,"[-0.18648097826086957, 0.80316162109375, 0.7813822428385416, 0.5745773315429688, 0.26212250558953537, 1.0171086237980769, 1.2095421100484913, 0.6584427445023148]","[-116.095703125, -50.627685546875, -58.345458984375, -72.23040008544922, -269.9844512939453, -170.76318359375, -148.90966796875, -90.27201843261719]","[-111.806640625, -66.69091796875, -77.0986328125, -86.59483337402344, -289.90576171875, -223.65283203125, -219.0631103515625, -108.04997253417969]",A short story,openai-community/gpt2-xl,,0.4999999999999999,openai
0.4713759680860205,"[-0.17162322998046875, 0.2904329299926758, 0.46640650431315106, 1.1995888710021974, 0.571762436314633, 1.3885326693134923, 0.3751220703125, -0.1135110294117647, 0.6624959309895834, 0.22605543870192307, 0.2898730573983028]","[-101.623779296875, -134.71616744995117, -110.81419372558594, -103.81527328491211, -120.49957466125488, -97.18302631378174, -54.0166015625, -70.36328125, -70.390625, -108.25244140625, -98.55165100097656]","[-96.1318359375, -145.1717529296875, -127.60482788085938, -151.798828125, -142.22654724121094, -140.2275390625, -63.01953125, -68.43359375, -86.29052734375, -114.1298828125, -106.95796966552734]",A short story,openai-community/gpt2-xl,,0.4999999999999999,openai
0.696768695833218,"[-0.14867292131696427, 0.8198695591517857, 1.0900327620967742, 0.6649059719509549, 1.147613525390625, 0.519765625, 0.9975818452380952, 0.7370042067307693, 0.38853236607142855, 0.2514371871948242, 1.1963855266571044]","[-91.7333984375, -142.2376708984375, -100.97265625, -92.21780395507812, -68.569580078125, -80.48974609375, -59.744140625, -79.158203125, -47.27734375, -132.40131378173828, -79.15604162216187]","[-87.570556640625, -170.93310546875, -134.763671875, -116.1544189453125, -105.293212890625, -93.48388671875, -80.693359375, -98.3203125, -52.716796875, -142.45880126953125, -115.047607421875]",A short story,openai-community/gpt2-xl,,0.4999999999999999,openai
0.7647785253096675,"[-0.011232212611607144, 0.0323078052417652, 0.5677867248980668, 1.8001544189453125, 0.5269816080729167, 1.3260579427083334, 1.1617031712685861, 0.46624755859375, 1.0129997106698843]","[-116.98208618164062, -356.1338195800781, -468.3471145629883, -201.24179077148438, -31.0550537109375, -157.510986328125, -104.62738418579102, -89.810546875, -175.5354356765747]","[-116.58895874023438, -358.52459716796875, -546.1338958740234, -291.24951171875, -38.95977783203125, -217.18359375, -140.6401824951172, -104.73046875, -241.3804168701172]",A short story,openai-community/gpt2-xl,,0.4999999999999999,openai
0.5853234099737311,"[-0.18823471069335937, 0.6340584590517241, 0.5321052551269532, 0.351611328125, 0.31641845703125, 0.5392659505208334, 0.6769903273809523, 1.48121826171875, 0.21595501077586207, 1.2644230769230769, 0.61474609375]","[-98.33345031738281, -108.8115234375, -84.38837432861328, -59.31494140625, -101.90985107421875, -70.0390625, -63.099609375, -70.42169189453125, -95.813232421875, -48.9453125, -80.880859375]","[-94.56875610351562, -127.19921875, -100.35153198242188, -66.34716796875, -109.8203125, -82.9814453125, -77.31640625, -107.4521484375, -102.075927734375, -65.3828125, -95.634765625]",A short story,openai-community/gpt2-xl,,0.4999999999999999,openai
0.4465735997636314,"[-0.028764204545454544, 0.3894872029622396, 0.419403322281376, 0.917777419090271, 0.46956089564732145, 0.9809985782789148, 0.3377604166666667, 0.23929569639008622, 0.29364307110126203]","[-139.677734375, -106.42503356933594, -118.77266693115234, -119.66118478775024, -100.756103515625, -121.69730758666992, -86.31201171875, -116.3978271484375, -172.67721557617188]","[-138.728515625, -118.10964965820312, -131.774169921875, -152.701171875, -113.90380859375, -166.8232421875, -96.44482421875, -123.33740234375, -187.9466552734375]",A short story,openai-community/gpt2-xl,,0.4999999999999999,openai
0.8907917311346915,"[-0.1058889318395544, 0.5624828338623047, 1.0365219116210938, 0.3253035871949914, 0.9266576821153815, 1.3201752231545645, 1.510703125, 1.55037841796875]","[-98.69120788574219, -109.55035400390625, -83.986572265625, -251.65017700195312, -235.36525678634644, -169.7009391784668, -51.830078125, -123.83697509765625]","[-95.83220672607422, -127.5498046875, -117.1552734375, -275.3973388671875, -316.9111328125, -266.07373046875, -89.59765625, -209.1077880859375]",A short story,openai-community/gpt2-xl,,0.5499999999999999,openai
0.6159670336086117,"[-0.08292111483487216, 0.8650679154829546, 0.8424072265625, 0.4546875, 0.37997671274038464, 0.5732014465332032, 1.0222669328962053, 0.8956436649445565, 0.5933730181525735]","[-83.27680969238281, -72.243896484375, -71.6064453125, -163.227783203125, -71.6650390625, -77.22324752807617, -85.29351806640625, -85.44989013671875, -92.77001953125]","[-81.45254516601562, -91.275390625, -91.82421875, -185.962158203125, -81.54443359375, -91.55328369140625, -113.9169921875, -113.21484375, -112.9447021484375]",A short story,openai-community/gpt2-xl,,0.5499999999999999,openai
0.6705006504959967,"[0.0024174281529017855, 0.114697265625, 1.5238207440043605, 0.4334716796875, 1.1295072115384615, 0.6846000446992762, 0.7893706419888664, 1.041615184984709, 0.31500565378289475]","[-104.33392333984375, -226.7366943359375, -113.9854736328125, -82.4130859375, -55.51953125, -96.84475326538086, -99.49691414833069, -99.16200828552246, -99.389404296875]","[-104.401611328125, -234.7655029296875, -179.509765625, -92.81640625, -84.88671875, -120.12115478515625, -126.33551597595215, -138.7433853149414, -111.359619140625]",A short story,openai-community/gpt2-xl,,0.5499999999999999,openai
0.6286159436970155,"[-0.08638961226851852, 0.693359375, 0.012859525178608142, 0.9586068011344747, 1.1636112803843484, 1.3210602569580079, 0.3372039794921875]","[-89.636474609375, -64.625, -312.005464553833, -155.7449188232422, -157.95623421669006, -72.7559642791748, -108.39776611328125]","[-87.303955078125, -79.87890625, -313.2271194458008, -200.7994384765625, -235.9181900024414, -105.782470703125, -120.537109375]",A short story,openai-community/gpt2-xl,,0.5499999999999999,openai
0.6435177724709634,"[-0.21076766304347827, 0.8474897904829546, 0.6347977487664473, 0.8704255756578947, 0.6405362215909091, 0.7001846753633939, 0.9549508094787598, 0.7105250214708263]","[-119.09765625, -68.543701171875, -124.17620849609375, -62.7294921875, -112.6416015625, -89.18194770812988, -90.78825378417969, -182.72044956684113]","[-114.25, -87.1884765625, -148.29852294921875, -79.267578125, -133.779296875, -107.38674926757812, -121.3466796875, -223.93090081214905]",A short story,openai-community/gpt2-xl,,0.5499999999999999,openai
0.4870694228317896,"[-0.17573686079545456, 0.5121694711538461, 0.22117704503676472, 0.5064993193655303, 1.4608109085648149, 1.06681640625, 0.40670350540515987, 0.2737551602450284, 0.11142985026041667]","[-113.654296875, -90.1376953125, -264.2724609375, -103.390625, -72.49169921875, -67.84912109375, -128.38587188720703, -80.60350036621094, -128.967041015625]","[-107.85498046875, -103.4541015625, -279.3125, -120.1051025390625, -111.93359375, -94.51953125, -145.8741226196289, -86.62611389160156, -132.3099365234375]",A short story,openai-community/gpt2-xl,,0.5499999999999999,openai
0.736221685223746,"[-0.193203125, 0.4433109760284424, 1.1457402770583693, 1.311643625127858, 0.5268391927083333, 1.4254200799124581, 0.9759521484375, 0.431378173828125, 1.0165364583333334, 0.4596484375, 0.5551722935267858]","[-82.298828125, -104.2634506225586, -82.71234607696533, -59.156670808792114, -75.5556640625, -75.80698776245117, -55.33544921875, -89.70712280273438, -45.712890625, -93.6669921875, -110.5538330078125]","[-77.46875, -118.44940185546875, -125.104736328125, -97.1943359375, -91.36083984375, -115.71875, -74.8544921875, -104.80535888671875, -60.9609375, -105.158203125, -129.98486328125]",A short story,openai-community/gpt2-xl,,0.5499999999999999,openai
0.9579247707106808,"[-0.016609169455135568, 0.6442846902986852, 0.5927155323517628, 1.3902157442069347, 2.069091796875, 1.0678500299868376]","[-617.6866111755371, -164.10428619384766, -106.22381591796875, -216.43744659423828, -72.21484375, -146.7333755493164]","[-614.8630523681641, -190.51995849609375, -129.3397216796875, -329.044921875, -138.42578125, -195.85447692871094]",A short story,openai-community/gpt2-xl,,0.5499999999999999,openai
0.7297350396268127,"[-0.14432569650503305, 0.42261529737903225, 1.0100900750411184, 0.3744721283783784, 0.8859608968098959, 0.80032958984375, 1.4458272933959961, 1.2082333374023437, 0.5644124348958334]","[-108.41451263427734, -100.69970703125, -60.31646728515625, -157.517578125, -113.16336059570312, -67.380126953125, -90.74381446838379, -74.9240493774414, -85.3642578125]","[-104.66204452514648, -113.80078125, -79.5081787109375, -171.373046875, -139.7421875, -83.38671875, -134.11863327026367, -105.1298828125, -98.91015625]",A short story,openai-community/gpt2-xl,,0.5499999999999999,openai
0.6058130763953564,"[0.003857421875, 0.32005859375, 0.41158353365384615, 0.7244023862092391, 0.9444373346144154, 1.0350737938514123, 1.3056601285934448, 0.6330915178571429, 0.3600815993088942, 0.6919320913461539, 0.23376543928937213]","[-140.15673828125, -82.66650390625, -96.535400390625, -89.9874267578125, -113.99166870117188, -138.74540328979492, -110.56262588500977, -98.853515625, -120.54296875, -96.494140625, -135.4621868133545]","[-140.2724609375, -90.66796875, -107.236572265625, -106.648681640625, -143.26922607421875, -179.11328125, -152.34375, -112.1484375, -134.58615112304688, -114.484375, -145.04656982421875]",A short story,openai-community/gpt2-xl,,0.5499999999999999,openai
0.7399952047274758,"[-0.06165002893518518, 0.5118707929338727, 0.2797037760416667, 0.9898087785050675, 0.639256196863511, 0.9540051912006579, 0.8911095980940194, 1.2074336390341482, 1.2484188988095237]","[-97.64013671875, -85.26921463012695, -69.017578125, -109.2520751953125, -222.89337158203125, -108.47723388671875, -207.64533233642578, -88.8847427368164, -56.708984375]","[-95.9755859375, -96.01850128173828, -75.73046875, -145.875, -266.36279296875, -144.72943115234375, -285.17186737060547, -126.315185546875, -82.92578125]",A short story,openai-community/gpt2-xl,,0.6,openai
