scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,topic,model_id,history_length
0.4320213029965578,"[-0.10897346779152199, 0.31835411334859914, 0.20802391899956596, 0.46890345982142856, 0.6232641537984213, 1.0657553837217133, 0.45935639880952384, 0.41360902786254883, 0.3147930022208921, 0.5698499177631579, 0.57822265625, 0.2730970711543642]","[-76.84646606445312, -77.02783203125, -76.0397720336914, -138.57568359375, -101.11920833587646, -88.48138427734375, -60.236328125, -92.5440673828125, -82.70935821533203, -48.0185546875, -46.796875, -66.05398559570312]","[-73.90418243408203, -86.26010131835938, -81.65641784667969, -154.9873046875, -119.8171329498291, -119.38829040527344, -69.8828125, -105.77955627441406, -92.46794128417969, -58.845703125, -58.361328125, -73.97380065917969]",Childhood home is up for sale again.,openai-community/gpt2-xl,2
0.39748001514609466,"[0.004743303571428571, 0.6583969116210937, 0.3087158203125, 0.47677047164351855, 0.37340887661637934, 0.2624733664772727, 0.3759837680392795, 0.7089192072550455, 0.8166752567997685, 0.28236419677734376, 0.44882056826636907, 0.1054296875, 0.3445387620192308]","[-41.91796875, -57.033233642578125, -49.5108642578125, -94.140625, -90.8150634765625, -65.216796875, -57.037513732910156, -60.362327575683594, -97.51702880859375, -50.12238693237305, -61.79156494140625, -74.19287109375, -69.16357421875]","[-41.984375, -70.201171875, -56.3026123046875, -107.013427734375, -101.6439208984375, -70.9912109375, -63.80522155761719, -77.37638854980469, -119.5672607421875, -57.18149185180664, -71.216796875, -76.82861328125, -78.12158203125]",Old friend calls after twenty years of silence.,openai-community/gpt2-xl,2
0.5414855104584063,"[-0.5114203559027778, 1.1051979064941406, 0.9282599555121528, 0.97008056640625, 0.3706488358347039, 0.25239718478658923, 0.29708059210526316, 0.7439498901367188, 0.9076358570772058, 0.7286783854166666, -0.10995176103379992, 0.8152690686677632]","[-71.80224609375, -34.5731201171875, -39.12530517578125, -46.000732421875, -39.46392822265625, -48.153128147125244, -62.3212890625, -50.5040283203125, -37.7811279296875, -49.0009765625, -60.56241416931152, -44.7525634765625]","[-62.5966796875, -52.25628662109375, -55.833984375, -65.40234375, -46.506256103515625, -53.9582633972168, -67.9658203125, -62.4072265625, -53.2109375, -62.1171875, -58.583282470703125, -60.24267578125]",You find someone’s wallet and recognize the photo inside.,openai-community/gpt2-xl,2
0.3986350225001152,"[-0.16676491185238487, 0.49754472212357953, 0.6075, 0.5427955959154211, 0.7309906959533692, 0.5979419990822121, 0.3594415838068182, 0.3056640625, 0.33967517671130953, 0.56524658203125, 0.15010034470331102, 0.28562127976190477, 0.3664981617647059]","[-71.8720703125, -67.71905517578125, -57.786376953125, -51.94651794433594, -57.92936134338379, -87.64340782165527, -66.5810546875, -65.6279296875, -41.128875732421875, -50.1722412109375, -71.13472747802734, -62.44140625, -54.9921875]","[-68.70353698730469, -78.6650390625, -72.973876953125, -64.43081665039062, -72.54917526245117, -103.787841796875, -74.48876953125, -71.435546875, -48.262054443359375, -61.4771728515625, -74.28683471679688, -68.439453125, -61.22265625]",Neighbor asks you to keep a strange secret.,openai-community/gpt2-xl,2
0.345063100743734,"[-0.13810602823893228, 0.7253662109375, 0.43821498325892855, 0.51953125, 0.5315212673611112, 0.06136883429761203, 0.08123970031738281, 0.4260660807291667, 0.43945028615552323, 0.3659784226190476]","[-61.55706787109375, -51.55126953125, -73.31640625, -54.904296875, -42.873779296875, -174.9160614013672, -60.25960159301758, -64.0517578125, -116.2069091796875, -45.5]","[-58.242523193359375, -66.05859375, -85.58642578125, -65.294921875, -52.441162109375, -178.16860961914062, -62.046875, -74.27734375, -135.103271484375, -53.185546875]",You overhear a conversation not meant for you.,openai-community/gpt2-xl,2
0.3609571924094224,"[-0.14208984375, 0.3894112904866536, 0.3606591796875, 0.5280230978260869, 0.2858988444010417, 0.4157586348684211, 0.7017424901326498, 0.20906575520833334, 0.5217366536458333, 0.4198467548076923, 0.15508062189275568, 0.48635282970610116]","[-50.0439453125, -59.02738952636719, -80.29718017578125, -58.22802734375, -81.377197265625, -49.0107421875, -74.73335266113281, -54.91015625, -47.9044189453125, -47.4873046875, -40.74420166015625, -52.163330078125]","[-47.7705078125, -68.37326049804688, -89.31365966796875, -70.37255859375, -88.23876953125, -56.91015625, -91.5751724243164, -59.927734375, -55.73046875, -52.9453125, -44.155975341796875, -62.376739501953125]",Unexpected letter arrives with no return address or name.,openai-community/gpt2-xl,2
0.47335704516873317,"[0.040576356830018936, 0.15599854787190756, 0.8767368793487549, 0.8970681895380435, 0.5733506173798533, 0.5913529829545454, 0.4167714436848958, 0.7451162719726563, 0.5291519165039062, 0.1765562438964844, 0.204248046875]","[-112.94746398925781, -80.25723266601562, -88.98299407958984, -68.271240234375, -132.0719223022461, -76.1640625, -96.9267578125, -54.268768310546875, -63.29547119140625, -77.91220474243164, -83.23681640625]","[-114.28648376464844, -84.0011978149414, -117.03857421875, -88.90380859375, -150.99249267578125, -89.173828125, -109.42990112304688, -72.89667510986328, -75.9951171875, -82.32611083984375, -87.32177734375]",A chance meeting changes your entire daily routine.,openai-community/gpt2-xl,2
0.5176020846483967,"[-0.093505859375, 0.5911062140213815, 0.7638212505139803, 0.6694140625, 0.5611988414417614, 0.7424260919744318, 0.33637795081505406, 0.35397774832589285, 0.5848236083984375, 0.456443960016424, 0.7275390625]","[-88.35791015625, -67.48762130737305, -54.2764892578125, -76.14990234375, -58.39129638671875, -40.277099609375, -59.49602508544922, -40.432159423828125, -46.646728515625, -47.71257400512695, -30.892578125]","[-86.11376953125, -78.7186393737793, -68.78909301757812, -92.88525390625, -70.7376708984375, -56.6104736328125, -68.24185180664062, -47.865692138671875, -56.00390625, -57.75434112548828, -41.078125]",You help a stranger and they never say thanks.,openai-community/gpt2-xl,2
0.3603457728532863,"[0.01774454116821289, 0.6481811809539795, 0.6551702162798714, 0.4608698527018229, 0.1467963324652778, 1.0330250479958274, 0.20391635237068967, 0.042948515518851905, 0.2564912683823529, 0.08961995442708333, 0.4090402391221788]","[-52.272823333740234, -61.811869621276855, -52.45780944824219, -158.53424835205078, -78.4461669921875, -56.93462371826172, -114.113037109375, -58.778053283691406, -39.05078125, -75.56787109375, -61.261531829833984]","[-52.62771415710449, -78.01639914512634, -63.595703125, -179.2733917236328, -82.40966796875, -79.66117477416992, -120.026611328125, -59.765869140625, -43.4111328125, -77.71875, -72.30561828613281]",Lost phone reveals someone’s hidden double life.,openai-community/gpt2-xl,2
0.5340901034026133,"[-0.11307373046875, 0.7564769071691176, 0.9467520878232759, 0.633935546875, 0.4570978338068182, 0.5766398111979166, 0.6754014756944444, 0.5608440896739131, 0.5537434895833333, 0.5539743523848685, 0.18768166360400973, 0.6196077134874132]","[-95.40576171875, -42.47607421875, -93.573486328125, -50.28564453125, -62.0234375, -83.60501098632812, -57.5625, -95.5361328125, -54.09912109375, -69.7996826171875, -67.8247640132904, -51.76246643066406]","[-93.144287109375, -55.336181640625, -121.029296875, -62.96435546875, -72.07958984375, -99.17428588867188, -69.7197265625, -108.435546875, -62.4052734375, -80.3251953125, -71.76607894897461, -62.9154052734375]",You see someone you know pretending not to notice.,openai-community/gpt2-xl,2
0.43403998618830797,"[-0.10522738297780355, 0.31619827835648145, 0.318272705078125, 0.3604618195564516, 0.48043118990384615, 0.7841792387120864, 0.22626663208007813, 0.8846072635135135, 0.48265838623046875, 0.17151231032151443, 0.6197555541992188, 0.6693638392857143]","[-88.84705781936646, -67.172119140625, -72.09532165527344, -121.9581298828125, -73.1748046875, -105.70695495605469, -77.26792907714844, -119.98486328125, -54.22454357147217, -63.1339111328125, -51.36444091796875, -52.72265625]","[-85.69023633003235, -75.70947265625, -80.05213928222656, -133.1324462890625, -85.666015625, -132.36904907226562, -82.92459487915039, -152.71533203125, -64.84302806854248, -67.59323120117188, -63.759552001953125, -62.09375]",Childhood home is up for sale again.,openai-community/gpt2-xl,2
0.40385801886411277,"[-0.021240234375, 0.4588216145833333, 0.7077055431547619, 0.48295454545454547, 0.6869053407148882, 0.9580078125, 0.3022128018465909, 0.2957763671875, -0.038671875, 0.87706298828125, -0.08368301391601562, 0.2204443359375]","[-77.0673828125, -67.54498291015625, -52.9267578125, -67.65234375, -66.86970138549805, -55.33984375, -58.094482421875, -72.6728515625, -66.14453125, -68.09326171875, -97.90450286865234, -66.390380859375]","[-76.5576171875, -78.55670166015625, -67.78857421875, -78.27734375, -81.98161888122559, -73.5419921875, -64.7431640625, -79.771484375, -65.37109375, -85.634521484375, -95.72874450683594, -71.9014892578125]",Old friend calls after twenty years of silence.,openai-community/gpt2-xl,2
0.4225203847279119,"[-0.5574361552362856, 0.6767694382440477, 0.9128561580882353, 0.5366694132486979, 0.3903759765625, 0.6728910558363971, 0.41788047790527344, 0.6219384765625, 0.6122622282608695, -0.09929741753472222, 0.5079823369565217, 0.3773526278409091]","[-86.31421089172363, -54.73974609375, -31.0162353515625, -59.5714111328125, -50.3524169921875, -41.02520751953125, -63.49102592468262, -53.4893798828125, -63.712890625, -60.304901123046875, -75.86328125, -65.9404296875]","[-73.49317932128906, -68.951904296875, -46.5347900390625, -72.45147705078125, -60.11181640625, -52.46435546875, -73.93803787231445, -69.037841796875, -77.794921875, -58.517547607421875, -87.546875, -74.2421875]",You find someone’s wallet and recognize the photo inside.,openai-community/gpt2-xl,2
0.31065257214530806,"[-0.13444983440896738, 0.502998046875, 0.8027925037202381, 0.2493603515625, 0.2612868088942308, 0.30746312295236894, 0.38415545508975074, 0.24602161754261365, 0.3602818298339844, 0.1380859375, 0.31901471368197737, 0.2908203125]","[-76.30517578125, -61.044071197509766, -39.6612548828125, -73.9715576171875, -86.228515625, -89.96769714355469, -74.90507125854492, -73.22900390625, -80.2010498046875, -63.8212890625, -88.4459457397461, -91.45703125]","[-73.21282958984375, -73.61902236938477, -56.5198974609375, -80.20556640625, -93.02197265625, -99.49905395507812, -82.97233581542969, -78.6414794921875, -89.20809555053711, -66.5830078125, -97.69737243652344, -98.7275390625]",Neighbor asks you to keep a strange secret.,openai-community/gpt2-xl,2
0.42956123427739223,"[-0.228515625, 0.7954566592261905, 0.4653523763020833, 0.262939453125, 0.8583043416341146, 0.42445591517857145, 0.4818967931410846, 0.4247764304832176, 0.5357585794785443, 0.5676734561011905, 0.3372907285337095, 0.229345703125]","[-65.384765625, -51.17724609375, -73.96044921875, -63.376953125, -64.08233642578125, -54.19091796875, -40.990806579589844, -99.58145141601562, -40.74813747406006, -53.137451171875, -71.92385864257812, -59.9599609375]","[-61.04296875, -67.8818359375, -85.12890625, -67.583984375, -84.681640625, -63.1044921875, -49.18305206298828, -111.0504150390625, -49.85603332519531, -65.05859375, -81.03070831298828, -64.546875]",You overhear a conversation not meant for you.,openai-community/gpt2-xl,2
0.4499036622804808,"[-0.03093405330882353, 0.5652587890625, 1.0719327059659092, 0.29727242209694604, 0.5044216579861112, 0.5049641927083334, 0.5237620035807292, 0.16632080078125, 0.5144602457682291, 0.5972900390625, 0.30989937160326086, 0.37419577205882354]","[-52.30224609375, -57.0234375, -53.13037109375, -44.16606140136719, -35.91351318359375, -46.703369140625, -38.40919494628906, -46.1988525390625, -47.0186767578125, -37.92578125, -51.108154296875, -62.125]","[-51.7763671875, -68.32861328125, -76.712890625, -50.7060546875, -44.99310302734375, -55.792724609375, -46.265625, -48.8599853515625, -56.278961181640625, -47.482421875, -58.23583984375, -68.486328125]",Unexpected letter arrives with no return address or name.,openai-community/gpt2-xl,2
0.47688722467440864,"[-0.0006277901785714286, 0.2245920621431791, 0.5082682291666667, 1.36962890625, 0.2319079807826451, 0.3287489149305556, 0.5751263754708427, 0.9534308489631204, 0.429296875, 0.3405180431547619, 0.2848690257352941]","[-70.26611328125, -90.13517379760742, -82.923828125, -55.046875, -95.04183959960938, -52.23773193359375, -77.96666717529297, -47.72147750854492, -61.599609375, -76.9560546875, -48.732421875]","[-70.2529296875, -95.97456741333008, -98.171875, -71.482421875, -101.53526306152344, -58.15521240234375, -94.07020568847656, -63.92980194091797, -70.185546875, -84.10693359375, -53.5751953125]",A chance meeting changes your entire daily routine.,openai-community/gpt2-xl,2
0.5182139015548016,"[-0.15309836647727273, 0.5136776676884404, 0.6032469376273777, 0.9223526664402174, 0.36400604248046875, 0.7888241722470238, 0.3976186116536458, 0.453125, 1.0979646381578947, 0.56845703125, 0.3767949342727661, 0.2855974833170573]","[-78.9122314453125, -65.71487045288086, -70.78318786621094, -76.4859619140625, -42.905792236328125, -46.1622314453125, -40.136810302734375, -70.19921875, -39.390625, -37.4755859375, -59.20395469665527, -82.26036834716797]","[-75.5440673828125, -79.58416748046875, -84.65786743164062, -97.7000732421875, -50.91392517089844, -62.7275390625, -47.2939453125, -78.80859375, -60.251953125, -46.00244140625, -68.24703311920166, -90.82829284667969]",You help a stranger and they never say thanks.,openai-community/gpt2-xl,2
0.6746195779196248,"[0.050147798326280385, 0.6187362670898438, 0.947979211807251, 0.8904959360758463, 1.4158821105957031, 0.2869601779513889, 0.9130497685185185, 0.7285337094907407, 0.6057230631510416, 0.5677200317382812, 0.7280029296875, 0.3651455965909091, 0.6516779119318182]","[-58.245548248291016, -72.41754150390625, -54.23729395866394, -73.16925048828125, -56.26243591308594, -107.32861328125, -98.44140625, -105.92529296875, -40.943267822265625, -65.94314575195312, -51.684532165527344, -74.603515625, -56.25]","[-59.14820861816406, -87.2672119140625, -76.04081583023071, -94.54115295410156, -84.580078125, -115.0765380859375, -123.09375, -125.595703125, -53.6634521484375, -77.29754638671875, -69.88460540771484, -82.63671875, -70.5869140625]",Lost phone reveals someone’s hidden double life.,openai-community/gpt2-xl,2
0.5443244064030972,"[-0.08806694878472222, 0.3456198952414773, 0.25835698065550433, 0.6889495849609375, 0.8077028714693509, 0.6186726888020834, 0.31841796875, 0.45232077205882354, 0.620068359375, 0.8598429361979166, 0.35835404829545453, 1.2916537198153408]","[-72.6162109375, -60.7322998046875, -47.037548661231995, -65.67668151855469, -68.91213989257812, -53.9146728515625, -66.33935546875, -55.06787109375, -56.7099609375, -38.20855712890625, -72.9560546875, -28.22100830078125]","[-71.031005859375, -68.3359375, -52.979759216308594, -81.52252197265625, -89.91241455078125, -65.05078125, -74.2998046875, -62.75732421875, -69.111328125, -56.2652587890625, -80.83984375, -42.42919921875]",You see someone you know pretending not to notice.,openai-community/gpt2-xl,2
0.3271995383262722,"[-0.13033924932065216, 0.3154242730909778, 0.20838114420572917, 0.5134588672268775, 0.22647476196289062, 0.3607795192645146, 0.28636791087962965, 0.34797595796130953, 0.156670817622432, 0.48911211567540325, 0.5703500600961539, 0.58173828125]","[-64.773193359375, -78.59281921386719, -82.24624633789062, -89.88572311401367, -113.950927734375, -96.48537886142731, -84.44580078125, -83.49847412109375, -106.00345611572266, -92.1026611328125, -63.644775390625, -52.736572265625]","[-61.775390625, -88.3709716796875, -88.4976806640625, -105.80294799804688, -121.1981201171875, -105.86564636230469, -92.177734375, -90.80596923828125, -110.23356819152832, -107.26513671875, -78.473876953125, -64.371337890625]",Childhood home is up for sale again.,openai-community/gpt2-xl,2
0.525742741947814,"[0.1180148654513889, 0.9033900669642857, 0.5887810202205882, 0.5038690981657609, 0.43630052649456524, 0.776220703125, 0.7540654721467391, 0.6532451923076923, 0.397705078125, 0.36346114309210525, 0.37303956349690753, 0.4408201737837358]","[-59.54296875, -45.0595703125, -30.68408203125, -72.0086669921875, -72.790771484375, -60.754150390625, -39.483154296875, -38.861328125, -39.376953125, -46.45947265625, -63.61395263671875, -58.19178771972656]","[-61.667236328125, -57.70703125, -40.693359375, -83.59765625, -82.82568359375, -76.278564453125, -56.82666015625, -47.353515625, -45.740234375, -53.365234375, -72.56690216064453, -67.88983154296875]",Old friend calls after twenty years of silence.,openai-community/gpt2-xl,2
0.575173344148075,"[-0.1392764136904762, 0.8231830596923828, 0.5435517051003196, 0.5319695318898847, 0.3782566615513393, 0.4828844572368421, 0.7448810778166118, 0.4758436414930556, 0.366162109375, 1.1247195289248513, 0.9947314262390137]","[-81.9906005859375, -60.86796569824219, -60.78173065185547, -66.35191631317139, -68.73974609375, -42.625, -55.785125732421875, -42.269775390625, -50.312744140625, -43.522979736328125, -62.899033069610596]","[-79.0657958984375, -74.03889465332031, -72.7398681640625, -82.84297180175781, -79.3309326171875, -51.7998046875, -69.9378662109375, -50.8349609375, -57.635986328125, -67.14208984375, -83.78839302062988]",You find someone’s wallet and recognize the photo inside.,openai-community/gpt2-xl,2
0.4360665672942312,"[-0.20331319173177084, 0.7845458984375, 0.748095703125, 0.3311360677083333, 0.40021541041712605, 0.3526411790114183, 0.5756420559353299, 0.4936306861139113, 0.7555745442708334, 0.4052734375, 0.21866508152173914, 0.3706919352213542]","[-89.0323486328125, -41.1629638671875, -60.00537109375, -63.75750732421875, -71.11430215835571, -69.64651489257812, -56.67247009277344, -84.698486328125, -52.175537109375, -62.392578125, -70.44140625, -62.5399169921875]","[-84.15283203125, -52.93115234375, -74.96728515625, -73.69158935546875, -83.52097988128662, -78.815185546875, -67.03402709960938, -100.00103759765625, -65.77587890625, -68.876953125, -75.470703125, -71.4365234375]",Neighbor asks you to keep a strange secret.,openai-community/gpt2-xl,2
0.4249926352222357,"[-0.14832763671875, 0.4393503289473684, 0.8081432524181548, 0.8420984368575247, 0.5485185895647321, 0.7363688151041666, 0.13386615953947367, 0.31705619891484577, 0.3588409423828125, 0.3942057291666667, 0.3318517348345588, 0.3379390716552734]","[-63.5213623046875, -56.08984375, -48.0867919921875, -58.001258850097656, -97.1678466796875, -41.807861328125, -45.8994140625, -83.67277765274048, -51.803466796875, -48.072265625, -57.78955078125, -49.59284210205078]","[-60.5548095703125, -64.4375, -65.05780029296875, -74.00112915039062, -112.5263671875, -55.0625, -48.44287109375, -91.28212642669678, -57.544921875, -55.16796875, -63.4310302734375, -56.35162353515625]",You overhear a conversation not meant for you.,openai-community/gpt2-xl,2
0.4565187420173422,"[0.005289713541666667, 0.4625371631823088, 0.5116141183035714, 0.7783647017045454, 0.6209635416666667, 0.2925117492675781, 0.6689412434895833, 0.4554799397786458, 0.2773717992446002, 0.4921134499942555]","[-64.40576171875, -50.163156509399414, -51.5164794921875, -53.1904296875, -53.146484375, -55.06407165527344, -47.6942138671875, -90.06585693359375, -60.77439498901367, -23.869300842285156]","[-64.5009765625, -58.95136260986328, -62.2603759765625, -70.314453125, -62.4609375, -60.914306640625, -57.72833251953125, -106.463134765625, -65.48971557617188, -32.2352294921875]",Unexpected letter arrives with no return address or name.,openai-community/gpt2-xl,2
0.5650149752703335,"[0.0004185267857142857, 0.5190887451171875, 0.4537391662597656, 0.5547295932112069, 0.9959000297214674, 0.8688707853618421, 0.7014567057291666, 0.7468185424804688, 0.9186358451843262, 0.462890625, 0.351123046875, 0.20650809151785715]","[-74.8115234375, -52.703643798828125, -78.00747680664062, -77.6544189453125, -34.97027587890625, -74.590087890625, -75.213623046875, -50.20280456542969, -45.642730712890625, -66.203125, -68.0029296875, -61.4306640625]","[-74.8203125, -62.0472412109375, -88.897216796875, -93.7415771484375, -57.8759765625, -91.0986328125, -92.048583984375, -66.6328125, -60.340904235839844, -74.53515625, -75.025390625, -64.32177734375]",A chance meeting changes your entire daily routine.,openai-community/gpt2-xl,2
0.5402504932262975,"[-0.08614979619565218, 0.7062038845486112, 0.7342507498604911, 0.7248347355769231, 0.36495838994565216, 0.8850911458333334, 0.21661655426025392, 0.3874900124289773, 1.0340073529411764, 0.3206040125626784, 0.432177734375, 0.762921142578125]","[-68.4501953125, -62.8466796875, -80.96697998046875, -67.8359375, -67.09161376953125, -52.705078125, -58.91771984100342, -54.9722900390625, -41.052734375, -77.33488941192627, -70.891845703125, -53.341094970703125]","[-66.46875, -75.558349609375, -101.5260009765625, -86.681640625, -75.48565673828125, -68.63671875, -64.33313369750977, -63.4970703125, -58.630859375, -85.67059373855591, -81.6962890625, -68.59951782226562]",You help a stranger and they never say thanks.,openai-community/gpt2-xl,2
0.33606848513152837,"[0.013220723470052083, 0.2090582275390625, 0.6400110392734922, 0.8971405029296875, 0.39173494974772133, 0.18337067365646362, 0.29241746471774194, 0.24455015999930246, 0.15882703993055555, 0.24009638247282608, 0.37697799117476855, 0.3854166666666667]","[-98.45623779296875, -78.37327575683594, -82.42157530784607, -87.24705505371094, -92.07719039916992, -94.37969517707825, -101.3310546875, -76.91555404663086, -97.527587890625, -73.0943603515625, -82.591796875, -77.28125]","[-98.85285949707031, -83.5997314453125, -100.98189544677734, -112.36698913574219, -103.82923889160156, -98.04710865020752, -110.39599609375, -83.76295852661133, -101.81591796875, -78.6165771484375, -92.77020263671875, -86.53125]",Lost phone reveals someone’s hidden double life.,openai-community/gpt2-xl,2
0.4745098707859375,"[-0.19387335526315788, 0.39734604779411764, 0.3635009765625, 0.593994140625, 0.18095906575520834, 0.6026679144965278, 0.5743600945723685, 0.5062614889705882, 0.4776458740234375, 0.9119352340698242, 0.5931332236842105, 0.686187744140625]","[-95.1767578125, -40.09375, -42.76708984375, -63.14892578125, -104.23822021484375, -53.3477783203125, -54.74462890625, -59.9013671875, -80.56744384765625, -66.32889175415039, -54.681640625, -61.6263427734375]","[-91.4931640625, -46.8486328125, -50.037109375, -76.216796875, -109.6669921875, -64.19580078125, -65.657470703125, -68.5078125, -92.03094482421875, -84.56759643554688, -65.951171875, -75.35009765625]",You see someone you know pretending not to notice.,openai-community/gpt2-xl,2
0.41942364918504443,"[-0.12046911886760167, 0.1719921875, 0.5944345408472521, 0.42156558566623265, 0.7398605346679688, 0.4605971116286058, 0.49562669836956524, 0.20099431818181818, 0.31397908528645835, 0.71076171875, 0.3055708512015965, 0.7381702769886364]","[-85.41102981567383, -57.86328125, -93.77337646484375, -71.27083587646484, -84.12835693359375, -84.66314697265625, -72.6591796875, -75.7410888671875, -97.90692138671875, -60.220703125, -54.10292053222656, -58.12548828125]","[-82.03789448738098, -62.1630859375, -111.01197814941406, -82.65310668945312, -101.885009765625, -96.638671875, -84.05859375, -80.1629638671875, -107.3262939453125, -77.98974609375, -61.13105010986328, -74.365234375]",Childhood home is up for sale again.,openai-community/gpt2-xl,2
0.48209904487180577,"[-0.06377377717391304, 0.3673885569852941, 0.7271062677556818, 0.44258045014880953, 0.3858829845081676, 0.31299631219161184, 0.8152307581018519, 0.6235538058810763, 0.262890625, 0.36103515625, 0.431640625, 1.070263671875, 0.5304921468098959]","[-97.443359375, -48.162109375, -77.443603515625, -84.910888671875, -61.15977096557617, -57.552398681640625, -83.14306640625, -63.001556396484375, -69.638671875, -63.1688232421875, -44.7763671875, -73.8916015625, -71.63427734375]","[-95.9765625, -54.40771484375, -93.43994140625, -94.205078125, -69.64919662475586, -63.49932861328125, -105.154296875, -74.22552490234375, -74.896484375, -70.3895263671875, -51.6826171875, -95.296875, -84.3660888671875]",Old friend calls after twenty years of silence.,openai-community/gpt2-xl,2
0.49148159139241415,"[-0.21080729166666667, 0.3549605778285435, 0.7955078125, 0.39792163555438703, 0.6062963742476243, 0.8840535481770834, 0.3552154541015625, 0.671337890625, 0.1303369140625, 0.4638038917824074, 0.6439887152777778, 0.80516357421875]","[-75.736328125, -73.18836212158203, -52.203125, -71.68479919433594, -54.84931004047394, -43.4014892578125, -60.225341796875, -62.91796875, -73.48089599609375, -67.35693359375, -34.06640625, -45.090087890625]","[-72.57421875, -83.12725830078125, -68.11328125, -82.03076171875, -70.61301577091217, -59.314453125, -67.32965087890625, -76.3447265625, -76.73931884765625, -79.879638671875, -45.658203125, -61.193359375]",You find someone’s wallet and recognize the photo inside.,openai-community/gpt2-xl,2
0.46541576469546714,"[-0.1802311947471217, 0.35923095703125, 0.6594335174560547, 0.7566361860795454, 0.09118862809806035, 0.7596791585286459, 1.1095479329427083, 0.34184337797619047, 0.38300524259868424, 0.5639588038126627, 0.27528080187345805]","[-59.1923828125, -61.74334716796875, -50.685136795043945, -69.6484375, -97.45803833007812, -62.6607666015625, -63.915771484375, -79.053955078125, -65.171142578125, -61.257347106933594, -68.06709289550781]","[-55.76799011230469, -70.72412109375, -67.17097473144531, -86.29443359375, -100.10250854492188, -80.89306640625, -90.544921875, -86.232666015625, -72.4482421875, -74.7923583984375, -73.29742813110352]",Neighbor asks you to keep a strange secret.,openai-community/gpt2-xl,2
0.36566121395346524,"[-0.22017045454545456, 0.7056551846590909, 0.3416418187758502, 0.5656571388244629, 0.7323794157608695, -0.027197519938151043, 0.10218678350033968, 0.463026123046875, 0.3544921875, 0.48865327380952384, 0.5002960205078125, 0.38131459554036456]","[-84.15625, -56.909423828125, -80.67399597167969, -45.10681915283203, -80.3447265625, -71.94369506835938, -85.95364761352539, -74.76738739013672, -79.39599609375, -45.595703125, -50.68505859375, -54.961669921875]","[-79.3125, -72.433837890625, -92.2898178100586, -54.15733337402344, -97.189453125, -71.29095458984375, -88.3039436340332, -86.3430404663086, -87.19482421875, -55.857421875, -60.69097900390625, -64.11322021484375]",You overhear a conversation not meant for you.,openai-community/gpt2-xl,2
0.48223918729602083,"[-0.0684814453125, 0.27444278492647056, 0.3047688802083333, 0.45682759284973146, 0.33872840518043157, 0.45349702380952384, 0.258154296875, 0.5235096324573864, 1.029052734375, 0.7344602697035846, 0.6426942244819973, 0.6609903971354166, 0.6604646381578947]","[-66.98583984375, -26.759765625, -57.852294921875, -48.14776134490967, -57.49430847167969, -61.8115234375, -52.0751953125, -48.59228515625, -38.913818359375, -69.56353759765625, -57.92625427246094, -38.36529541015625, -57.400390625]","[-65.6162109375, -31.42529296875, -63.338134765625, -57.2843132019043, -64.60760498046875, -71.3349609375, -57.23828125, -60.1094970703125, -54.349609375, -82.04936218261719, -72.70822143554688, -48.2801513671875, -69.94921875]",Unexpected letter arrives with no return address or name.,openai-community/gpt2-xl,2
0.45685629949829737,"[-0.0227294921875, 0.3363671875, 0.12718645731608072, 0.4805496839376596, 0.78515625, 0.1668074471609933, 0.6902512260105299, 0.5121527777777778, 0.9499881142064145, 0.7885091145833333, 0.3182995135967548, 0.34973731407752406]","[-55.85888671875, -55.54296875, -87.35975646972656, -78.78207349777222, -59.25390625, -87.18855285644531, -85.48085021972656, -69.908203125, -61.654632568359375, -56.64208984375, -51.03086853027344, -43.89433288574219]","[-55.5179443359375, -63.9521484375, -90.4122314453125, -91.27636528015137, -70.24609375, -91.85916137695312, -101.35662841796875, -79.126953125, -79.70440673828125, -68.4697265625, -55.16876220703125, -48.44091796875]",A chance meeting changes your entire daily routine.,openai-community/gpt2-xl,2
0.4697433215023216,"[-0.16672582211701767, 0.734606291118421, 0.5622049967447916, 0.37163342927631576, 0.7168782552083334, 0.14811012961647727, 0.4238211891867898, 0.3791775173611111, 0.6567576090494792, 0.6061797369094122, 0.8260596139090401, 0.3782169117647059]","[-76.97742080688477, -54.44091796875, -62.419921875, -64.85708618164062, -46.720703125, -59.7061767578125, -51.68585205078125, -58.5185546875, -40.42140197753906, -48.543067932128906, -51.168067932128906, -60.2158203125]","[-73.14272689819336, -68.3984375, -75.912841796875, -71.91812133789062, -59.62451171875, -62.964599609375, -61.009918212890625, -65.34375, -50.27276611328125, -61.27284240722656, -68.51531982421875, -66.6455078125]",You help a stranger and they never say thanks.,openai-community/gpt2-xl,2
