scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,topic,model_id,history_length
0.38139567031439464,"[-0.044718170166015626, -0.04738299051920573, 0.8350292387462798, 0.7345033533432904, 0.02356719970703125, 0.3389599609375, 0.8898849487304688, 0.3360107421875, 0.23398027921977796, 0.4093595232282366, 0.48615828804347827]","[-53.08619689941406, -39.971160888671875, -37.29420471191406, -44.27720642089844, -74.07720947265625, -58.97821044921875, -45.8643798828125, -54.626708984375, -34.41950988769531, -50.486305236816406, -63.48974609375]","[-52.19183349609375, -38.83396911621094, -54.82981872558594, -56.763763427734375, -74.642822265625, -67.45220947265625, -60.1025390625, -63.0269775390625, -38.865135192871094, -59.082855224609375, -74.67138671875]",You overhear a conversation not meant for you.,meta-llama/Llama-3.1-8B-Instruct,1
0.2714340772269452,"[-0.2504543728298611, 0.5107705252511161, 0.1271728515625, 0.12677483809621712, -0.2137671576605903, 0.0917650858561198, 0.24440956115722656, 0.4913673400878906, 0.53338623046875, 0.9323372218919836, 0.35284852981567383, 0.31059827302631576]","[-42.40631103515625, -42.35699462890625, -46.36383056640625, -40.8682861328125, -70.34512329101562, -47.04583740234375, -45.109222412109375, -63.65486145019531, -41.708984375, -45.114471435546875, -45.68700313568115, -56.9453125]","[-37.89813232421875, -53.08317565917969, -48.90728759765625, -43.277008056640625, -66.497314453125, -49.248199462890625, -49.019775390625, -73.48220825195312, -50.2431640625, -66.5582275390625, -52.74397373199463, -62.8466796875]",Unexpected letter arrives with no return address or name.,meta-llama/Llama-3.1-8B-Instruct,1
0.3582066546589083,"[0.05233900887625558, 0.28111339750744047, 0.24634971618652343, 0.5417333984375, 0.6081399356617647, 0.30180921052631576, 0.0260223388671875, 0.12502288818359375, 0.6769973754882812, 0.5554315476190477, 0.28192802097486414, 0.601593017578125]","[-74.3890380859375, -45.2869873046875, -67.89130020141602, -62.2579345703125, -42.812255859375, -68.57421875, -56.1483154296875, -46.3763427734375, -39.98651123046875, -43.1416015625, -69.35873413085938, -40.850494384765625]","[-75.85453033447266, -51.19036865234375, -75.28179168701172, -75.80126953125, -53.150634765625, -74.30859375, -56.66876220703125, -48.376708984375, -53.526458740234375, -54.8056640625, -75.84307861328125, -51.07757568359375]",A chance meeting changes your entire daily routine.,meta-llama/Llama-3.1-8B-Instruct,1
0.5581111861749203,"[-0.4468239232113487, 2.1854817708333334, 1.2895914713541667, 0.025107643821022728, 0.5714157104492188, 0.71658935546875, 0.49350382486979166, 0.6906545538651315, 0.14753040514494242, 0.6145121256510416, -0.020710354759579615, 0.43048165061257104]","[-54.616943359375, -35.9833984375, -33.011474609375, -65.5791015625, -55.710296630859375, -41.66156005859375, -21.086212158203125, -37.4666748046875, -51.621482849121094, -32.899749755859375, -57.76704025268555, -49.62294006347656]","[-46.127288818359375, -68.765625, -56.22412109375, -66.1314697265625, -67.13861083984375, -52.410400390625, -28.48876953125, -50.589111328125, -54.424560546875, -42.117431640625, -57.332122802734375, -59.093536376953125]",You help a stranger and they never say thanks.,meta-llama/Llama-3.1-8B-Instruct,1
0.48456496661095394,"[-0.16264308126349197, 1.2331873575846355, 0.5049141331722862, 0.17540821276212992, 0.7434423828125, 0.20857452392578124, 0.9480576691804109, 0.2613903543223505, 0.3727097511291504, 0.34642562866210935, 0.565216064453125, 0.6180966025904605]","[-36.66572189331055, -39.32379150390625, -51.47236633300781, -63.6815185546875, -67.4820556640625, -65.80388641357422, -64.73084259033203, -63.145721435546875, -42.869667053222656, -43.39451599121094, -71.83551025390625, -50.39312744140625]","[-33.5755033493042, -68.9202880859375, -61.06573486328125, -67.01427459716797, -86.068115234375, -71.01824951171875, -90.32839965820312, -69.15769958496094, -51.814701080322266, -50.323028564453125, -87.66156005859375, -62.136962890625]",Lost phone reveals someone’s hidden double life.,meta-llama/Llama-3.1-8B-Instruct,1
0.3364303827637228,"[-0.2174767388237847, 0.9275134858630952, 0.28126595237038354, 0.6430921052631579, 0.4062697799117477, -0.033408315558182564, 0.06875088340357731, 0.35524924596150714, 0.3154413132440476, 0.41859130859375, 0.7537451850043403, 0.11813038793103449]","[-62.65362548828125, -37.279541015625, -36.45277404785156, -40.61517333984375, -76.88948059082031, -45.5206298828125, -40.844627380371094, -58.60894775390625, -68.38232421875, -58.923095703125, -39.709686279296875, -75.33447265625]","[-58.739044189453125, -56.75732421875, -42.640625, -52.83392333984375, -87.8587646484375, -44.88587188720703, -42.15089416503906, -67.13492965698242, -75.006591796875, -67.294921875, -53.277099609375, -78.76025390625]",You see someone you know pretending not to notice.,meta-llama/Llama-3.1-8B-Instruct,1
0.3283438082094545,"[-0.13296989158347802, 0.2481375474196214, 0.4706925286187066, 0.12279024991122159, 0.674530029296875, 0.05752286044034091, 0.4276529947916667, 0.4700985661259404, 0.3889472961425781, 0.465576171875, 0.24921784577546297, 0.4979294996995192]","[-55.215911865234375, -43.731651306152344, -86.9965934753418, -45.61036682128906, -42.22406005859375, -73.70635986328125, -61.523193359375, -65.93680953979492, -63.701210021972656, -46.30419921875, -60.995849609375, -44.1456298828125]","[-51.62572479248047, -50.1832275390625, -99.70529174804688, -48.31175231933594, -58.41278076171875, -74.97186279296875, -73.06982421875, -78.62947082519531, -75.36962890625, -54.6845703125, -67.7247314453125, -57.091796875]",Childhood home is up for sale again.,meta-llama/Llama-3.1-8B-Instruct,1
0.29327504659116294,"[-0.1575902303059896, 0.5402112688337054, 0.3815137423001803, 0.31414794921875, 0.298046875, 0.0435791015625, 0.10870869954427083, 0.236328125, 0.6946614583333334, 0.214825439453125, 0.6259223090277778, 0.2189458211263021]","[-89.25052642822266, -34.60955810546875, -53.56629943847656, -71.27178955078125, -53.541015625, -75.6788330078125, -50.3726806640625, -47.911865234375, -57.7001953125, -63.07958984375, -36.451171875, -55.03558349609375]","[-84.99559020996094, -49.7354736328125, -63.48565673828125, -79.12548828125, -59.501953125, -76.9862060546875, -52.981689453125, -53.583740234375, -72.2880859375, -67.3760986328125, -47.7177734375, -60.290283203125]",Old friend calls after twenty years of silence.,meta-llama/Llama-3.1-8B-Instruct,1
0.6074880685180714,"[-0.10980650186538696, 1.05489501953125, 0.8784493156101393, 0.5368576049804688, 0.3735919163144868, 0.804534912109375, 0.16426375934055873, 0.6873964992436495, 0.7515131632486979, 0.776177978515625, 0.7644950866699218]","[-64.48904132843018, -28.5880126953125, -38.01573181152344, -40.57147216796875, -59.774545669555664, -43.2081298828125, -104.46692657470703, -44.60566294193268, -58.795684814453125, -41.989013671875, -45.32091522216797]","[-62.29291129112244, -49.6859130859375, -58.22006607055664, -53.4560546875, -70.60871124267578, -59.298828125, -113.66569709777832, -59.72838592529297, -76.83200073242188, -57.5125732421875, -60.610816955566406]",You find someone’s wallet and recognize the photo inside.,meta-llama/Llama-3.1-8B-Instruct,1
0.2363308663451395,"[-0.3001646614074707, 0.08362081776494565, 0.8725857204861112, 0.10053689139229911, 0.2368340125450721, 0.4550573175603693, 0.10347955877130682, -0.04660373263888889, 0.23715775101273148, 0.06265820954975329, 0.6078180011950041, 0.0203857421875, 0.6389356340680804]","[-49.84869384765625, -67.17315673828125, -55.6083984375, -67.656494140625, -56.612091064453125, -51.534210205078125, -50.22784423828125, -60.65625, -59.60784912109375, -46.594940185546875, -56.2574348449707, -56.48260498046875, -29.55584716796875]","[-42.34457731246948, -69.096435546875, -79.168212890625, -70.47152709960938, -62.769775390625, -61.54547119140625, -52.50439453125, -59.8173828125, -66.0111083984375, -47.78544616699219, -67.80597686767578, -56.91070556640625, -38.500946044921875]",Neighbor asks you to keep a strange secret.,meta-llama/Llama-3.1-8B-Instruct,1
0.13418463017812435,"[-0.13106689453125, 0.4684884548187256, 0.03653617527173913, 0.1627202033996582, -0.2244591346153846, -0.07709577006678428, 0.612144775390625, 0.25401088169642855, -0.03691368103027344, 0.17833316326141357, 0.23333275836447012]","[-71.07498168945312, -31.029719352722168, -55.34375, -41.853973388671875, -86.067138671875, -99.8839111328125, -51.004486083984375, -72.570556640625, -58.90955352783203, -90.5296630859375, -69.45682525634766]","[-67.79830932617188, -44.147396087646484, -56.18408203125, -44.457496643066406, -80.231201171875, -97.49394226074219, -66.30810546875, -77.90478515625, -58.17127990722656, -96.23632431030273, -74.82347869873047]",You overhear a conversation not meant for you.,meta-llama/Llama-3.1-8B-Instruct,1
0.29791773607168837,"[-0.3343649471507353, 0.6875474717881944, 0.222283935546875, -0.1331432176672894, 0.09118831157684326, 0.9358417510986328, 0.022900848388671874, 0.5345708673650568, 0.04516039396587171, 0.7870429543887868, 0.4180667274876645]","[-39.84844970703125, -38.980712890625, -27.074951171875, -43.501182556152344, -37.702481269836426, -45.96039581298828, -118.79674530029297, -30.304107666015625, -52.98283386230469, -32.589874267578125, -54.01763916015625]","[-34.16424560546875, -51.3565673828125, -31.5206298828125, -40.43888854980469, -39.891000747680664, -64.67723083496094, -119.94178771972656, -36.18438720703125, -53.84088134765625, -45.9696044921875, -61.960906982421875]",Unexpected letter arrives with no return address or name.,meta-llama/Llama-3.1-8B-Instruct,1
0.44950224451111287,"[-0.043321462777944714, -0.08798443829571759, 0.9575984661395733, 0.6047585227272727, 0.10511363636363637, 0.893914794921875, 0.8179568336123512, 0.24116897583007812, 0.4386142931486431, 0.8549537658691406, 0.16175130208333333]","[-44.605438232421875, -62.3902587890625, -40.01622772216797, -73.546875, -57.1573486328125, -31.46002197265625, -43.8902587890625, -44.943389892578125, -47.38996124267578, -43.39060974121094, -45.70849609375]","[-43.47908020019531, -60.014678955078125, -64.91378784179688, -86.8515625, -59.4698486328125, -49.33831787109375, -61.067352294921875, -48.802093505859375, -55.7236328125, -60.48968505859375, -48.134765625]",A chance meeting changes your entire daily routine.,meta-llama/Llama-3.1-8B-Instruct,1
0.5206766167050049,"[-0.49505454615542765, 1.9484299107601768, 0.5393965871710527, 0.3805454799107143, 0.1394481658935547, 0.7864765167236328, 0.5473429361979166, 0.6802784312855114, 0.3137410481770833, 0.41523881392045453, 0.5558008047250601, 0.4364752518503289]","[-52.4205322265625, -40.3897590637207, -37.01953125, -74.175537109375, -65.00089263916016, -34.24415588378906, -49.7069091796875, -47.16033935546875, -52.9141845703125, -25.185302734375, -63.77171325683594, -37.53021240234375]","[-43.014495849609375, -77.40992736816406, -47.26806640625, -82.1669921875, -67.78985595703125, -49.97368621826172, -59.55908203125, -62.12646484375, -58.5615234375, -29.7529296875, -78.2225341796875, -45.8232421875]",You help a stranger and they never say thanks.,meta-llama/Llama-3.1-8B-Instruct,1
0.3741761645572873,"[0.04529330843970889, 0.96453125, 0.19134809386055424, 0.4247031035246672, 0.5441143329326923, 0.458831787109375, 0.8588005514705882, 0.0033320674189814816, 0.3729807535807292, -0.12217360276442307]","[-63.76293659210205, -52.609375, -144.6013946533203, -83.68367767333984, -71.90234375, -138.513916015625, -40.546875, -79.89990234375, -47.229400634765625, -72.279296875]","[-64.71409606933594, -76.72265625, -154.7428436279297, -95.15066146850586, -86.04931640625, -162.3731689453125, -55.146484375, -79.9898681640625, -53.94305419921875, -69.102783203125]",Lost phone reveals someone’s hidden double life.,meta-llama/Llama-3.1-8B-Instruct,1
0.19587027551413783,"[-0.14966743870785362, 0.3197360568576389, 0.2420841852823893, 0.681982421875, -0.02783203125, 0.12282978404651988, 0.2614463806152344, 0.362152099609375, -0.04604204963235294, 0.14866727941176472, 0.4340676700367647, 0.001018948025173611]","[-55.96666717529297, -36.5509033203125, -37.74579620361328, -51.03515625, -42.1181640625, -44.08247375488281, -60.29621887207031, -52.644287109375, -47.12548828125, -53.357421875, -45.501708984375, -38.883209228515625]","[-53.12298583984375, -42.30615234375, -43.555816650390625, -61.264892578125, -41.70068359375, -46.78472900390625, -65.525146484375, -61.3359375, -46.3427734375, -55.884765625, -52.880859375, -38.90155029296875]",You see someone you know pretending not to notice.,meta-llama/Llama-3.1-8B-Instruct,1
0.2918623280382142,"[-0.30339508056640624, 0.08767242431640625, 0.20259063720703124, 0.5949271065848214, 0.24005817231677828, 0.4093311451099537, 0.1264495849609375, 0.3747829897650357, 0.3310853576660156, 0.453125, 0.6938582710597826]","[-70.36564636230469, -48.66413879394531, -61.28156280517578, -89.8291015625, -101.60198974609375, -78.5238037109375, -74.13462829589844, -71.89096450805664, -72.28127670288086, -60.208984375, -53.96533203125]","[-64.29774475097656, -51.2943115234375, -66.34632873535156, -106.487060546875, -111.68443298339844, -89.57574462890625, -78.0545654296875, -82.75967121124268, -80.55841064453125, -70.630859375, -69.924072265625]",Childhood home is up for sale again.,meta-llama/Llama-3.1-8B-Instruct,1
0.28134310020988673,"[-0.16690895774147727, 0.3889162540435791, 0.4835376739501953, 0.7524637075570914, 0.5047988891601562, 0.3353317924167799, 0.017233486833243536, 0.3375767299107143, 0.31811100503672723, 0.14010459498355263, 0.24854580561319986, 0.25028846377418157, 0.047460857190583884]","[-72.600830078125, -27.633249282836914, -54.11012268066406, -60.071807861328125, -52.38404846191406, -54.19215393066406, -65.76411437988281, -53.0859375, -52.31298637390137, -57.4581298828125, -58.878726959228516, -51.5697021484375, -35.52373504638672]","[-68.9288330078125, -36.96723937988281, -65.71502685546875, -79.6358642578125, -64.49922180175781, -61.90478515625, -66.26388549804688, -60.175048828125, -59.629539489746094, -60.1201171875, -64.84382629394531, -56.82575988769531, -36.42549133300781]",Old friend calls after twenty years of silence.,meta-llama/Llama-3.1-8B-Instruct,1
0.473065896708918,"[-0.03879474458240327, 0.8119986397879464, 0.17770159871954666, 0.1953289634303043, 0.29667327880859373, 0.9025823419744318, 0.2730054353412829, 0.28577076305042615, 0.5265850067138672, 0.4705936795189267, 1.1525541606702303, 0.6227916370738636]","[-63.97078323364258, -23.848052978515625, -23.3894624710083, -40.913780212402344, -51.95796203613281, -40.5284423828125, -39.193572998046875, -38.959686279296875, -39.9635009765625, -37.993255615234375, -36.404754638671875, -36.622314453125]","[-63.15609359741211, -40.9000244140625, -26.765792846679688, -44.625030517578125, -59.374794006347656, -60.38525390625, -44.38067626953125, -45.24664306640625, -50.495201110839844, -47.875722885131836, -58.30328369140625, -50.32373046875]",You find someone’s wallet and recognize the photo inside.,meta-llama/Llama-3.1-8B-Instruct,1
0.27394519972477427,"[-0.3144659745065789, 0.4512365004595588, 0.09325372605096727, 0.29098307291666664, 0.21742389820240163, 0.5322383533824574, 0.4697963169642857, 0.3070518092105263, -0.017634073893229168, 0.7217548076923077, 0.29410352204975326, 0.24160043816817434]","[-55.318359375, -43.2117919921875, -44.74481201171875, -46.3408203125, -59.44093894958496, -56.74052429199219, -55.68505859375, -60.47705078125, -78.37738037109375, -55.6875, -38.148284912109375, -40.42631530761719]","[-49.343505859375, -50.8828125, -46.70314025878906, -50.70556640625, -65.3113842010498, -68.44976806640625, -65.55078125, -66.31103515625, -77.95416259765625, -65.0703125, -43.73625183105469, -45.0167236328125]",Neighbor asks you to keep a strange secret.,meta-llama/Llama-3.1-8B-Instruct,1
0.30354635184629714,"[-0.11726266604203445, 0.19636897036903783, 0.19176835280198318, 0.34841773623511907, -0.24888851768092105, 0.22836143092105263, -0.1047930283979936, 0.9390345982142857, 0.5999948601973685, 1.2133673713320778, 0.1440716911764706, 0.2521154230291193]","[-65.306325674057, -44.364891052246094, -53.17474365234375, -61.9610595703125, -60.555419921875, -59.275390625, -49.01281547546387, -38.36328125, -52.56103515625, -46.74348258972168, -42.0390625, -68.1708984375]","[-62.25749635696411, -48.09590148925781, -58.16072082519531, -69.27783203125, -55.8265380859375, -63.6142578125, -46.70736885070801, -51.509765625, -63.9609375, -72.22419738769531, -44.48828125, -73.71743774414062]",You overhear a conversation not meant for you.,meta-llama/Llama-3.1-8B-Instruct,1
0.30564064554736636,"[-0.31781982421875, 0.5799386160714286, 0.15450217507102273, 0.20142886513157895, 0.5175241311391194, 0.2579752604166667, 0.5768829345703125, 0.5682640075683594, 0.12017822265625, 0.46690784801136365, 0.23626486460367838]","[-55.4654541015625, -26.79071044921875, -47.360595703125, -37.8388671875, -63.95878839492798, -41.8790283203125, -44.50285339355469, -34.858428955078125, -66.411376953125, -44.33544921875, -75.81598663330078]","[-47.51995849609375, -38.96942138671875, -50.7596435546875, -41.666015625, -79.48451232910156, -46.5225830078125, -56.04051208496094, -43.950653076171875, -69.7763671875, -54.607421875, -81.48634338378906]",Unexpected letter arrives with no return address or name.,meta-llama/Llama-3.1-8B-Instruct,1
0.44706045939470584,"[-0.06434326171875, 0.7927676114169034, 0.27918465932210285, 0.981175422668457, 0.5635875355113636, 0.1767525050951087, 0.27347548802693683, 0.6890690244477371, 0.547509765625, 0.4403275199558424, 0.41668400011564555, 0.2982822765003551, 0.4173134251644737]","[-45.07568359375, -33.806121826171875, -59.251441955566406, -45.97468566894531, -59.53955078125, -39.6431884765625, -55.59092712402344, -57.600494384765625, -54.638427734375, -56.222320556640625, -45.56806182861328, -28.774948120117188, -40.47283935546875]","[-43.788818359375, -51.24700927734375, -65.95187377929688, -77.37229919433594, -71.9384765625, -43.70849609375, -62.15433883666992, -77.58349609375, -68.326171875, -66.349853515625, -53.48505783081055, -35.337158203125, -48.40179443359375]",A chance meeting changes your entire daily routine.,meta-llama/Llama-3.1-8B-Instruct,1
0.4951484623512801,"[-0.49505454615542765, 1.5985200972784133, 0.5679649684740149, 0.4500189887152778, 0.1566899617513021, 0.7650856349779211, 0.5044663373161765, 0.6423514229910714, 0.33884230114164804, 0.9984375, 0.09560012817382812, 0.31885875355113635]","[-52.4205322265625, -39.62760543823242, -43.02326202392578, -61.5810546875, -59.5244140625, -45.27070617675781, -46.2548828125, -50.0076904296875, -42.44253921508789, -36.7109375, -35.039703369140625, -53.729705810546875]","[-43.014495849609375, -73.1965274810791, -56.086456298828125, -69.681396484375, -63.28497314453125, -62.86767578125, -54.830810546875, -63.4970703125, -49.5582275390625, -46.6953125, -36.569305419921875, -60.744598388671875]",You help a stranger and they never say thanks.,meta-llama/Llama-3.1-8B-Instruct,1
0.5013390797047633,"[-0.06744150015024039, 1.011209716796875, 0.9717184978982677, 0.20233154296875, 0.48578098842075895, 0.3213236408848916, 0.6994023323059082, 0.43865953642746497, 0.375030517578125, 0.17730941772460937, 0.37790643601190477, 1.0228378295898437]","[-68.2607421875, -59.427581787109375, -58.58392333984375, -89.11444091796875, -91.93646240234375, -88.00591278076172, -82.80426025390625, -77.43903732299805, -40.19189453125, -52.721405029296875, -53.44677734375, -61.47344970703125]","[-66.50726318359375, -84.70782470703125, -80.9334487915039, -94.577392578125, -105.538330078125, -97.96694564819336, -105.18513488769531, -90.16016387939453, -46.1923828125, -56.26759338378906, -61.3828125, -81.93020629882812]",Lost phone reveals someone’s hidden double life.,meta-llama/Llama-3.1-8B-Instruct,1
0.1718224637567787,"[-0.1593348185221354, 0.13836097717285156, 0.22837543487548828, 0.28084929093070654, 0.22487386067708334, 0.020951704545454544, -0.05787194293478261, 0.55511474609375, 0.05443866436298077, 0.3917705829326923, 0.2125186011904762]","[-74.06388092041016, -33.555274963378906, -75.60003662109375, -58.47442626953125, -61.975341796875, -70.9921875, -75.4375, -58.72796630859375, -70.70672607421875, -72.0771484375, -55.5830078125]","[-70.71784973144531, -36.32249450683594, -82.90805053710938, -64.9339599609375, -67.372314453125, -71.453125, -74.1064453125, -70.94049072265625, -72.12213134765625, -82.26318359375, -60.0458984375]",You see someone you know pretending not to notice.,meta-llama/Llama-3.1-8B-Instruct,1
0.35384833056141635,"[-0.25619415000632956, 0.20732432398302802, 0.23441060384114584, 0.711282441110322, 0.5012404123942057, 0.7212671350549769, 0.8079950241815477, 0.21333718299865723, -0.09016566122731855, 0.6779142680921053, 0.2831787109375, 0.23458967537715517]","[-63.36888122558594, -66.75529479980469, -55.346710205078125, -73.74124145507812, -82.37306594848633, -61.3583984375, -42.07537841796875, -73.49365234375, -66.01542663574219, -38.92236328125, -35.70068359375, -42.33168029785156]","[-56.45163917541504, -72.7677001953125, -61.67579650878906, -97.21356201171875, -97.4102783203125, -80.83261108398438, -59.04327392578125, -80.32044219970703, -63.22029113769531, -51.802734375, -41.3642578125, -49.13478088378906]",Childhood home is up for sale again.,meta-llama/Llama-3.1-8B-Instruct,1
0.22774070425948298,"[-0.134063720703125, -0.12418212890625, 0.3394003781405362, 0.2182867431640625, 0.26826424434267243, 0.2159701260653409, 0.3235812717013889, 0.6419041951497396, -0.033294677734375, 0.26238189697265624, 0.3268519810267857, 0.07939453125, 0.5761343149038461]","[-32.3046875, -54.7022705078125, -40.38261795043945, -71.22840881347656, -73.02372741699219, -57.164306640625, -43.031768798828125, -56.79888916015625, -67.4775390625, -44.227378845214844, -50.588134765625, -65.5087890625, -56.2587890625]","[-30.15966796875, -52.2186279296875, -47.84942626953125, -76.68557739257812, -80.80339050292969, -61.9156494140625, -48.856231689453125, -72.20458984375, -66.678466796875, -50.78692626953125, -57.4520263671875, -67.49365234375, -71.23828125]",Old friend calls after twenty years of silence.,meta-llama/Llama-3.1-8B-Instruct,1
0.34157447648052625,"[-0.48834228515625, 0.6014276742935181, 0.4686375591490004, 0.554217529296875, -0.06662147923519737, 0.06522924249822443, 0.21353759765625, 0.5849323272705078, 0.6955413818359375, 1.0299886067708333, 0.008966747083162007, 0.4313788163034539]","[-60.147216796875, -21.746231079101562, -21.38306736946106, -39.4171142578125, -36.037757873535156, -37.88358116149902, -53.13134765625, -33.051025390625, -25.951904296875, -33.197509765625, -47.762725830078125, -44.803314208984375]","[-51.3570556640625, -31.36907386779785, -29.818543434143066, -50.50146484375, -34.771949768066406, -39.31862449645996, -57.402099609375, -42.409942626953125, -37.08056640625, -51.7373046875, -47.9330940246582, -52.99951171875]",You find someone’s wallet and recognize the photo inside.,meta-llama/Llama-3.1-8B-Instruct,1
0.2311055412775878,"[-0.1905940373738607, 0.35195591138756793, 0.43212000528971356, 0.11651680686257103, 0.48279876708984376, 0.40937042236328125, 0.20493940873579544, 0.05247738486842105, 0.06517392113095238, -0.08430557250976563, 0.5032334554763067, 0.23542131696428573, 0.42526424632352944]","[-47.443023681640625, -63.22624206542969, -53.33648681640625, -58.08586120605469, -54.61246871948242, -82.55364990234375, -59.3695068359375, -68.611328125, -38.7294921875, -54.97264099121094, -57.16551876068115, -46.73486328125, -53.7158203125]","[-43.44054889678955, -71.32122802734375, -63.707366943359375, -60.64923095703125, -64.2684440612793, -93.60665130615234, -63.878173828125, -69.6083984375, -40.09814453125, -53.286529541015625, -67.7334213256836, -51.6787109375, -60.9453125]",Neighbor asks you to keep a strange secret.,meta-llama/Llama-3.1-8B-Instruct,1
0.3008983830504476,"[-0.06453800201416016, 0.310650634765625, 0.43490967257269497, 0.5933773643092105, 0.15278752644856772, 0.20919380935968138, 0.48785400390625, 0.11911408797554347, 0.12678847202034885, 0.6388462611607143]","[-33.726356506347656, -45.831298828125, -61.938576221466064, -40.8018798828125, -40.737022399902344, -132.26806640625, -49.947662353515625, -53.3572998046875, -115.27655029296875, -43.6240234375]","[-32.17744445800781, -52.0443115234375, -74.55095672607422, -52.0760498046875, -43.48719787597656, -142.93695068359375, -60.680450439453125, -56.096923828125, -120.72845458984375, -57.039794921875]",You overhear a conversation not meant for you.,meta-llama/Llama-3.1-8B-Instruct,1
0.4161493343087476,"[-0.374664306640625, 0.8075385715650476, 0.1220904541015625, 0.8080666281960227, 0.6084569295247396, 0.45626670435855265, 0.4496730457652699, 0.21408589680989584, 0.16470133463541667, 0.7352469308035714, 0.22265061088230298, 0.7796792117032137]","[-43.09814453125, -30.119972229003906, -64.04683685302734, -40.6219482421875, -62.7408447265625, -26.6170654296875, -66.24586486816406, -52.7052001953125, -43.61187744140625, -35.9510498046875, -36.87476348876953, -34.16868209838867]","[-37.103515625, -48.693359375, -67.0990982055664, -58.3994140625, -77.34381103515625, -35.2861328125, -76.138671875, -57.84326171875, -46.0823974609375, -46.2445068359375, -41.9957275390625, -51.321624755859375]",Unexpected letter arrives with no return address or name.,meta-llama/Llama-3.1-8B-Instruct,1
0.3994544400058681,"[-0.04290120741900276, 0.41001295006793476, 0.6859736442565918, 0.9996691617098722, 0.3878204345703125, 0.12761896306818182, 0.07919627222521551, 0.617132822672526, 0.6777976353963217, 0.22950147545855978, 0.22217668805803573]","[-84.901123046875, -60.5618896484375, -78.05812072753906, -50.92897033691406, -100.219482421875, -67.8154296875, -93.61187744140625, -51.170623779296875, -56.64789581298828, -64.37393188476562, -71.32145690917969]","[-83.4424819946289, -69.9921875, -100.00927734375, -72.92169189453125, -111.85409545898438, -70.623046875, -95.9085693359375, -65.9818115234375, -72.9150390625, -69.6524658203125, -75.98716735839844]",A chance meeting changes your entire daily routine.,meta-llama/Llama-3.1-8B-Instruct,1
0.5487332778669817,"[-0.3738810221354167, 2.066531287299262, 0.7482267680921053, 1.0026611328125, 0.2871334345444389, 0.8715850166652513, 0.520704345703125, 0.11370268322172619, -0.2080078125, 0.2568914240056818, 0.750518798828125]","[-71.987548828125, -41.32244110107422, -35.5625, -63.3809814453125, -50.56601095199585, -31.323638916015625, -51.147308349609375, -42.395263671875, -52.216796875, -41.976806640625, -22.18194580078125]","[-63.014404296875, -78.52000427246094, -49.77880859375, -88.447509765625, -57.170079946517944, -51.370094299316406, -64.1649169921875, -44.78302001953125, -48.888671875, -47.62841796875, -32.689208984375]",You help a stranger and they never say thanks.,meta-llama/Llama-3.1-8B-Instruct,1
0.29138251300507434,"[-0.1598865720960829, 0.6076351663340693, 0.3923916286892361, 0.5904632390931596, 0.2280612521701389, 0.4534332101995295, 0.3489402488425926, -0.23652232776988635, 0.34982479319852944, 0.35967254638671875, 0.2711944580078125]","[-35.196083068847656, -47.84229278564453, -50.1129150390625, -130.52548599243164, -68.62176513671875, -62.98867988586426, -92.983642578125, -54.111236572265625, -35.130615234375, -63.197021484375, -55.23240661621094]","[-32.318124771118164, -61.817901611328125, -57.17596435546875, -155.9154052734375, -74.7794189453125, -72.9642105102539, -102.405029296875, -48.907745361328125, -41.07763671875, -71.82916259765625, -62.28346252441406]",Lost phone reveals someone’s hidden double life.,meta-llama/Llama-3.1-8B-Instruct,1
0.48057079715216,"[-0.207818603515625, 0.7359134449678308, 0.7026440850619612, 0.584527587890625, 0.3905556418678977, 0.18604250307436343, 0.5953335232204862, 0.7025669642857143, 0.7363932291666667, 0.6857452392578125, 0.33660452706473215, 0.3183414234834559]","[-72.88265991210938, -25.697479248046875, -71.04153442382812, -33.5948486328125, -50.30169677734375, -66.20684814453125, -47.4910888671875, -50.69921875, -42.16131591796875, -56.97608947753906, -52.22271728515625, -42.46466064453125]","[-68.72628784179688, -38.2080078125, -91.418212890625, -45.285400390625, -58.8939208984375, -71.22999572753906, -58.20709228515625, -65.453125, -53.20721435546875, -70.0052490234375, -59.291412353515625, -47.87646484375]",You see someone you know pretending not to notice.,meta-llama/Llama-3.1-8B-Instruct,1
0.275842338846242,"[-0.19577462332589285, 0.14455046477141203, 0.136641845703125, 0.3588211624710648, 0.7303842397836539, 0.06345731019973755, 0.23034227811373198, 0.11483585133272059, 0.4941234588623047, 0.3411454420823317, 0.126513671875, 0.7650669642857143]","[-58.367431640625, -44.326873779296875, -62.93028259277344, -76.23040771484375, -51.655029296875, -80.01681900024414, -51.72684288024902, -100.2581787109375, -49.99262619018555, -55.091156005859375, -52.6357421875, -47.984375]","[-52.8857421875, -48.229736328125, -66.34632873535156, -85.9185791015625, -70.64501953125, -82.04745292663574, -57.715742111206055, -104.16259765625, -60.86334228515625, -63.9609375, -55.166015625, -58.6953125]",Childhood home is up for sale again.,meta-llama/Llama-3.1-8B-Instruct,1
