scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,topic,model_id,history_length
0.4769813677700565,"[-0.00880885768581081, 0.6774487341603925, 0.8418619791666667, 0.8035685221354166, 0.20766571536660194, 0.4643496809334591, 0.64630126953125, 0.31412506103515625, 0.60400390625, 0.21929766680743243]","[-118.671630859375, -84.45697498321533, -74.54296875, -44.26422119140625, -77.76994979381561, -98.12481689453125, -94.1875, -54.3857421875, -68.86572265625, -74.864990234375]","[-118.345703125, -105.4578857421875, -99.798828125, -61.13916015625, -84.41525268554688, -111.59095764160156, -114.869140625, -59.4117431640625, -82.7578125, -82.97900390625]",You see someone you know pretending not to notice.,Qwen/Qwen2.5-7B-Instruct,1
0.42906185462125934,"[-0.07574129104614258, 0.32958221435546875, 0.5451652302461512, 0.5807893371582031, 0.1654041290283203, 0.4502766927083333, 0.7845740685096154, 0.45316354851973684, 0.4634765625, 0.74609375, 0.2768961588541667]","[-80.64592742919922, -67.79034423828125, -86.71538162231445, -59.31940841674805, -115.26451110839844, -104.57763671875, -70.7109375, -136.634521484375, -83.4638671875, -49.61328125, -82.878662109375]","[-78.52517127990723, -77.67781066894531, -105.2509994506836, -73.83914184570312, -121.88067626953125, -118.0859375, -91.10986328125, -153.854736328125, -95.05078125, -63.04296875, -91.185546875]",Childhood home is up for sale again.,Qwen/Qwen2.5-7B-Instruct,1
0.448565894320627,"[-0.17948219992897727, 0.5335216224193573, 0.49694613752693967, 0.21599132609817218, 0.22434639444156568, 1.2127542980015278, 0.06606657608695653, 1.0745936802455358, 0.39235521399456524]","[-54.51776123046875, -76.55190372467041, -80.71502685546875, -144.8343505859375, -150.7679214477539, -84.05688917636871, -72.603515625, -61.6552734375, -56.616455078125]","[-50.56915283203125, -93.62459564208984, -95.12646484375, -156.28189086914062, -161.76089477539062, -122.8650267124176, -74.123046875, -91.743896484375, -65.640625]",Old friend calls after twenty years of silence.,Qwen/Qwen2.5-7B-Instruct,1
0.5644344647731893,"[-0.02313716594989483, 0.7304935455322266, 0.4774468128497784, 0.4266624450683594, 0.711455078125, 0.3331637912326389, 1.0400325230189733, 0.9502877371651786, 0.43350541591644287]","[-83.10532760620117, -53.597572326660156, -83.19773936271667, -160.48257446289062, -59.97412109375, -81.87078857421875, -77.05340576171875, -77.8048095703125, -124.68590545654297]","[-82.5037612915039, -74.0513916015625, -101.81816506385803, -184.37567138671875, -77.760498046875, -90.8662109375, -106.17431640625, -111.06488037109375, -152.4302520751953]",You find someone’s wallet and recognize the photo inside.,Qwen/Qwen2.5-7B-Instruct,1
0.3837134666227828,"[-0.02734375, 0.4543460845947266, 0.19603248878761573, 0.30683741850011487, -0.0498046875, -0.13779296875, 0.12769963191105768, 0.5481435060501099, 0.5703346946022727, 2.378079501065341, 0.4544450511103091, 0.257476806640625, -0.0125732421875, 0.3061079978942871]","[-0.162109375, -71.66759490966797, -124.029296875, -109.91895294189453, -0.1845703125, -67.466796875, -87.3394775390625, -84.04531478881836, -51.439697265625, -30.0791015625, -81.51692962646484, -68.56591796875, -9.76220703125, -177.302490234375]","[-0.134765625, -80.7545166015625, -134.61505126953125, -120.35142517089844, -0.134765625, -64.7109375, -90.65966796875, -101.58590698242188, -63.987060546875, -56.23797607421875, -91.96916580200195, -72.685546875, -9.7119140625, -195.66897010803223]",Neighbor asks you to keep a strange secret.,Qwen/Qwen2.5-7B-Instruct,1
0.3924409956574828,"[0.03214970341435185, 0.7802327473958334, 0.20444906911542338, 0.38161969866071427, 0.49407958984375, 0.46211516551482373]","[-71.320556640625, -46.697265625, -170.29840087890625, -103.162841796875, -124.29736328125, -97.60527038574219]","[-72.1885986328125, -65.4228515625, -182.9742431640625, -116.51953125, -146.036865234375, -115.62776184082031]",You overhear a conversation not meant for you.,Qwen/Qwen2.5-7B-Instruct,1
0.4367331119603717,"[-0.26290328414351855, 0.6450229057898889, 0.46908976236979166, 0.5024586845846737, 0.09329832077026368, 0.719970703125, 0.4907998582896064, 1.0598619249131944, 0.21299913194444445]","[-77.02337646484375, -65.81637954711914, -45.6767578125, -41.564640045166016, -134.08617401123047, -64.726806640625, -98.8021856546402, -108.479248046875, -60.89453125]","[-69.92498779296875, -82.58697509765625, -59.74945068359375, -50.10643768310547, -138.75109004974365, -82.72607421875, -115.48938083648682, -146.63427734375, -66.6455078125]",Unexpected letter arrives with no return address or name.,Qwen/Qwen2.5-7B-Instruct,1
0.6869426778122463,"[-0.006588800748189291, 0.6314081023721134, 0.8222277411099138, 0.538816734596535, 0.6833132230318509, 0.9067033838342737, 1.4899411408797554, 0.6192266290838068, 0.7870292663574219, 0.39734935760498047]","[-72.54990816116333, -85.94147968292236, -77.2296142578125, -73.47939109802246, -81.59909057617188, -80.67977523803711, -67.64236450195312, -78.50592041015625, -82.64077758789062, -115.42914581298828]","[-72.35224413871765, -107.40935516357422, -101.07421875, -88.0274429321289, -99.365234375, -105.1607666015625, -101.9110107421875, -92.12890625, -101.52947998046875, -129.73372268676758]",A chance meeting changes your entire daily routine.,Qwen/Qwen2.5-7B-Instruct,1
0.5893399475851576,"[-0.06631630345394737, 1.115728501350649, -0.11639404296875, 0.9575775146484375, 1.0060565782629924, 0.27273813883463544, 1.0269485473632813, 0.8972189157239853, 0.47521536690848215, 0.3246262591818105]","[-52.467041015625, -51.866621017456055, -79.1209716796875, -52.8251953125, -44.40586471557617, -65.3236083984375, -62.517181396484375, -34.718894481658936, -64.53890991210938, -74.34292221069336]","[-51.20703125, -86.45420455932617, -76.0947265625, -71.97674560546875, -67.545166015625, -71.86932373046875, -83.05615234375, -62.53268086910248, -74.5184326171875, -81.809326171875]",You help a stranger and they never say thanks.,Qwen/Qwen2.5-7B-Instruct,1
0.33383984316687665,"[0.08010962701612903, 0.26174835364023846, 0.25570698107703255, 0.42117096248425934, 1.3372738486842106, -0.33600050403225806, 0.3168696332985247]","[-82.4189453125, -232.6667242050171, -173.07222366333008, -46.14404106140137, -80.7978515625, -116.00634765625, -182.5418392419815]","[-84.90234375, -251.51260566711426, -188.158935546875, -54.146289348602295, -106.2060546875, -105.59033203125, -205.03958320617676]",Lost phone reveals someone’s hidden double life.,Qwen/Qwen2.5-7B-Instruct,1
0.60049145876463,"[-0.04477615356445312, 0.8453176398026315, 0.86265625, 0.6194408250891644, 0.6124893335195688, 0.3835261418269231, 0.8485329367897727, 0.520458984375, 0.812421875, 0.5448467548076923]","[-68.54996109008789, -45.38232421875, -78.76953125, -53.34357452392578, -84.04451560974121, -87.4482421875, -41.4481201171875, -45.42333984375, -60.6015625, -65.6416015625]","[-67.65443801879883, -61.443359375, -100.3359375, -67.59071350097656, -99.96923828125, -97.419921875, -60.1158447265625, -55.83251953125, -80.912109375, -79.8076171875]",You see someone you know pretending not to notice.,Qwen/Qwen2.5-7B-Instruct,1
0.2923051826950448,"[-0.16720726376488096, 0.216043876879143, 0.17737741181344696, 0.7411448160807291, 0.28317880630493164, 0.43433549669053817, 0.3889514923095703, 0.23150218616832385, 0.18475632440476192, 0.43296868006388345]","[-65.814208984375, -81.59505081176758, -106.73075866699219, -52.74017333984375, -90.75807189941406, -80.32034301757812, -40.30157470703125, -68.72412109375, -69.3056640625, -92.59996700286865]","[-62.3028564453125, -88.7244987487793, -112.58421325683594, -70.52764892578125, -99.81979370117188, -95.9564208984375, -48.080604553222656, -73.81716918945312, -73.185546875, -105.58902740478516]",Childhood home is up for sale again.,Qwen/Qwen2.5-7B-Instruct,1
0.41683631278461225,"[-0.026704011140046297, 0.8489774816176471, 0.3031529017857143, 0.05039497684029972, 0.8041704963235294, 0.3193742897775438, 0.6875088500976563, 0.43713206629599294, 0.2192237983315678, 0.5251322779162176]","[-91.65631103515625, -41.8798828125, -56.767578125, -87.33289635181427, -50.41796875, -98.2913589477539, -128.06956481933594, -87.49876403808594, -139.9578857421875, -88.995849609375]","[-90.935302734375, -56.3125, -63.1337890625, -89.04632556438446, -64.0888671875, -109.78883337974548, -162.44500732421875, -101.04985809326172, -152.89208984375, -104.22468566894531]",Old friend calls after twenty years of silence.,Qwen/Qwen2.5-7B-Instruct,1
0.46733301176288006,"[-0.26495361328125, 0.5555475408380682, 0.6563764299665179, 1.01907958984375, 0.21853173297384512, 0.3199279539046749, 0.5748017963610197, 0.564892578125, 0.5617930971342942]","[-52.05517578125, -48.1317138671875, -65.67463684082031, -42.5679931640625, -79.73445129394531, -79.85890197753906, -22.416900634765625, -36.625244140625, -59.558807373046875]","[-47.2860107421875, -60.353759765625, -84.05317687988281, -62.9495849609375, -84.76068115234375, -89.77666854858398, -33.338134765625, -45.0986328125, -75.8508071899414]",You find someone’s wallet and recognize the photo inside.,Qwen/Qwen2.5-7B-Instruct,1
0.2302494803174162,"[-0.02734375, 0.1397382801976697, 0.6605289961610522, 0.5552094558189655, -0.1484375, -0.13025140762329102, 0.34874417489035087, 0.38967000521146333, 0.21363478440504807, 0.30100176411290325]","[-0.162109375, -159.59979248046875, -125.7483377456665, -75.99462890625, -0.283203125, -174.79873657226562, -196.4228515625, -36.76312255859375, -88.920654296875, -109.115234375]","[-0.134765625, -167.7046127319336, -162.73796153068542, -92.095703125, -0.134765625, -168.54666900634766, -216.30126953125, -46.8945426940918, -94.47515869140625, -118.4462890625]",Neighbor asks you to keep a strange secret.,Qwen/Qwen2.5-7B-Instruct,1
0.6085809129845259,"[0.023737589518229168, 0.9192301432291666, 0.4094132643479567, 0.5633405387401581, 0.12155947477921196, 0.3564135493064413, 0.9330832741477273, 1.968025843302409, 0.7255859375, 0.06541951497395833]","[-52.18310546875, -47.8768310546875, -139.05865478515625, -60.84571993350983, -132.16799926757812, -120.8348388671875, -51.2861328125, -2.3263912200927734, -9.45703125, -91.6331787109375]","[-52.7528076171875, -67.1806640625, -160.34814453125, -72.11253070831299, -137.75973510742188, -138.29910278320312, -71.81396484375, -8.23046875, -12.359375, -93.2032470703125]",You overhear a conversation not meant for you.,Qwen/Qwen2.5-7B-Instruct,1
0.379959040557557,"[-0.5005580357142857, 0.4403455825079055, 0.6884078979492188, 0.3155364990234375, 0.0778304206000434, 0.9734821319580078, 0.5353956956129807, 0.5092321325231481]","[-77.16796875, -39.352413177490234, -49.56975555419922, -59.63675308227539, -206.50357055664062, -136.84194946289062, -126.4322509765625, -75.98455810546875]","[-66.65625, -48.59967041015625, -65.40313720703125, -67.20962905883789, -212.10736083984375, -183.569091796875, -154.2728271484375, -89.73382568359375]",Unexpected letter arrives with no return address or name.,Qwen/Qwen2.5-7B-Instruct,1
0.38142676304914036,"[0.004685345818014706, 0.3992094560102983, 1.3652131697710823, -0.08739535013834636, 0.8949331656480447, -0.11348112698259025, 0.5156656901041666, 0.3930535567434211, 0.14074834187825522, 0.12982177734375, 0.5532403673444476]","[-79.50872802734375, -90.72940063476562, -88.69970893859863, -106.91008758544922, -105.05301368236542, -99.16244316101074, -48.63671875, -64.758056640625, -65.45458984375, -70.85205078125, -91.52725124359131]","[-79.66802978515625, -103.90331268310547, -135.11695671081543, -103.76385498046875, -139.95540714263916, -95.87149047851562, -61.0126953125, -72.22607421875, -68.83255004882812, -73.9677734375, -107.01798152923584]",A chance meeting changes your entire daily routine.,Qwen/Qwen2.5-7B-Instruct,1
0.6417915948578192,"[-0.06670706612723214, 1.067614569383509, 1.3738816784274193, 0.44115164620535713, 0.5632255554199219, 0.54802490234375, 0.5736607142857143, 0.5254563551682693, 1.0521065848214286, 0.36322445339626735, 0.6180681501116071]","[-70.0147705078125, -87.93551015853882, -89.1005859375, -90.7445068359375, -51.763023376464844, -82.75738525390625, -57.296875, -72.080322265625, -39.0595703125, -97.76895141601562, -57.1748046875]","[-68.14697265625, -124.23440551757812, -131.69091796875, -106.184814453125, -68.6597900390625, -96.4580078125, -69.34375, -85.7421875, -53.7890625, -110.84503173828125, -74.480712890625]",You help a stranger and they never say thanks.,Qwen/Qwen2.5-7B-Instruct,1
0.5141745156352988,"[-0.017712997667717213, 0.007063970198998085, 0.42409058540098127, 1.2663529861805052, 0.8632684071858724, 0.19433587306254618, 0.8133684355637123, 0.6638908386230469, 0.4129125421697443]","[-87.2936315536499, -245.54553413391113, -349.14444637298584, -152.03177642822266, -19.35589599609375, -135.5959827899933, -91.34721374511719, -76.7960205078125, -134.583251953125]","[-86.70910263061523, -246.004692196846, -401.7316789627075, -206.48495483398438, -32.304922103881836, -142.7864100933075, -114.93489837646484, -98.04052734375, -157.29344177246094]",Lost phone reveals someone’s hidden double life.,Qwen/Qwen2.5-7B-Instruct,1
0.4784724427930195,"[-0.1212759017944336, 0.3339813232421875, 0.8914981710499731, 0.019940185546875, 0.8076417342476223, 0.754608154296875, 1.0338774181547619, 0.10222278941761363, 0.43590782428609914, 0.9229266826923077, 0.08186848958333333]","[-71.97409057617188, -95.78372192382812, -71.40836334228516, -52.752777099609375, -62.33015441894531, -56.333740234375, -44.141845703125, -61.7174072265625, -87.42279052734375, -52.521484375, -83.916015625]","[-69.5485725402832, -105.80316162109375, -97.26181030273438, -53.151580810546875, -80.90591430664062, -74.4443359375, -65.853271484375, -63.96630859375, -100.06411743164062, -64.51953125, -85.880859375]",You see someone you know pretending not to notice.,Qwen/Qwen2.5-7B-Instruct,1
0.2602341134942232,"[-0.15680170059204102, 0.5488528524126325, 0.09844936863068611, 0.3938230626723346, 0.12998308454241073, 0.5450279599144345, 0.716632080078125, 0.049074370285560345, 0.01706594350386639]","[-104.988037109375, -63.544960021972656, -98.61350536346436, -95.47988891601562, -101.169677734375, -103.50299072265625, -71.96450805664062, -99.93899536132812, -129.6314353942871]","[-99.97038269042969, -78.91283988952637, -101.66543579101562, -108.869873046875, -104.8092041015625, -126.3941650390625, -93.46347045898438, -101.36215209960938, -130.46766662597656]",Childhood home is up for sale again.,Qwen/Qwen2.5-7B-Instruct,1
0.35454094256461777,"[-0.070556640625, 0.6632755175232887, 0.6336100260416667, 0.1783209800720215, 0.3695812225341797, 0.3634223312628074, 0.36925159801136365, 0.3294225056966146]","[-63.01812744140625, -74.33496737480164, -62.3154296875, -175.2306022644043, -197.41209316253662, -156.56573486328125, -40.358154296875, -104.64974212646484]","[-61.18365478515625, -95.55978393554688, -81.32373046875, -185.9298610687256, -226.23942852020264, -178.7344970703125, -48.481689453125, -119.4737548828125]",Old friend calls after twenty years of silence.,Qwen/Qwen2.5-7B-Instruct,1
0.31087638621673597,"[0.025285140327785328, 0.3258666558699174, 0.3066621398925781, 0.39502616550611414, 0.40589112501878005, 0.2781784343719482, 1.1529183020958533, -0.346435546875, 0.2544950597426471]","[-52.96931838989258, -59.354371070861816, -69.56383895874023, -125.66455078125, -58.802040100097656, -67.74024319648743, -52.24800109863281, -67.095703125, -106.908935546875]","[-53.55087661743164, -66.5234375, -77.23039245605469, -143.83575439453125, -69.35520935058594, -74.69470405578613, -82.223876953125, -58.78125, -115.561767578125]",You find someone’s wallet and recognize the photo inside.,Qwen/Qwen2.5-7B-Instruct,1
0.27532014657668114,"[0.002418858664376395, 0.26522692947676685, 0.5050541727166427, 0.468297119140625, 0.2511643629807692, 0.45693889740974675, 0.08267873128255208, -0.016557588296778062, 0.4626598358154297]","[-82.3321647644043, -138.07055628299713, -78.70372772216797, -77.01118469238281, -65.6064453125, -73.93312454223633, -92.85018920898438, -110.53049612045288, -84.37997055053711]","[-82.39989280700684, -155.57553362846375, -97.89578628540039, -88.71861267089844, -72.13671875, -88.09823036193848, -95.33055114746094, -109.96753811836243, -101.96104431152344]",Neighbor asks you to keep a strange secret.,Qwen/Qwen2.5-7B-Instruct,1
0.3479821211341762,"[0.019698531539351853, 1.0701349431818181, 0.095656706736638, 0.14388489458296033, 0.21004981325383773, 0.5819217847741168, 0.3145281738705105]","[-70.972412109375, -44.107421875, -188.35249376296997, -143.33395993709564, -149.62579345703125, -61.27215576171875, -106.2798662185669]","[-71.5042724609375, -67.650390625, -195.81371688842773, -149.80878019332886, -161.5986328125, -74.65635681152344, -117.60288047790527]",You overhear a conversation not meant for you.,Qwen/Qwen2.5-7B-Instruct,1
0.44740888473749013,"[-0.5373883928571429, 0.4861991188742898, 0.24511098861694336, 1.193385074013158, 0.24987989856350806, 0.6968755722045898, 0.49278589884440105, 0.7524229196401743]","[-77.65625, -36.75733947753906, -63.923853397369385, -58.52685546875, -91.38134765625, -60.446420669555664, -84.4944076538086, -136.65696716308594]","[-66.37109375, -47.45372009277344, -72.01251602172852, -81.201171875, -99.12762451171875, -78.565185546875, -99.27798461914062, -175.782958984375]",Unexpected letter arrives with no return address or name.,Qwen/Qwen2.5-7B-Instruct,1
0.39426196332496716,"[0.0011762346540178572, 0.45620492788461536, 0.5492366728235464, 0.8279548413825758, 0.2620068359375, 0.41466064453125, 0.20817720322381883, 0.5944366996938532, 0.23450360979352677]","[-80.17109680175781, -74.85498046875, -158.43131637573242, -70.25433349609375, -63.30615234375, -81.10601806640625, -105.91528511047363, -66.30009341239929, -96.63738250732422]","[-80.21226501464844, -86.71630859375, -191.93475341796875, -97.57684326171875, -69.8563232421875, -91.4725341796875, -114.65872764587402, -79.37770080566406, -103.20348358154297]",A chance meeting changes your entire daily routine.,Qwen/Qwen2.5-7B-Instruct,1
0.3795314193489826,"[-0.0273828125, 0.8070639292399089, 0.198333740234375, 0.4782703540943287, 0.547705078125, 0.5188927283653846, 0.39579086303710936, 0.045783560616629464, 0.20891927083333334, 0.54642578125, 0.45504311954273896]","[-68.8896484375, -70.07558822631836, -76.04244995117188, -68.28665161132812, -63.833984375, -69.5673828125, -58.56593322753906, -83.64116668701172, -49.265625, -81.03125, -108.25863647460938]","[-68.205078125, -94.28750610351562, -82.984130859375, -81.199951171875, -80.26513671875, -83.05859375, -66.48175048828125, -85.24359130859375, -52.3994140625, -94.69189453125, -123.7301025390625]",You help a stranger and they never say thanks.,Qwen/Qwen2.5-7B-Instruct,1
0.6473826599457563,"[0.008935608573862025, 0.8499935468037924, 0.5530988497611804, 0.5361255918230329, 1.0252355452506774, 0.9109068174619932]","[-479.68914270401, -115.45103549957275, -102.03074550628662, -227.4888916015625, -59.22036933898926, -95.856201171875]","[-481.0116127729416, -151.15076446533203, -123.60160064697266, -265.0176830291748, -91.00267124176025, -129.55975341796875]",Lost phone reveals someone’s hidden double life.,Qwen/Qwen2.5-7B-Instruct,1
0.5523597985212251,"[-0.023169884314903848, 0.30831810735887094, 1.0166927136872943, 0.2617222377232143, 0.6940708926745823, 1.3917579650878906, 0.9398474565574101, 0.1796875, 0.20231119791666666]","[-91.12118530273438, -77.9822998046875, -51.814361572265625, -108.8238525390625, -94.13855576515198, -52.72465515136719, -69.44825494289398, -84.251953125, -82.076171875]","[-90.51876831054688, -87.5401611328125, -71.13152313232422, -117.984130859375, -113.57254076004028, -80.559814453125, -95.76398372650146, -88.384765625, -86.931640625]",You see someone you know pretending not to notice.,Qwen/Qwen2.5-7B-Instruct,1
0.47871790143485277,"[-0.15012770432692307, 0.263720703125, 0.6468130258413461, 0.20259021577380953, 0.28684347647207753, 0.5753932643581081, 0.4149251302083333, 0.5737988608224052, 0.7742823515182886, 1.0931302584134615, 0.584527333577474]","[-80.908203125, -63.204833984375, -67.32177734375, -61.595947265625, -88.43812561035156, -108.72103881835938, -86.511962890625, -79.98229789733887, -110.25461220741272, -83.56005859375, -95.26898193359375]","[-77.0048828125, -69.7978515625, -84.138916015625, -65.850341796875, -96.18289947509766, -130.01058959960938, -98.959716796875, -92.03207397460938, -140.45162391662598, -111.9814453125, -116.31196594238281]",Childhood home is up for sale again.,Qwen/Qwen2.5-7B-Instruct,1
0.26727208310654516,"[-0.07027099609375, 0.7193640602959527, 0.30487060546875, -0.1624755859375, 0.3004630667264344, 0.6530461030847886, -0.06730715433756511, 0.5857501852101293, 0.14200846354166666]","[-61.72406005859375, -37.284611225128174, -54.35693359375, -88.089111328125, -136.16156005859375, -76.30029296875, -175.35785675048828, -67.22039794921875, -41.77978515625]","[-59.96728515625, -50.23316431045532, -61.673828125, -82.56494140625, -154.48980712890625, -98.50386047363281, -170.5117416381836, -84.2071533203125, -44.3359375]",Old friend calls after twenty years of silence.,Qwen/Qwen2.5-7B-Instruct,1
0.5331099513412981,"[-0.2090160228587963, 0.7104810631793478, 0.282561616897583, 1.0329178519870923, 0.6416784215856481, 0.40838597615559896, 0.8894740513392857, 0.81939697265625, 0.22210963112967355]","[-78.840087890625, -48.4488525390625, -67.59593462944031, -65.8043212890625, -91.2264404296875, -115.421142578125, -49.91552734375, -63.455810546875, -90.43050861358643]","[-73.1966552734375, -64.7899169921875, -74.65997505187988, -89.56143188476562, -108.5517578125, -139.92430114746094, -68.594482421875, -84.7601318359375, -98.204345703125]",You find someone’s wallet and recognize the photo inside.,Qwen/Qwen2.5-7B-Instruct,1
0.3484722501083347,"[-0.02734375, 0.38255442743716034, 0.02550983428955078, 0.5051946759223938, 0.29226248604910715, 0.938232421875, -0.04798255364100138, 0.5124782986111112, 0.5553444104316907]","[-0.162109375, -79.29356384277344, -138.496337890625, -86.51135814189911, -69.38446044921875, -58.5400390625, -79.97900056838989, -75.86181640625, -119.11581420898438]","[-0.134765625, -88.09231567382812, -140.12896728515625, -101.66719841957092, -75.52197265625, -81.0576171875, -78.82741928100586, -89.69873046875, -140.7742462158203]",Neighbor asks you to keep a strange secret.,Qwen/Qwen2.5-7B-Instruct,1
0.3412447761271733,"[-0.04296057564871652, 0.2674110814144737, 0.19829047345495843, 0.561266447368421, 0.279296875, 0.5285130550986842, 0.5968960762023926]","[-102.47726440429688, -47.31005859375, -244.18232309818268, -36.5, -27.57421875, -53.794189453125, -154.19406509399414]","[-101.27436828613281, -52.390869140625, -259.4506895542145, -47.1640625, -29.80859375, -63.8359375, -178.06990814208984]",You overhear a conversation not meant for you.,Qwen/Qwen2.5-7B-Instruct,1
0.18336763406570555,"[-0.4017842610677083, 0.2734775951930455, 0.5106117942116477, 0.10305967736751476, 0.7206733052323504, -0.21395741338315216, 0.27525111607142855, 0.199609258900518]","[-74.669677734375, -74.66005516052246, -40.903076171875, -250.68742752075195, -89.95676898956299, -76.7109375, -69.037109375, -207.90568733215332]","[-65.02685546875, -84.23177099227905, -52.13653564453125, -260.37503719329834, -119.50437450408936, -71.7899169921875, -76.744140625, -221.67872619628906]",Unexpected letter arrives with no return address or name.,Qwen/Qwen2.5-7B-Instruct,1
0.43580307010974645,"[-0.11434209914434523, 0.9381282411772629, 0.6232683336412584, 0.40457236766815186, 0.6447780357216889, 0.547320012123354, 0.36864669234664355, 0.1802978515625, 0.3295581958912037]","[-72.44015502929688, -94.873046875, -83.60952758789062, -99.12375259399414, -157.28226852416992, -91.10998702049255, -90.45732116699219, -95.580078125, -84.29830932617188]","[-70.03897094726562, -122.07876586914062, -106.67045593261719, -112.070068359375, -191.45550441741943, -108.07690739631653, -100.41078186035156, -100.62841796875, -93.19638061523438]",A chance meeting changes your entire daily routine.,Qwen/Qwen2.5-7B-Instruct,1
0.7529378860096607,"[-0.045010735006893385, 0.4528506307890921, 0.5033270346151816, 0.6094292317117963, -0.04628332037674753, 0.5221662870267543, 0.7832421196831597, 4.395975748697917, 0.02700210340095289, 0.3266797595553928]","[-89.36322021484375, -79.69234466552734, -91.67360579967499, -71.77496838569641, -105.48662567138672, -93.39087009429932, -97.00372314453125, -0.81207275390625, -93.6842098236084, -94.18561553955078]","[-87.83285522460938, -94.63641548156738, -110.2967060804367, -88.83898687362671, -103.72785949707031, -114.79968786239624, -125.200439453125, -14.0, -94.57527923583984, -103.00596904754639]",You help a stranger and they never say thanks.,Qwen/Qwen2.5-7B-Instruct,1
1.21150879009136,"[-0.013236846923828125, 3.16796875, 0.1375709391654806, 0.13989680852645484, 0.895509043047505, 0.05953994020819664, 0.18687882423400878, 0.20961916221762603, 0.4990878634982639, 0.94219970703125, 7.1015625]","[-168.27052307128906, -14.2578125, -141.90088140964508, -134.45648097991943, -90.8748893737793, -197.28487825393677, -74.19397401809692, -162.89698791503906, -61.164276123046875, -56.44189453125, -6.109375]","[-167.60868072509766, -20.59375, -148.36671555042267, -139.91245651245117, -118.63566970825195, -201.09543442726135, -79.80033874511719, -174.00680351257324, -74.6396484375, -79.0546875, -20.3125]",Lost phone reveals someone’s hidden double life.,Qwen/Qwen2.5-7B-Instruct,1
0.6153167371814107,"[-0.028152261461530412, 0.6276397705078125, 0.4751986896290499, 0.5410421620244565, 0.993359375, 0.744921875, 0.35665328414351855, 0.6008695714613971, 0.658068205180921, 1.1835667003284802]","[-91.91414833068848, -74.7164306640625, -64.71875190734863, -74.7108154296875, -79.150390625, -53.046875, -68.19775390625, -78.9788818359375, -40.34112548828125, -49.82157897949219]","[-91.12588500976562, -91.66270446777344, -80.87550735473633, -87.15478515625, -103.984375, -67.9453125, -77.827392578125, -99.408447265625, -52.84442138671875, -75.86004638671875]",You see someone you know pretending not to notice.,Qwen/Qwen2.5-7B-Instruct,1
0.40913343275598973,"[-0.09545433521270752, 0.24189527107007575, 0.8458175812998125, 0.37752370273365693, 0.4086248224431818, 0.6321072048611112, 0.6638048957375919, 0.6343311537867007, 0.17401885986328125, 0.20866517097719253]","[-82.7403507232666, -79.139404296875, -92.88305068016052, -85.9756851196289, -92.019287109375, -74.64013671875, -110.35107421875, -71.59037613868713, -83.815673828125, -87.88903427124023]","[-80.06762933731079, -87.1219482421875, -119.10339570045471, -98.81149101257324, -105.50390625, -91.70703125, -132.92044067382812, -86.17999267578125, -88.68820190429688, -94.3576545715332]",Childhood home is up for sale again.,Qwen/Qwen2.5-7B-Instruct,1
0.3897197980080256,"[-0.007456903872282609, 0.3948451450892857, 0.18151185570693598, 0.3866425468808129, 0.7311640030298477, 0.826171875, 0.16468593052455358, 0.4116081964401972, 0.41830553327287945]","[-46.26239013671875, -85.46221923828125, -126.22561645507812, -76.18505477905273, -121.055419921875, -56.96693420410156, -159.40338134765625, -107.78691101074219, -116.64649963378906]","[-46.09088134765625, -96.51788330078125, -133.6676025390625, -92.42404174804688, -149.57081604003906, -77.62123107910156, -167.47299194335938, -125.07445526123047, -134.21533203125]",Old friend calls after twenty years of silence.,Qwen/Qwen2.5-7B-Instruct,1
0.5932055100932927,"[0.046533203125, 0.32592105865478516, 0.5354057480307186, 0.9167624080882353, 0.7758657521214979, 0.4501836867559524, 1.2593858506944444, 0.567611331031436, 0.32421286064281796, 0.7301732017880395]","[-71.36962890625, -60.31522750854492, -107.85492134094238, -63.5390625, -74.68891906738281, -52.7392578125, -45.6552734375, -76.3724594116211, -151.73358154296875, -103.31343841552734]","[-72.765625, -66.83364868164062, -126.05871677398682, -79.1240234375, -97.18902587890625, -62.193115234375, -68.32421875, -88.29229736328125, -170.21371459960938, -133.980712890625]",You find someone’s wallet and recognize the photo inside.,Qwen/Qwen2.5-7B-Instruct,1
0.544498463121872,"[-0.02734375, 0.11346253894624256, 0.42272525363498265, 1.5424880981445312, 0.27134769245729606, 0.6236528669084821, 0.425719476515247, 0.5359266180741159, 0.8029711174242424, 0.8686181902885437, 0.3989035866477273, 0.5555098684210527]","[-0.162109375, -58.964454650878906, -76.29409790039062, -45.9134521484375, -173.00603485107422, -58.332763671875, -83.80692291259766, -127.9916000366211, -118.27734375, -91.53988075256348, -23.390380859375, -55.849609375]","[-0.134765625, -61.34716796875, -91.51220703125, -82.93316650390625, -189.0155487060547, -75.7950439453125, -97.00422668457031, -148.3568115234375, -144.775390625, -119.33566284179688, -27.7783203125, -66.404296875]",Neighbor asks you to keep a strange secret.,Qwen/Qwen2.5-7B-Instruct,1
