,AssignmentId,WorkTimeInSeconds,WorkerId,annotatorAge,annotatorGender,annotatorRace,distracted,draining,frequency,importance,logTimeSinceEvent,mainEvent,memType,mostSurprising,openness,recAgnPairId,recImgPairId,similarity,similarityReason,story,stressful,summary,timeSinceEvent,Unnamed: 0.1,Unnamed: 0,shuffle_id
198,3JC6VJ2SAC5AESFOSL2U7S7UFO55AB,1252,UE6SG2MS,30.0,man,white,2.0,2.0,4.0,5.0,4.499809670330264,my wedding.,recalled,my best friend flew over 1200 miles to attend.,0.5,3JC6VJ2SAC5AESFOSL2U7S7UFO55AB,,,,"But beyond that, it was an amazing experience, and I enjoyed myself a great deal. I was overwhelmed with the amount of people we had there, and probably felt as loved and important as I ever have in my life on account of all the people there. The caterer did fantastic, and the venue we used was absolutely perfect, and extremely affordable. It did rain a little bit, but we managed to dodge the brunt of it, which was good as we had planned and hoped to have it outdoors. Besides our immediate family, I had my best friend come up from across the country to be my best man. The only part that was a bit bothersome was with it being a wedding, and so many people, I didn't get much time to chat with each person, as I would have liked to. Everything went very well, and the memory of that day will stay in my mind, and I'll cherish it for the rest of my life. As one would expect, it was a very significant step, and a very special moment in my life. We did have a backup plan if we would have to move it inside, but we were hoping that we could keep it outdoors. I absolutely love him and his family, and cherish every moment we get to spend together. The photographer did an excellent job, and I helped her out by being a joker and keeping people laughing and smiling which helped with pictures. Not only did he come with his daughter and wife, but his parents were there as well, as they are very important to me. I don't get to see him too often, so when I do I take full advantage and try to enjoy every moment as much as possible. Just a matter of months ago I got married for the first (and hopefully last) time in my life. I've come to realize that's just how weddings are with so many people and only so much time, that it's part of the gig. We opted to not go too overboard, and had under 100 guests total. All in all it will go down as one of the most memorable and enjoyable days of my life. It was a great day, and I am still ecstatic that I got to share our special day with such great people. My wife looked gorgeous (as usual), and I am overly thankful to spend the rest of my life with her.",2.0,"A few months back, I got married. The wedding went very well, and I will never forget the day. Besides my bride, having my buddy fly in from over 1200 miles away stands out as the most shocking (in a good way) part of the whole wedding.",90.0,195.0,3409.0,95.0
199,3JC6VJ2SAC5AESFOSL2U7S7UFO55AB,1252,UE6SG2MS,30.0,man,white,2.0,2.0,4.0,5.0,4.499809670330264,my wedding.,recalled,my best friend flew over 1200 miles to attend.,0.5,3JC6VJ2SAC5AESFOSL2U7S7UFO55AB,,,,"Not only did he come with his daughter and wife, but his parents were there as well, as they are very important to me. The caterer did fantastic, and the venue we used was absolutely perfect, and extremely affordable. It did rain a little bit, but we managed to dodge the brunt of it, which was good as we had planned and hoped to have it outdoors. But beyond that, it was an amazing experience, and I enjoyed myself a great deal. I absolutely love him and his family, and cherish every moment we get to spend together. Just a matter of months ago I got married for the first (and hopefully last) time in my life. The only part that was a bit bothersome was with it being a wedding, and so many people, I didn't get much time to chat with each person, as I would have liked to. We did have a backup plan if we would have to move it inside, but we were hoping that we could keep it outdoors. I don't get to see him too often, so when I do I take full advantage and try to enjoy every moment as much as possible. As one would expect, it was a very significant step, and a very special moment in my life. Everything went very well, and the memory of that day will stay in my mind, and I'll cherish it for the rest of my life. It was a great day, and I am still ecstatic that I got to share our special day with such great people. The photographer did an excellent job, and I helped her out by being a joker and keeping people laughing and smiling which helped with pictures. All in all it will go down as one of the most memorable and enjoyable days of my life. My wife looked gorgeous (as usual), and I am overly thankful to spend the rest of my life with her. Besides our immediate family, I had my best friend come up from across the country to be my best man. I was overwhelmed with the amount of people we had there, and probably felt as loved and important as I ever have in my life on account of all the people there. We opted to not go too overboard, and had under 100 guests total. I've come to realize that's just how weddings are with so many people and only so much time, that it's part of the gig.",2.0,"A few months back, I got married. The wedding went very well, and I will never forget the day. Besides my bride, having my buddy fly in from over 1200 miles away stands out as the most shocking (in a good way) part of the whole wedding.",90.0,196.0,3409.0,96.0
200,3JC6VJ2SAC5AESFOSL2U7S7UFO55AB,1252,UE6SG2MS,30.0,man,white,2.0,2.0,4.0,5.0,4.499809670330264,my wedding.,recalled,my best friend flew over 1200 miles to attend.,0.5,3JC6VJ2SAC5AESFOSL2U7S7UFO55AB,,,,"It was a great day, and I am still ecstatic that I got to share our special day with such great people. I don't get to see him too often, so when I do I take full advantage and try to enjoy every moment as much as possible. Everything went very well, and the memory of that day will stay in my mind, and I'll cherish it for the rest of my life. Just a matter of months ago I got married for the first (and hopefully last) time in my life. All in all it will go down as one of the most memorable and enjoyable days of my life. As one would expect, it was a very significant step, and a very special moment in my life. My wife looked gorgeous (as usual), and I am overly thankful to spend the rest of my life with her. I've come to realize that's just how weddings are with so many people and only so much time, that it's part of the gig. But beyond that, it was an amazing experience, and I enjoyed myself a great deal. Besides our immediate family, I had my best friend come up from across the country to be my best man. We opted to not go too overboard, and had under 100 guests total. The caterer did fantastic, and the venue we used was absolutely perfect, and extremely affordable. It did rain a little bit, but we managed to dodge the brunt of it, which was good as we had planned and hoped to have it outdoors. The photographer did an excellent job, and I helped her out by being a joker and keeping people laughing and smiling which helped with pictures. We did have a backup plan if we would have to move it inside, but we were hoping that we could keep it outdoors. Not only did he come with his daughter and wife, but his parents were there as well, as they are very important to me. I absolutely love him and his family, and cherish every moment we get to spend together. The only part that was a bit bothersome was with it being a wedding, and so many people, I didn't get much time to chat with each person, as I would have liked to. I was overwhelmed with the amount of people we had there, and probably felt as loved and important as I ever have in my life on account of all the people there.",2.0,"A few months back, I got married. The wedding went very well, and I will never forget the day. Besides my bride, having my buddy fly in from over 1200 miles away stands out as the most shocking (in a good way) part of the whole wedding.",90.0,197.0,3409.0,97.0
201,3JC6VJ2SAC5AESFOSL2U7S7UFO55AB,1252,UE6SG2MS,30.0,man,white,2.0,2.0,4.0,5.0,4.499809670330264,my wedding.,recalled,my best friend flew over 1200 miles to attend.,0.5,3JC6VJ2SAC5AESFOSL2U7S7UFO55AB,,,,"The caterer did fantastic, and the venue we used was absolutely perfect, and extremely affordable. As one would expect, it was a very significant step, and a very special moment in my life. But beyond that, it was an amazing experience, and I enjoyed myself a great deal. Not only did he come with his daughter and wife, but his parents were there as well, as they are very important to me. I absolutely love him and his family, and cherish every moment we get to spend together. My wife looked gorgeous (as usual), and I am overly thankful to spend the rest of my life with her. I've come to realize that's just how weddings are with so many people and only so much time, that it's part of the gig. I was overwhelmed with the amount of people we had there, and probably felt as loved and important as I ever have in my life on account of all the people there. It did rain a little bit, but we managed to dodge the brunt of it, which was good as we had planned and hoped to have it outdoors. The only part that was a bit bothersome was with it being a wedding, and so many people, I didn't get much time to chat with each person, as I would have liked to. We did have a backup plan if we would have to move it inside, but we were hoping that we could keep it outdoors. We opted to not go too overboard, and had under 100 guests total. Besides our immediate family, I had my best friend come up from across the country to be my best man. The photographer did an excellent job, and I helped her out by being a joker and keeping people laughing and smiling which helped with pictures. Just a matter of months ago I got married for the first (and hopefully last) time in my life. It was a great day, and I am still ecstatic that I got to share our special day with such great people. I don't get to see him too often, so when I do I take full advantage and try to enjoy every moment as much as possible. Everything went very well, and the memory of that day will stay in my mind, and I'll cherish it for the rest of my life. All in all it will go down as one of the most memorable and enjoyable days of my life.",2.0,"A few months back, I got married. The wedding went very well, and I will never forget the day. Besides my bride, having my buddy fly in from over 1200 miles away stands out as the most shocking (in a good way) part of the whole wedding.",90.0,198.0,3409.0,98.0
202,3JC6VJ2SAC5AESFOSL2U7S7UFO55AB,1252,UE6SG2MS,30.0,man,white,2.0,2.0,4.0,5.0,4.499809670330264,my wedding.,recalled,my best friend flew over 1200 miles to attend.,0.5,3JC6VJ2SAC5AESFOSL2U7S7UFO55AB,,,,"The only part that was a bit bothersome was with it being a wedding, and so many people, I didn't get much time to chat with each person, as I would have liked to. I absolutely love him and his family, and cherish every moment we get to spend together. Just a matter of months ago I got married for the first (and hopefully last) time in my life. I was overwhelmed with the amount of people we had there, and probably felt as loved and important as I ever have in my life on account of all the people there. I don't get to see him too often, so when I do I take full advantage and try to enjoy every moment as much as possible. It did rain a little bit, but we managed to dodge the brunt of it, which was good as we had planned and hoped to have it outdoors. It was a great day, and I am still ecstatic that I got to share our special day with such great people. My wife looked gorgeous (as usual), and I am overly thankful to spend the rest of my life with her. We opted to not go too overboard, and had under 100 guests total. But beyond that, it was an amazing experience, and I enjoyed myself a great deal. We did have a backup plan if we would have to move it inside, but we were hoping that we could keep it outdoors. The caterer did fantastic, and the venue we used was absolutely perfect, and extremely affordable. The photographer did an excellent job, and I helped her out by being a joker and keeping people laughing and smiling which helped with pictures. I've come to realize that's just how weddings are with so many people and only so much time, that it's part of the gig. Besides our immediate family, I had my best friend come up from across the country to be my best man. Everything went very well, and the memory of that day will stay in my mind, and I'll cherish it for the rest of my life. Not only did he come with his daughter and wife, but his parents were there as well, as they are very important to me. All in all it will go down as one of the most memorable and enjoyable days of my life. As one would expect, it was a very significant step, and a very special moment in my life.",2.0,"A few months back, I got married. The wedding went very well, and I will never forget the day. Besides my bride, having my buddy fly in from over 1200 miles away stands out as the most shocking (in a good way) part of the whole wedding.",90.0,199.0,3409.0,99.0
203,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"Brad and i got married today. But i do understand why everyone says that now. The catering was fantastic. We had a traditional catholic wedding. Everyone seemed to enjoy themselves. Jen was my maid of honor. I know it is a well-known cleashe to be calling your wedding that. Mom insisted on that. It has been four years in making and we couldn't have imagined a more perfect wedding. Today is the happiest day of my life. It was a happy time with family. It was particularly surprising considering he was combating cancer for a while now. But all those didn't matter today. Everyone was there- even uncle larry showed up! It was about us, and our new beginning.",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,200.0,6184.0,0.0
204,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"It was a happy time with family. It was about us, and our new beginning. Mom insisted on that. I know it is a well-known cleashe to be calling your wedding that. Brad and i got married today. Everyone was there- even uncle larry showed up! But all those didn't matter today. Jen was my maid of honor. Today is the happiest day of my life. But i do understand why everyone says that now. We had a traditional catholic wedding. It was particularly surprising considering he was combating cancer for a while now. Everyone seemed to enjoy themselves. The catering was fantastic. It has been four years in making and we couldn't have imagined a more perfect wedding.",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,201.0,6184.0,1.0
205,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"Everyone seemed to enjoy themselves. Brad and i got married today. It was about us, and our new beginning. It was particularly surprising considering he was combating cancer for a while now. Everyone was there- even uncle larry showed up! But all those didn't matter today. Mom insisted on that. We had a traditional catholic wedding. It has been four years in making and we couldn't have imagined a more perfect wedding. The catering was fantastic. Jen was my maid of honor. But i do understand why everyone says that now. I know it is a well-known cleashe to be calling your wedding that. Today is the happiest day of my life. It was a happy time with family.",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,202.0,6184.0,2.0
206,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"It has been four years in making and we couldn't have imagined a more perfect wedding. We had a traditional catholic wedding. But i do understand why everyone says that now. It was particularly surprising considering he was combating cancer for a while now. Jen was my maid of honor. Everyone was there- even uncle larry showed up! I know it is a well-known cleashe to be calling your wedding that. Mom insisted on that. Everyone seemed to enjoy themselves. It was a happy time with family. Today is the happiest day of my life. But all those didn't matter today. It was about us, and our new beginning. The catering was fantastic. Brad and i got married today.",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,203.0,6184.0,3.0
207,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"I know it is a well-known cleashe to be calling your wedding that. We had a traditional catholic wedding. But all those didn't matter today. Everyone seemed to enjoy themselves. Today is the happiest day of my life. The catering was fantastic. Mom insisted on that. Brad and i got married today. Jen was my maid of honor. It has been four years in making and we couldn't have imagined a more perfect wedding. Everyone was there- even uncle larry showed up! But i do understand why everyone says that now. It was a happy time with family. It was about us, and our new beginning. It was particularly surprising considering he was combating cancer for a while now.",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,204.0,6184.0,4.0
208,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"Everyone was there- even uncle larry showed up! Today is the happiest day of my life. We had a traditional catholic wedding. It has been four years in making and we couldn't have imagined a more perfect wedding. Brad and i got married today. But i do understand why everyone says that now. It was a happy time with family. It was about us, and our new beginning. The catering was fantastic. I know it is a well-known cleashe to be calling your wedding that. It was particularly surprising considering he was combating cancer for a while now. Jen was my maid of honor. But all those didn't matter today. Mom insisted on that. Everyone seemed to enjoy themselves.",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,205.0,6184.0,5.0
209,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"We had a traditional catholic wedding. It has been four years in making and we couldn't have imagined a more perfect wedding. It was about us, and our new beginning. Everyone seemed to enjoy themselves. It was particularly surprising considering he was combating cancer for a while now. Brad and i got married today. Everyone was there- even uncle larry showed up! Mom insisted on that. The catering was fantastic. But i do understand why everyone says that now. It was a happy time with family. But all those didn't matter today. I know it is a well-known cleashe to be calling your wedding that. Today is the happiest day of my life. Jen was my maid of honor.",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,206.0,6184.0,6.0
210,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"But all those didn't matter today. But i do understand why everyone says that now. Jen was my maid of honor. Today is the happiest day of my life. I know it is a well-known cleashe to be calling your wedding that. Everyone seemed to enjoy themselves. Brad and i got married today. Everyone was there- even uncle larry showed up! Mom insisted on that. It was a happy time with family. It has been four years in making and we couldn't have imagined a more perfect wedding. It was about us, and our new beginning. The catering was fantastic. We had a traditional catholic wedding. It was particularly surprising considering he was combating cancer for a while now.",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,207.0,6184.0,7.0
211,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"Jen was my maid of honor. But all those didn't matter today. Mom insisted on that. Everyone was there- even uncle larry showed up! It was a happy time with family. It was particularly surprising considering he was combating cancer for a while now. I know it is a well-known cleashe to be calling your wedding that. Brad and i got married today. Today is the happiest day of my life. Everyone seemed to enjoy themselves. But i do understand why everyone says that now. It has been four years in making and we couldn't have imagined a more perfect wedding. We had a traditional catholic wedding. The catering was fantastic. It was about us, and our new beginning.",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,208.0,6184.0,8.0
212,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"Jen was my maid of honor. But i do understand why everyone says that now. But all those didn't matter today. Everyone seemed to enjoy themselves. Today is the happiest day of my life. It was particularly surprising considering he was combating cancer for a while now. The catering was fantastic. It was a happy time with family. Mom insisted on that. It was about us, and our new beginning. It has been four years in making and we couldn't have imagined a more perfect wedding. Brad and i got married today. Everyone was there- even uncle larry showed up! We had a traditional catholic wedding. I know it is a well-known cleashe to be calling your wedding that.",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,209.0,6184.0,9.0
213,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"Mom insisted on that. It was a happy time with family. We had a traditional catholic wedding. It was about us, and our new beginning. But i do understand why everyone says that now. But all those didn't matter today. It was particularly surprising considering he was combating cancer for a while now. I know it is a well-known cleashe to be calling your wedding that. Jen was my maid of honor. Brad and i got married today. Today is the happiest day of my life. The catering was fantastic. Everyone seemed to enjoy themselves. It has been four years in making and we couldn't have imagined a more perfect wedding. Everyone was there- even uncle larry showed up!",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,210.0,6184.0,10.0
214,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"Today is the happiest day of my life. Everyone seemed to enjoy themselves. I know it is a well-known cleashe to be calling your wedding that. But i do understand why everyone says that now. Jen was my maid of honor. But all those didn't matter today. Brad and i got married today. It was about us, and our new beginning. We had a traditional catholic wedding. Everyone was there- even uncle larry showed up! Mom insisted on that. It was a happy time with family. It has been four years in making and we couldn't have imagined a more perfect wedding. It was particularly surprising considering he was combating cancer for a while now. The catering was fantastic.",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,211.0,6184.0,11.0
215,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"Everyone seemed to enjoy themselves. It was a happy time with family. Jen was my maid of honor. I know it is a well-known cleashe to be calling your wedding that. Today is the happiest day of my life. It has been four years in making and we couldn't have imagined a more perfect wedding. The catering was fantastic. But all those didn't matter today. Brad and i got married today. Everyone was there- even uncle larry showed up! Mom insisted on that. We had a traditional catholic wedding. But i do understand why everyone says that now. It was particularly surprising considering he was combating cancer for a while now. It was about us, and our new beginning.",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,212.0,6184.0,12.0
216,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"It was about us, and our new beginning. Jen was my maid of honor. It was a happy time with family. Everyone seemed to enjoy themselves. But all those didn't matter today. But i do understand why everyone says that now. Today is the happiest day of my life. We had a traditional catholic wedding. Mom insisted on that. Brad and i got married today. It has been four years in making and we couldn't have imagined a more perfect wedding. I know it is a well-known cleashe to be calling your wedding that. The catering was fantastic. It was particularly surprising considering he was combating cancer for a while now. Everyone was there- even uncle larry showed up!",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,213.0,6184.0,13.0
217,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"The catering was fantastic. It was a happy time with family. Mom insisted on that. I know it is a well-known cleashe to be calling your wedding that. But all those didn't matter today. It was about us, and our new beginning. It was particularly surprising considering he was combating cancer for a while now. Brad and i got married today. Everyone seemed to enjoy themselves. Today is the happiest day of my life. Everyone was there- even uncle larry showed up! We had a traditional catholic wedding. Jen was my maid of honor. It has been four years in making and we couldn't have imagined a more perfect wedding. But i do understand why everyone says that now.",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,214.0,6184.0,14.0
218,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"I know it is a well-known cleashe to be calling your wedding that. But i do understand why everyone says that now. The catering was fantastic. Jen was my maid of honor. We had a traditional catholic wedding. It has been four years in making and we couldn't have imagined a more perfect wedding. It was a happy time with family. Today is the happiest day of my life. Everyone was there- even uncle larry showed up! Mom insisted on that. Brad and i got married today. It was particularly surprising considering he was combating cancer for a while now. It was about us, and our new beginning. But all those didn't matter today. Everyone seemed to enjoy themselves.",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,215.0,6184.0,15.0
219,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"Brad and i got married today. It was about us, and our new beginning. I know it is a well-known cleashe to be calling your wedding that. It was particularly surprising considering he was combating cancer for a while now. But i do understand why everyone says that now. Everyone seemed to enjoy themselves. Mom insisted on that. Today is the happiest day of my life. The catering was fantastic. Jen was my maid of honor. It was a happy time with family. It has been four years in making and we couldn't have imagined a more perfect wedding. Everyone was there- even uncle larry showed up! But all those didn't matter today. We had a traditional catholic wedding.",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,216.0,6184.0,16.0
220,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"It has been four years in making and we couldn't have imagined a more perfect wedding. I know it is a well-known cleashe to be calling your wedding that. Today is the happiest day of my life. Everyone seemed to enjoy themselves. It was about us, and our new beginning. It was a happy time with family. Mom insisted on that. Everyone was there- even uncle larry showed up! But i do understand why everyone says that now. Brad and i got married today. Jen was my maid of honor. We had a traditional catholic wedding. But all those didn't matter today. It was particularly surprising considering he was combating cancer for a while now. The catering was fantastic.",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,217.0,6184.0,17.0
221,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"But i do understand why everyone says that now. It has been four years in making and we couldn't have imagined a more perfect wedding. I know it is a well-known cleashe to be calling your wedding that. Today is the happiest day of my life. It was particularly surprising considering he was combating cancer for a while now. It was about us, and our new beginning. Jen was my maid of honor. The catering was fantastic. But all those didn't matter today. Brad and i got married today. It was a happy time with family. Everyone was there- even uncle larry showed up! We had a traditional catholic wedding. Everyone seemed to enjoy themselves. Mom insisted on that.",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,218.0,6184.0,18.0
222,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"We had a traditional catholic wedding. But all those didn't matter today. But i do understand why everyone says that now. It has been four years in making and we couldn't have imagined a more perfect wedding. Today is the happiest day of my life. Jen was my maid of honor. I know it is a well-known cleashe to be calling your wedding that. It was a happy time with family. It was particularly surprising considering he was combating cancer for a while now. Brad and i got married today. The catering was fantastic. Mom insisted on that. Everyone seemed to enjoy themselves. Everyone was there- even uncle larry showed up! It was about us, and our new beginning.",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,219.0,6184.0,19.0
223,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"Mom insisted on that. It has been four years in making and we couldn't have imagined a more perfect wedding. It was about us, and our new beginning. It was particularly surprising considering he was combating cancer for a while now. The catering was fantastic. Everyone seemed to enjoy themselves. It was a happy time with family. Brad and i got married today. But all those didn't matter today. I know it is a well-known cleashe to be calling your wedding that. Everyone was there- even uncle larry showed up! We had a traditional catholic wedding. Today is the happiest day of my life. Jen was my maid of honor. But i do understand why everyone says that now.",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,220.0,6184.0,20.0
224,304SM51WA4QG34IRAVFYVE1S9DCSBH,6090,VYQ1BQRY,25.0,woman,white,1.0,1.0,,5.0,1.9459101490553128,my wedding.,imagined,uncle larry showed up.,0.875,,3X1FV8S5JYDSMD76KCCH7CCWOIEVGY,5.0,It reminded me of my own wedding.,"We had a traditional catholic wedding. But i do understand why everyone says that now. It was a happy time with family. But all those didn't matter today. Today is the happiest day of my life. It was particularly surprising considering he was combating cancer for a while now. I know it is a well-known cleashe to be calling your wedding that. Everyone was there- even uncle larry showed up! Brad and i got married today. Mom insisted on that. Everyone seemed to enjoy themselves. It was about us, and our new beginning. Jen was my maid of honor. It has been four years in making and we couldn't have imagined a more perfect wedding. The catering was fantastic.",3.0,My fiance and I got married after almost four years of dating. We had a Catholic wedding and then spent time eating and socializing with family members and other loved ones.,7.0,221.0,6184.0,21.0
