,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,memType
114,31Z0PCVWUL1UGSSGME880HBITVYT7Z,0.41239501491861585,"[-0.16396560668945312, 1.346162584092882, 0.465087890625, -0.0910500919117647, 0.23257928145559212, -0.007457386363636364, 0.7993850708007812, 0.49329261779785155, 0.1625512440999349, 0.74969482421875, -0.0362396240234375, 0.3454026442307692, 0.404815673828125, 0.526763916015625, 1.1643880208333333, 0.2069091796875]","[-19.14447021484375, -10.832168579101562, -21.72998046875, -72.8623046875, -35.216094970703125, -25.0419921875, -30.32958984375, -19.024227142333984, -9.2320556640625, -2.077392578125, -51.41526794433594, -38.814453125, -14.45562744140625, -41.91650390625, -49.7958984375, -34.305419921875]","[-17.50481414794922, -22.9476318359375, -27.31103515625, -71.314453125, -39.635101318359375, -24.9599609375, -43.1197509765625, -23.9571533203125, -11.182670593261719, -5.076171875, -50.581756591796875, -43.3046875, -19.31341552734375, -50.3447265625, -67.26171875, -38.443603515625]","What a wild ride this life has been so far. The ups, the downs and everything in between. My beautiful bride and I have been married for two years now. Our anniversary is tomorrow and we're going on a fabulous date of dinner around Newport Harbor. As I reflect back, I think to how nervous I was to even ask her to marry me. I bought the ring five months before I actually asked her. I practiced what I would say for months and just couldn't work up the nerve. Finally, after all that, I popped the question. I got down on one knee and asked her to marry me. And she said yes! She actually said yes, the most beautiful woman in the world agreed to marry me, some schmuck from Brooklyn. We got married just one month later and the most beautiful service ever. We were married at the Little White Wedding Chapel in Las Vegas. Everyone was there, our parents, our friends and even Elvis made an apppearance! We stayed the Mirage just up the street and just had the most wonderful time. The last two years have just been so amazing, I can't wait to see what the future holds.",,3H8DHMCCWAXBUI33JIX2ZIYIWF9KDK,imagined
115,3PDJHANYK62L7JNG3AMRGK8YYNO6HD,0.43532666823595156,"[-0.24999734629755435, 0.4421057450143914, 0.4991607666015625, -0.23864103618421054, 1.3096870754076086, 1.10816650390625, 0.4710881159855769, -0.0012620925903320313, 0.9716099330357143, 0.8025716145833334, 0.9972882952008929, -0.15397135416666666, 0.07284007352941177, -0.011663100298713236, 0.18612888881138392, 0.6307091346153846, 0.5647321428571429]","[-52.0050048828125, -33.82469177246094, -47.34613037109375, -62.291015625, -55.845947265625, -21.108154296875, -37.8687744140625, -58.31396484375, -49.8037109375, -10.2548828125, -44.158203125, -2.5078125, -46.4609375, -61.074615478515625, -45.0172119140625, -35.49609375, -18.640625]","[-46.25506591796875, -42.224700927734375, -59.32598876953125, -57.7568359375, -85.96875, -32.1898193359375, -43.992919921875, -58.28872299194336, -63.40625, -15.0703125, -65.10125732421875, -2.0458984375, -47.69921875, -60.8763427734375, -47.623016357421875, -43.6953125, -22.59375]","I met my now wife a long time ago about 7 years to be exact and it has been great ever since.  We found out that we enjoy a lot of the same things and are able to enjoy them together.  We also have a son who we love very much and enjoy taking him to enjoy our hobbies and passions together as a family. The evening was her birthday and I got home just as the delivery man was leaving with the ring.  It was too expensive to leave on the porch so he had to leave a note and I missed him the day before.  But not today I was able to get the ring.  I needed it that night to ask her to marry me as well.  So with the ring nervously in my pocket we went to dinner and I dont think she even knew.  It finally came time to ask her and people were seemingly ready to leave.  So I had to do it.  I had to finally ask her or I'd have to find another time and be super nervous all over again.  She said yes!  We were pretty happy to share the moment with my family, her family and our son.  The resturant printed off the menu for us and it said congrats to us. We are now very happy together and have been able to share things equally.  We live together and share expenses and those things are working out great.  I'm glad I finally asked her.",3H8DHMCCWAXBUI33JIX2ZIYIWF9KDK,,retold
116,3H8DHMCCWAXBUI33JIX2ZIYIWF9KDK,0.29582525467103127,"[-0.382080078125, 0.13326362941576086, 1.0550204190340908, 0.3351907169117647, 0.6121544471153846, 0.7193359375, 0.3543294270833333, 0.022331483902469758, 0.11785457445227582, -0.038912259615384616, 0.11789869225543478, 0.5354453638980263, 1.1870524088541667, 0.087366187054178, -0.2958984375, 0.1728515625]","[-40.340576171875, -47.2550048828125, -22.21728515625, -41.0146484375, -47.5458984375, -19.921875, -18.7109375, -83.55357360839844, -39.02295684814453, -42.826171875, -65.011962890625, -48.3597412109375, -28.62255859375, -65.9334487915039, -2.93359375, -31.5009765625]","[-33.84521484375, -50.320068359375, -33.822509765625, -46.712890625, -55.50390625, -27.115234375, -20.8369140625, -84.245849609375, -41.733612060546875, -42.3203125, -67.7236328125, -58.533203125, -42.8671875, -67.94287109375, -2.0458984375, -33.5751953125]","About two years ago I decided to marry my girlfriend after dating for quite a long time.  I wanted to get her a nice ring so I contacted her cousin to find out what type of ring would suit her. She came back with some ideas and I went from there.    I ordered the ring offline and had to wait for it to be shipped and signed for.  Well that day fedex was in my driveway as I got home.  The very same day I was to propose to her!  I think I got very lucky.  The night I proposed I was very nervous and was not able to eat my food much at all which people at our table thought that in itself was very strange.  It was on her birthday and we decided to go to the resturant where we went on our first date at.  We invited my parents, our son was there, and her family.  We had a good time and I finally pulled out the ring to put it on my pinky so it was ready.  My dad was getting anxious and was ready to leave until I showed him the ring under the table.  He was then relaxed and thought I should get on with it.  So, I just simply asked, didnt get down on one knee or anything, but offered it to her and myself.  She said yes!  We were married later the next year and are very happy now.",3H8DHMCCWAXBUI33JIX2ZIYIWF9KDK,3H8DHMCCWAXBUI33JIX2ZIYIWF9KDK,recalled
117,3TY7ZAOG5G6HVY297697KBEZ09YK0P,0.5222780221758639,"[-0.2840983072916667, 0.4619903564453125, 0.8462422688802084, 0.163330078125, 0.4739040798611111, 0.32541597806490385, 0.9215494791666666, 0.88232421875, 0.49639892578125, 0.10029338968211207, 0.44374847412109375, -0.003981370192307692, 0.51016845703125, 0.845703125, 0.3781467013888889, 1.7953125]","[-35.7998046875, -28.274169921875, -14.9002685546875, -25.7109375, -20.2109375, -23.2135009765625, -15.892578125, -21.46240234375, -23.748046875, -61.027496337890625, -39.28639221191406, -39.64599609375, -21.3851318359375, -29.4921875, -20.537109375, -13.6640625]","[-32.390625, -35.666015625, -19.97772216796875, -27.017578125, -24.47607421875, -27.44390869140625, -21.421875, -29.4033203125, -27.71923828125, -63.936004638671875, -47.27386474609375, -39.59423828125, -26.48681640625, -37.103515625, -23.9404296875, -22.640625]","About one week ago I took m;y oldest child to college. It was a very emotional time for me, but no so much for my kid! I did cry, of course. My baby is growning into an adult. I'm sure it is hard for any parent. It is a time of letting your child go out into the world. I will try to stay positive. I have reached out to other parents for support. I think a support system is very important. I told my son to keep in touch with me as much as possible, and I worry that he won't contact me as much as I want! I realize that he is an adult now so it is just something that I have to accept. I will never forget the long hug we shared as I was leaving. That will always be a precious memory in my mind. Thinking of it helps me remember our strong relationship. I know that I do not have to worry. My son will be fine!",,3HWRJOOET6OEA7UBKMHOWM7DBU0SEV,imagined
118,34YB12FSQZA9WQDX6KBQKGTKM9DGM8,0.5496560015838096,"[-0.13736979166666666, 0.062322443181818184, 0.6569661458333333, 0.6643640854779411, 0.1708096590909091, 0.6373697916666666, 0.28005218505859375, 1.041796875, 0.370361328125, 0.007587977818080357, 1.2594651442307692, 0.5386962890625, 0.7348518371582031, 0.4092068142361111, 0.86328125, 0.3617401123046875, 1.3242520419034092, 0.7802734375, 0.780078125, 0.40774332682291664, 0.4361662023207721, 0.5166096406824449, 0.3554409251493566, 0.6482805524553571, 0.5710536411830357]","[-14.46875, -25.787109375, -24.2353515625, -41.295654296875, -29.705078125, -12.8046875, -21.340240478515625, -7.337890625, -53.78564453125, -33.633270263671875, -20.1298828125, -22.6708984375, -20.9893798828125, -62.2412109375, -27.9296875, -32.48207092285156, -23.4735107421875, -8.4775390625, -6.6328125, -27.39093017578125, -57.26776123046875, -26.992507934570312, -31.035263061523438, -40.4130859375, -8.91705322265625]","[-13.64453125, -26.47265625, -34.08984375, -52.58984375, -31.583984375, -16.62890625, -23.580657958984375, -12.546875, -61.93359375, -33.739501953125, -36.5029296875, -26.98046875, -29.807601928710938, -69.60693359375, -37.42578125, -36.82295227050781, -38.040283203125, -12.37890625, -10.533203125, -33.507080078125, -72.097412109375, -35.774871826171875, -37.0777587890625, -49.489013671875, -12.9144287109375]","we moved our son to college. it was fun packing him and getting him ready to go. we had fun trying to decide what he should take and what he should leave. going through his belongings brought forth many memories of his childhood that we could reminisce about. we packed the UHaul with everything that he needed. Our drive to college was enjoyable. We sang and talked and sang some more. we had a good time. when we finally got to his college apartment our moods changed a little due to the chaos of everyone moving in. we quickly unloaded the U Haul and moved it out of the way. Now it was time to organize and put things away in his apartment. This, also, was a fun time. I could tell my son was excited to live on his own. I had packed a lunch so we took a break to eat, laughed and planned his apartment. we decided the best layout for his room and his furniture. I think we took longer than necessary to avoid goodbyes. once there was nothing left to do, sadness set in. It was time to go. Saying goodbye was very hard. I did not want to leave and my son did not want us to either. he kept talking to us with a glimmer of tears in his eyes and I could tell he did not want us to leave but it was getting late and it was time.  It is very hard for a mom to leave her son behind to be on his own. I hugged him, told him that I loved him and how proud i was of him. I go into the truck and waved until he was no longer in sight. I cried most of the way home.",3HWRJOOET6OEA7UBKMHOWM7DBU0SEV,,retold
119,3HWRJOOET6OEA7UBKMHOWM7DBU0SEV,0.7861095853545296,"[-0.4429408482142857, 0.6223958333333334, -0.032674153645833336, 0.6756490071614584, 1.142578125, 0.33544921875, 0.89111328125, 0.5252965291341146, 2.4263509114583335, 1.590625, 0.7551618303571429, 1.13330078125, 1.395458984375, 0.590625, -0.013017442491319444, 0.2986505681818182, 0.5098561604817708, 1.74609375]","[-9.71728515625, -7.08203125, -22.903076171875, -24.836181640625, -18.4453125, -21.0960693359375, -8.6455078125, -19.890045166015625, -11.52001953125, -10.2734375, -10.4951171875, -10.7978515625, -13.314453125, -9.9453125, -48.89495849609375, -26.6787109375, -22.093673706054688, -19.96875]","[-6.61669921875, -10.81640625, -22.70703125, -32.9439697265625, -27.5859375, -25.4569091796875, -13.9921875, -26.193603515625, -26.078125, -18.2265625, -15.78125, -17.59765625, -27.26904296875, -12.8984375, -48.66064453125, -29.9638671875, -29.74151611328125, -30.4453125]","today we took our son to college. It was a very sad day. we helped him arrange his apartment. we took him to the store to get stocked up on groceries. we came back and visited for a while. that afternoon we decided it was time for us to head back home. i did not want to go. he is my boy and i am going to miss him dearly. this is good for him though. good for me, too. i am so very proud of him. he is going to be fine. i don't know if i will be, though. he is my first born. it is going to take me a while to recover, especially when i go into his room. it will be good to hear his voice when he calls. i don't know if i will be able to wait to hear from him. i will probably call him tonight!",3HWRJOOET6OEA7UBKMHOWM7DBU0SEV,3HWRJOOET6OEA7UBKMHOWM7DBU0SEV,recalled
120,3A4TN5196L4AN0WHD1ZU2K08AUUCHS,0.2205755118831904,"[-0.21851399739583333, 0.08557771381578948, 0.3007439507378472, -0.037343343098958336, -0.08824606502757353, 0.2830538068498884, 0.1936741879111842, 0.41735076904296875, 0.33565848214285715, 0.11613235473632813, 0.43220621744791665, 0.09531603361430921, 0.7148150275735294, 0.9506946910511364, 0.2672271728515625, -0.2341156005859375, 0.1355523003472222]","[-26.625, -51.2861328125, -33.077239990234375, -39.715118408203125, -39.3310546875, -31.488998413085938, -44.3316650390625, -65.6539306640625, -12.7529296875, -49.12763977050781, -58.72564697265625, -79.19561767578125, -35.97705078125, -15.3548583984375, -21.20263671875, -36.24810791015625, -47.13916015625]","[-23.3472900390625, -52.912109375, -35.783935546875, -38.930908203125, -37.83087158203125, -35.451751708984375, -48.011474609375, -72.33154296875, -15.1025390625, -51.450286865234375, -65.208740234375, -82.817626953125, -48.12890625, -25.8125, -24.40936279296875, -33.906951904296875, -49.5791015625]","My son looked so handsome in his gown and cap the day of his graduation. I think back to the look we shared as he was walking down the lane to find his seat. He was a vision compared to his other classmates. He looked at me and winked with a glimmer in his eyes, a look that said it all. The long hours of studying all these years have finally paid off and he is finally graduating. The road up until here was not an easy one but we made it. The graduation ceremony took place in the arena in the city and was as grand as you could imagine. The arena was prepared for a prestigeous ceremony with attendees from prestigeous educational backgrounds. It really was a day to remember. The commencement speeches started and we were impatiently waiting for them to hand out the certificates to the graduates. My phones camera was on full blast along with our digital camera and video camera. My husband and kids and family was all there and cheering when they called his name and as he walked up to the stage to receive his degree we all went wild with cheers and hollers. He looked up at us in the stand and smiled and waved as we screamed our excitement. he took his degree and proudly walked back to his seat. This is what we had all been waiting for all these years. The celebration of achievement is a celebration like no other. I hope that every parent gets to feel this feeling of pride and love of their childs achievements.",,3HYA4D452S5DBMD9LIMONMF9HHD2F5,imagined
121,3EO896NRAXHN0NTINNX537GRMOMJTI,0.6384747501188055,"[-0.222265625, 1.3890625, 0.26022056297019674, 0.5372529871323529, 0.6380048479352679, 0.99462890625, 0.04711177431303879, 1.2548743353949652, 0.3489371079664964, 0.9685036795479911, 0.7769481517650463, 0.559057871500651, 0.34752308238636365, 0.12238103693181818, 0.5762055495689655, 0.4534200032552083, 1.2818654378255208, 0.723966425115412, 0.4406854538690476, 1.0501598011363635, 0.8594258626302084]","[-41.6748046875, -39.375, -78.9715576171875, -76.3939208984375, -64.3377685546875, -15.912109375, -54.08673095703125, -55.826324462890625, -37.288169860839844, -27.336578369140625, -64.3997802734375, -76.68916320800781, -53.744140625, -64.36083984375, -72.43359375, -80.05929565429688, -29.8455810546875, -15.304679870605469, -66.104248046875, -22.08245849609375, -31.581787109375]","[-37.2294921875, -53.265625, -85.99751281738281, -94.6605224609375, -82.201904296875, -19.890625, -55.452972412109375, -78.4140625, -46.36053466796875, -40.8956298828125, -85.37738037109375, -90.10655212402344, -61.3896484375, -67.05322265625, -89.1435546875, -97.74267578125, -60.6103515625, -23.268310546875, -75.358642578125, -33.63421630859375, -41.8948974609375]","When I look back on the night my son graduated from college, I am overcome with pride and love. I can precisely picture everything about my surroundings that night. I am usually not that great at taking everything in and focus on small details in my life and at events as opposed to the big picture. This night, however, I can clearly recall the view across the room, the colors, the sounds, the whole entirety of it all, and most importantly, the feelings. I know I could go back to that huge room and find the seat I was sitting in among thousands just based on the clarity of my memory. I took everything in. Before the graduation, I had trouble finding parking and rushed into the venue at the last moment, worried I wouldn't be able to find a seat. I found one way up high with pretty poor view because none of the lower ones were available. At that point, I had no idea where my son was, no idea if I would even be able to see him or not. He texted me as the commencement started and told me where he was. Based on that, I was a little upset because I had definitely chosen the opposite side of the arena from him and was very far away. In spite of that, I absorbed the whole ceremony and kept one eye always fixed on his head, small as an ant. The whole time, I balanced between crying with pride and joy and smiling so hard that my cheeks and jaw hurt. In the end, my bad seating location turned out to be central to the single most memorable moment of the night. As the graduates were being released by row to leave the room, I saw that I was sitting directly over the exit that they were filing out through. Everyone around me was standing and I'm not that tall, so as he approached the exit, I got on my toes as high as I could and raised my arm so he could hopefully see me. With about 30 feet to go before he passed under me, he looked up and directly at me and we locked eyes. I will never forget the look he had on his face. It was so almost too special to be described...a combination of pride, joy, thankfulness, humility. Words don't do justice to that little moment we shared. Mother and son loving, knowing and understanding each other without words.",3HYA4D452S5DBMD9LIMONMF9HHD2F5,,retold
122,3HYA4D452S5DBMD9LIMONMF9HHD2F5,0.49510644704983303,"[-0.2855088975694444, 0.25830078125, 0.37289673941476004, 0.49156605113636365, 0.8055191040039062, 0.3495171588400136, 0.5391845703125, 0.32593094675164475, 0.5124607086181641, 0.91162109375, -0.08047250600961539, 0.46425628662109375, 0.7332200270432693, 1.2332356770833333, 0.796051025390625, 0.49392438616071427]","[-14.826416015625, -25.005859375, -18.087108612060547, -22.8408203125, -22.1727294921875, -45.83702087402344, -41.5791015625, -52.20745849609375, -26.289520263671875, -31.85888671875, -30.773681640625, -35.36285400390625, -19.4681396484375, -12.9365234375, -13.802978515625, -62.828369140625]","[-12.2568359375, -28.6220703125, -23.307662963867188, -28.248046875, -35.06103515625, -53.87591552734375, -51.284423828125, -58.400146484375, -34.4888916015625, -45.533203125, -29.7275390625, -46.5050048828125, -29.0, -20.3359375, -20.17138671875, -80.11572265625]","I recently went to my son's graduation ceremony. He was graduating from college and it was a very special trip for me. The ceremony was held in a huge auditorium in the middle of downtown. I arrived a few minutes late because parking was a nightmare. When I got inside, I struggled to find a seat where I could see him. He texted me to let me know where he was on the stadium floor and I got as close as I could. The whole time, he looked like an ant to me and I really couldn't see him. The ceremony was enjoyable and I gushed with pride the whole time as well as a few tears. After the ceremony, I texted him to let him know where I was sitting. Luckily, I was located above the exit that the graduates were filing out of.  At the very end of the night, the most wonderful thing happened. The most memorable part of the evening was when the graduates were walking out and he looked up and made eye contact with me. We locked eyes and I have never seen him so proud and happy. It was our own special moment. That look is something I will never forget. Every time I think of that night and the pride and happiness for him that I have, the look in his eyes at that moment is the first thing that pops into my head.",3HYA4D452S5DBMD9LIMONMF9HHD2F5,3HYA4D452S5DBMD9LIMONMF9HHD2F5,recalled
123,3A9AA95ATX8H1WLQH4KRXNWPC1X5PZ,0.708396657837689,"[-0.22284589494977677, 0.41806640625, 0.29360437393188477, 1.2044754028320312, 0.9477806091308594, 0.7310546875, 0.5426966349283854, 0.5685388901654411, 1.75, 1.113897705078125, 0.35091224083533656, 0.6533092151988636, 0.5630425347222222, 0.5610264369419643, 1.150390625]","[-20.3060302734375, -8.56201171875, -15.795989990234375, -12.931472778320312, -10.063751220703125, -17.158203125, -60.82928466796875, -64.7470703125, -33.484375, -30.19720458984375, -36.805267333984375, -35.7501220703125, -40.427734375, -41.3350830078125, -11.859375]","[-17.186187744140625, -10.65234375, -20.49365997314453, -20.1583251953125, -17.64599609375, -24.46875, -73.85400390625, -84.077392578125, -68.484375, -46.905670166015625, -41.36712646484375, -42.9365234375, -50.5625, -49.189453125, -16.4609375]","It's been three months since my family and I went on a cruise. We had a wonderful time! There were so many things to do and it was great spending time with my family. We made so many happy memories! It wasn't all fun and games though. There were a few things that almost ruined our vacation. My aunt had her room broken into and someone stole most of the jewelry that she had put on the counter in the bathroom. At first it didn't seem like the ""boat police"" were doing anything to help, but it was only a few hours before they caught the man that had broken in. My aunt got her jewelry back and when we got to the port they put the man off the boat. I was surprised that we were able to put it behind us and have fun. My aunt even led the conga line around the deck after dinner. It's amazing how quickly she forgave the whole incident. The cruise ship was really nice to us after that and they even upgraded our rooms for us. They moved us into a few of their family suites that were unoccupied. It really was great!",,3I7DHKZYGOM5AJWW31OMLTILAFD5F3,imagined
124,3FDJT1UU75UGQ5OA4CFJ16AR7UY5K2,0.7900728007400847,"[0.24889373779296875, 0.6535881890190972, 0.26574867650082235, 0.453857421875, 2.3700086805555554, 0.09046554565429688, 1.5716118812561035, 0.6229684012276786, 0.7773400858828896, 0.3845081329345703, 1.0047810872395833, 1.0924258761935763, 1.3394069567970608, 0.14996989568074545, 0.8255174424913194]","[-16.9935302734375, -14.218292236328125, -44.7529296875, -12.9375, -9.662109375, -20.413360595703125, -14.854900360107422, -26.4503173828125, -40.68624973297119, -38.17437744140625, -26.142578125, -37.063812255859375, -43.136099338531494, -60.69623947143555, -36.69439697265625]","[-18.98468017578125, -20.1005859375, -49.802154541015625, -17.47607421875, -30.9921875, -21.860809326171875, -27.42779541015625, -35.171875, -55.455711364746094, -44.326507568359375, -38.199951171875, -56.72747802734375, -73.94245934486389, -64.29551696777344, -51.5537109375]","I went on a Mediterranean cruise with family. There were 12 of us who traveled together. The cruise was for my in-laws 55th anniversary, so they took the whole family. The trip started with a flight to Barcelona, Spain. We spent the night there before boarding the ship. The cruise lasted for one week and included stops in Spain, France, and Italy. We went on excursions almost every day. The weather was very hot, as there was a heat wave in Europe. The buses we took for excursions had very little air conditioning, making the trips miserably hot. In general, we had fun, however the days were very long and tiring. The food on the boat was another negative part of the trip. We had many food allergies in the group, and they did not do a good job accommodating. I've been on other cruises where they over accommodated for allergies, but this ship did not meet those expectations. All-in-all, I'm happy I had this experience and I saw a lot of places I would want to visit again. However, I do not have a desire to go on the particular cruise or cruise line again.",3I7DHKZYGOM5AJWW31OMLTILAFD5F3,,retold
125,3I7DHKZYGOM5AJWW31OMLTILAFD5F3,0.6487689047990615,"[-0.1646240234375, 0.5078239440917969, 0.7038981119791666, 0.3638392857142857, 0.09674992280847886, 0.14012562144886365, 0.2692753184925426, 0.7989109263700598, 0.4887593587239583, 1.044873046875, 1.43203125, 0.3702850341796875, 0.912109375, 2.2346293131510415, 0.5328470865885416]","[-19.111572265625, -34.77374267578125, -17.0787353515625, -14.533203125, -40.9075813293457, -29.8709716796875, -23.92987060546875, -29.91192626953125, -58.6513671875, -18.5927734375, -20.19921875, -19.39398193359375, -26.6318359375, -8.71722412109375, -41.6185302734375]","[-17.46533203125, -42.89892578125, -23.413818359375, -19.626953125, -42.552330017089844, -31.412353515625, -29.853927612304688, -43.493412017822266, -70.381591796875, -29.04150390625, -27.359375, -23.096832275390625, -35.7529296875, -22.125, -48.0126953125]","About three months ago I went on a family vacation.  I traveled with my husband and 10 of his family members to Barcelona, Spain. We left Barcelona for a one-week Mediterranean cruise.  On the cruise, we made stops in Italy, France, and Spain.  This was a memorable vacation because it celebrated my in-laws 55th wedding anniversary.  It was great to see the whole family and be together. We all live in different parts of the country, so it is rare that we are all together at one time. We had a lot of fun with nieces and nephews who are growing up quickly. Our niece also turned 13 on the cruise, and for her birthday my husband and I took her bowling on the boat. She was so excited and happy to go with us. I will remember that moment. There were a lot of downsides to the cruise.  Things like the oppressive heat, bad food, etc. contributed to a somewhat negative experience. However, many positive things will help to keep the memory happy.",3I7DHKZYGOM5AJWW31OMLTILAFD5F3,3I7DHKZYGOM5AJWW31OMLTILAFD5F3,recalled
126,36PW28KO40IAAB8H3MVXBMD8FTEAE4,0.48552292055634083,"[0.029458182198660716, 0.12477942875453404, 0.3032543041087963, 0.54893798828125, 1.2510579427083333, 0.3029920789930556, -0.20247395833333334, 0.2965727306547619, 0.8443603515625, 0.8024615119485294, 0.5614013671875, 0.5847200960726351, 1.021484375, 0.26519775390625, 0.6104728698730468, 0.42368970598493305]","[-66.60110473632812, -83.68461799621582, -53.60137939453125, -46.58526611328125, -1.838623046875, -52.093017578125, -20.08203125, -58.3809814453125, -50.6240234375, -38.6495361328125, -45.7978515625, -90.4447021484375, -35.498046875, -62.732177734375, -50.096466064453125, -40.0953369140625]","[-67.2197265625, -88.05189800262451, -61.78924560546875, -57.56402587890625, -5.591796875, -57.546875, -18.8671875, -64.6090087890625, -64.1337890625, -52.2913818359375, -55.903076171875, -112.079345703125, -46.734375, -68.5665283203125, -62.30592346191406, -46.02699279785156]","I’ve always liked doing something charitable, and that Easter was just another time to give to those in need. I’ve been trying to raise my kids with the same values that were instilled in me, so four months ago, I brought my daughter along for our charity food truck run.	We were just going to drop off some canned goods and a few baked goods my wife baked, but my daughter took it one step further. She wanted to get some plastic eggs and fill them with Easter candy to hand out along with the food. Bless her heart. I know people say that teenagers only care for themselves, but she’s such a good girl.	So, we did exactly that. On the way to the shelter, we picked up some eggs and candy, only a few dozen or so. We sat right in the back of the truck and individually placed candy in each egg. We grabbed a couple of baskets, plopped the eggs in, and drove on over.	I couldn’t believe the affect that such a simple, inexpensive gesture would have on these folks. I know they’re usually grateful when we drop off food, especially around the holidays, but this little extra something special really drove it home for them; people truly do care about each other. Even she wept at seeing how it made them feel.	I couldn’t thank my daughter enough for reminding me of this lesson, something so simple that I truly forgot it. It took the little bit of compassion from a teenager to remind me why I do these kinds of things. And they say teenagers only care about themselves… She’s a good egg.",,3I7DHKZYGOM5AJWW31OMLTILC4GF5W,imagined
127,388U7OUMF8N3I2F4XQI4LN0D8M5R0L,0.8486166160658402,"[-0.0921902126736111, 0.49620863970588236, -0.047688802083333336, 0.2373046875, 0.7212262834821429, 2.63828125, 1.4865272521972657, 1.5040334065755208, 0.49312591552734375, 0.4456787109375, 1.6420166015625, 0.9725260416666667, 0.7739156087239584, -0.15182356400923294, 1.610107421875]","[-35.27294921875, -46.89453125, -8.98681640625, -25.671875, -57.85205078125, -13.49609375, -15.928672790527344, -21.13714599609375, -44.268798828125, -17.0947265625, -19.21142578125, -54.75390625, -49.907470703125, -29.185195922851562, -10.02685546875]","[-33.613525390625, -55.330078125, -8.5576171875, -27.5703125, -67.94921875, -26.6875, -30.7939453125, -39.185546875, -52.1588134765625, -20.66015625, -35.631591796875, -69.341796875, -68.4814453125, -27.51513671875, -19.6875]","My family and I work with a charity to deliver food to the homeless one weekend a month. One Saturday a few months ago, our truck run was scheduled for the day before Easter. I wanted to do something special for the homeless. I made a few suggestions to my family. My moody teenager daughter soundly rejected each idea and then went upstairs. She didn't return downstairs. I assumed she just didn't want to do anything. A little while later though, she came downstairs with an idea. She suggested we fill plastic eggs with chocolates and deliver them with food to the homeless. So I went out and bought the supplies. My family and I all filled the eggs with candy. On Saturday, my daughter watched as the homeless individual's opened their plastic eggs. I remember that she became teary eyed as she saw the delight on the homeless people's faces as they found the chocolates. She didn't want us to see, but we did. I was very proud of her.",3I7DHKZYGOM5AJWW31OMLTILC4GF5W,,retold
128,3I7DHKZYGOM5AJWW31OMLTILC4GF5W,0.8240200276151879,"[0.08507283528645833, 0.7177993986341689, 1.251031494140625, 0.6466721754807693, 0.7069905598958334, 0.3261851260536595, 1.3366780281066895, 0.5546308244977679, 0.39789028825431033, 1.5594166346958704, 0.27011287913602944, 1.0668086299189814, 0.3949899112477022, 0.3979682922363281, 0.4173858642578125, 3.0546875]","[-21.85693359375, -73.29732894897461, -17.65155029296875, -25.92138671875, -7.08447265625, -51.35527801513672, -19.70476531982422, -47.28350830078125, -91.783447265625, -32.33345031738281, -62.32373046875, -66.6993408203125, -65.84063720703125, -81.8936767578125, -29.748016357421875, -4.4296875]","[-22.8778076171875, -99.13810729980469, -30.161865234375, -34.328125, -13.4473876953125, -57.55279541015625, -41.09161376953125, -55.04833984375, -103.322265625, -54.165283203125, -66.9156494140625, -95.503173828125, -79.27029418945312, -94.628662109375, -33.921875, -13.59375]","My family and I volunteer for a charity that feeds the homeless. One Saturday each month, we go to the charity's commissary, make 135 sandwiches and load the charity's truck with sandwiches, fruit, snacks, and bottles of water. Then we deliver the food directly to the homeless downtown. A few months ago, our Saturday fell on the day before Easter. I wanted to do something special for the homeless. I came up with a few suggestions that were roundly rejected by my very moody teenage daughter. Frustrated, I suggested that she come up with some ideas, then. She went up to her room with stomps in the place of footsteps. Thinking she would summarily forget the task, I decided to go with my first idea of making hard boiled eggs and dyeing them as a family. But soon, my daughter came down the stairs (much lighter this time). She wanted to put mini-chocolate bars in plastic eggs and deliver them with the sandwiches.  So we purchased 135 plastic eggs and chocolates and then my daughter, son, husband, and I assembled them to go with the food. The next day, as we made our deliveries, I watched my daughter's face with as much fascination as I watched the faces of our homeless friends as they opened their eggs. Delight and happiness lit up the faces of the homeless as they found their ""surprises.""And as she watched, joyful tears slipped onto my daughter's cheeks. She tried not to let me or my husband see. But we did.",3I7DHKZYGOM5AJWW31OMLTILC4GF5W,3I7DHKZYGOM5AJWW31OMLTILC4GF5W,recalled
