,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,memType
106,3SITXWYCNWVOZL4Q45LLUMIKYIZXB5,0.44087363256311135,"[0.23697916666666666, -0.14045545789930555, 0.08214111328125, 0.45703125, 0.5797776442307693, 1.3806818181818181, 0.75732421875, 0.4991262335526316, 0.3898111979166667, 0.1227756076388889, 0.4258718967437744, 0.16622882419162327, 0.5604151675575658, 0.4056599934895833, 0.6897358141447368]","[-27.53125, -47.627197265625, -63.02880859375, -35.375, -40.486328125, -28.828125, -5.1875, -57.5087890625, -67.14404296875, -94.91943359375, -49.29039287567139, -53.197181701660156, -65.58795166015625, -64.3662109375, -53.117431640625]","[-28.953125, -45.0989990234375, -64.671630859375, -39.9453125, -48.0234375, -44.015625, -8.216796875, -66.9921875, -75.330078125, -98.234375, -57.807830810546875, -56.189300537109375, -76.23583984375, -74.10205078125, -66.222412109375]","After the pain - The healing. After the Urgent Care visit and the pain subsided, I worried it might come back. The whole day I kept ice firmly pressed against the area, trying my best to keep it at bay. The anxiousness and anxiety it caused was not good. It kept me from sleeping or focusing well, and also from working. I worried - will I need to take more pain medicine? Will the infection return? Thankfully, with full rest, mouth rinse, and a positive outlook, the pain was no more. Now, I make sure to rinse daily with this unique mouth wash and so far it's been pretty positive. Also of note, I ended up making up my work and being given reduced hours, which helped me make up the amount of money lost. The doctor at the Urgent Care Center stated it appeared to be an infection resulting from impacted wisdom teeth. Wisdom Teeth come in around 17 years of age, or start to and eventually become impacted. Impaction leads to vision problems, pain, on site infection, and shifting teeth among other things. I have experienced some pain for years over this, but only recently, has it become so bad that it incapacitates me. While I personally do not want to undergo wisdom tooth extraction, I definitely recommend it if you suffer.",3GNA64GUZFQ218M5HHZGXSMZI475QT,,retold
107,3GNA64GUZFQ218M5HHZGXSMZI475QT,0.8723772166467169,"[0.16679306030273439, 1.30029296875, 2.1171875, 0.706298828125, 0.25321097995923914, 0.9522879464285714, 0.3659010667067308, 0.07870189960186298, 0.2606675889756944, -0.3857421875, 0.8291015625, 1.4972737630208333, 4.326849365234375, 0.3912714177911932, 0.10231526692708333, 0.5029296875, 0.6991348266601562, 0.3978604403409091, 1.060791015625, 0.72607421875, 1.966796875, 0.8763006755283901]","[-58.8634033203125, -43.31640625, -14.822265625, -27.67919921875, -61.0904541015625, -16.533203125, -28.18048095703125, -90.6932373046875, -39.784423828125, -18.26953125, -33.2109375, -3.167724609375, -6.148193359375, -19.094879150390625, -24.814697265625, -7.62109375, -7.779273986816406, -24.5478515625, -51.48583984375, -33.92626953125, -10.0341796875, -26.43774127960205]","[-62.19926452636719, -53.71875, -27.525390625, -34.035888671875, -66.914306640625, -23.19921875, -32.93719482421875, -92.73948669433594, -44.4764404296875, -16.7265625, -39.84375, -12.1513671875, -27.782440185546875, -23.39886474609375, -26.04248046875, -10.1357421875, -12.6732177734375, -28.92431640625, -70.580078125, -43.365234375, -23.8017578125, -32.57184600830078]","That fateful day in June - June Seventh 2019 was a day like any other ordinary day. It began the same, mid way also. The night was what changed everything. I developed and woke up to an extreme pain. This pain radiated in my jaw, teeth, and neck, but was not the ordinary tooth or molar pain. It was intense, extreme, unbearable. Nothing would help it, not over the counter medications, or rest. It was an intense, tremoring pain --- the kind you'd experience during a boxing match or worse, during surgery without numbing. Being that I suffer from anxiety and am getting up there in age, I began to worry. Was this very serious? I contemplated my options all the while suffering. Do I go to the ER? A local Urgent Care? I tried everything I could think of to numb the pain. It was almost as if I was bitten by a poisonous creature. Was it a spider bite? So many things raced through my mind. Eventually, I realized the inside of my mouth was irritated. This was possibly from spicy food or acid reflux, and that it appeared to be possibly infected. After finally coming to and going to the ER, this was confirmed. I was given antibiotics and went home. I have since fully recuperated thankfully.",3GNA64GUZFQ218M5HHZGXSMZI475QT,3GNA64GUZFQ218M5HHZGXSMZI475QT,recalled
108,32KTQ2V7RE1UHGQPSE5GSZ7WMV59MX,1.1381823113952019,"[-0.4638671875, 0.7659505208333334, 0.8151041666666666, 1.203125, 2.08740234375, 0.48881392045454547, 0.9063387784090909, 2.3363715277777777, 1.31806640625, 0.9068196614583334, 0.8034446022727273, 0.8621961805555556, 1.8662109375, 2.33125, 0.8455078125]","[-29.66015625, -24.46484375, -62.609375, -21.9765625, -25.76953125, -21.521484375, -24.3212890625, -13.22705078125, -21.3603515625, -7.712890625, -26.521484375, -16.701171875, -28.2021484375, -15.796875, -17.759765625]","[-25.4853515625, -29.060546875, -74.8359375, -27.9921875, -42.46875, -26.8984375, -34.291015625, -34.25439453125, -34.541015625, -13.15380859375, -35.359375, -24.4609375, -41.265625, -27.453125, -21.9873046875]","Nine months ago, I had a little panic. My graduation ceremony was set back. The cause was my dry cleaner was late on delivering my cloth of the day. This made my feet sweaty. This got resolved and I had the ceremony. I celebrated in a big style with my family and friends. My mom gave me a big hug and had some tears. My dad shook my hand and also had tears. My friends all jumped up and down at the ceremony. We all had a great time. I had some tears that I was finally done with school. We all went out for some pizza to celebrate. I got a meat lovers by myself. I barely finished the pizza. I will remember this forever.",,3H7XDTSHKDD5127BAMHDTEVAN34GWX,imagined
109,3X66WABAJX48A45N026BOHKD27BG3Z,1.1775280696784751,"[-0.031514485677083336, 0.2773284912109375, 0.9059103941306089, 1.4862060546875, 0.24105224609375, 0.30902099609375, 1.547265625, 1.851318359375, 1.71875, 1.5771484375, 1.9, 0.7446233575994318, 1.477751298384233, 1.05908203125, 1.1777114868164062, 1.8404052734375, 2.7236328125, 0.78623046875, 1.3021240234375, 1.0005770596590908, 0.049169921875, 1.2726178850446428, 0.7809244791666666, 2.408203125, 1.2528852982954546, 0.5994698660714286, 1.2202473958333333, 2.0234375, 0.646734619140625]","[-36.12200927734375, -137.3583984375, -98.91265869140625, -10.371826171875, -63.0302734375, -15.7587890625, -10.49609375, -19.9169921875, -15.53125, -19.39453125, -16.734375, -44.82574462890625, -24.856773376464844, -26.86328125, -26.560821533203125, -29.328857421875, -15.564453125, -37.5712890625, -26.80029296875, -29.77978515625, -35.66943359375, -41.460693359375, -44.7265625, -10.96875, -19.51025390625, -48.783203125, -39.34814453125, -5.6171875, -60.2607421875]","[-35.83837890625, -146.23291015625, -134.2431640625, -19.2890625, -67.851318359375, -18.23095703125, -18.232421875, -42.1328125, -25.84375, -32.01171875, -26.234375, -53.0166015625, -41.112037658691406, -35.3359375, -40.693359375, -47.73291015625, -31.90625, -45.43359375, -42.42578125, -40.7861328125, -36.406982421875, -59.27734375, -54.09765625, -20.6015625, -33.2919921875, -57.17578125, -57.65185546875, -15.734375, -73.1954345703125]","This even took place at my convocation party. I had planned to wear a particular outfits for this event just to standout.But unfortunately ,my dry-cleaner almost ruined it and that would have got me upset really. But i was happy at the end of the day one of my friend came trough for me by making sure the outfit made it to me at the last minute .Just when i had lose hope completely. As if that was not enough. Just when we thought it was over, we planned to have some time out as buddies who just graduated. we went partying at a club downtown. It was fun all night. The music was loud , there were enough drinks to go round. The girls were dancing and happy. The guys were having good laughs and drinks. There were alcohol for everyone. we really had mad fun all this while till when suddenly. One of us started misbehaving and convulsing. He was rushed by the guys for help. I think he had too much to drink not considering his health. One of us attended to him by giving him CPR . after sometime , he gain consciousness . By this time we took him ot of the club. And planning to take him to the hospital but he refused going . He only wants to go home as he was hungover . We left the party and headed to his apartment some miles away from the club. When we go to his apartment, He had his shower and was calm. He made sure he threw-up the alcohol intake from the party. He was calm afterwards. Daniel decided to stay with him to keep eye on him. We left his place to our various homes after all the party was over. I left for my place and when i got home ,dinner was set. Had dinner with my family. I checked on my buddy from the club earlier and my friend [Daniel] told me he was okay.",3H7XDTSHKDD5127BAMHDTEVAN34GWX,,retold
110,3H7XDTSHKDD5127BAMHDTEVAN34GWX,1.4231661866515113,"[-0.7327473958333334, 0.69134521484375, 0.08085123697916667, 2.571875, 2.9625, 4.296630859375, 1.467681884765625, 0.7502585018382353, 1.3442169189453126, 2.281559870793269, 2.004345703125, 1.4599870954241072, 1.7024623325892858, 1.3427385602678572, 3.9427083333333335, 0.3458251953125, 1.1805013020833333, 0.9812723795572916, 0.9693080357142857, 0.5709228515625, 0.6632737379807693, 1.841522216796875, 1.2939453125, 1.0904017857142858, 1.1228515625, 0.7760823567708334]","[-14.126953125, -38.0966796875, -93.337890625, -11.3984375, -20.0625, -6.28125, -18.54541015625, -50.4677734375, -23.647186279296875, -29.2406005859375, -21.46630859375, -34.6688232421875, -23.763427734375, -49.21337890625, -9.765625, -25.203125, -16.5654296875, -27.796722412109375, -39.19921875, -23.544921875, -33.6572265625, -13.853759765625, -18.689453125, -42.953125, -11.314453125, -8.863525390625]","[-9.73046875, -47.7755126953125, -95.2783203125, -24.2578125, -34.875, -23.4677734375, -30.286865234375, -63.22216796875, -37.08935546875, -58.90087890625, -41.509765625, -55.108642578125, -47.597900390625, -68.01171875, -21.59375, -27.9697265625, -23.6484375, -33.684356689453125, -52.76953125, -28.1123046875, -42.27978515625, -28.5859375, -26.453125, -58.21875, -16.9287109375, -13.52001953125]","it was during my graduation ceremony. I had planned out my to do list as usual prior to the day. Then on the day came and i called my dry-cleaner service to ask why he hasn't deliver my cloth as promised . His number was not reachable. I called the assistant too. It was same thing. I thought i was going to loose it . because that was my only option ., As i intend to look my best on this day. I called my friend who introduced me to this company . I explained my ordeal and he promised to go check on my behalf . Waited another 15 minutes for my friends feedback. By this time ,the guy called to apologize for the inconveniences. I had no option than to accept his apology even though i was furious. He brought my cloth eventually and my friend came in too not long after . We headed out . I arrived  in time for my graduation. Family and friends are present already. We merry ,laughed. I was presented my award .I also took pictures with my other graduates . It was a memorable experience and overwhelming too. My family were happy for me,.They were proud of me too.. My mum especially could not hide her joy. We had after party with friends. I went back home to my family ,we prayed ,eat and merry. It was a sweet memory. I can never forget this day.",3H7XDTSHKDD5127BAMHDTEVAN34GWX,3H7XDTSHKDD5127BAMHDTEVAN34GWX,recalled
111,3VD82FOHKRAKFHI4HEUKMTXAJZ4OCP,0.79138242465344,"[-0.0599365234375, 0.5380415482954546, 0.98828125, 0.4243906021118164, 0.34891686072716344, 1.1017578125, 0.5410970052083334, 0.6522416008843316, 0.919921875, 0.978515625, 1.0444583892822266, 1.78741455078125, 0.5101996527777778, 0.03542751736111111, 0.8082386363636364, 1.6471365415132964, 1.1873982747395833]","[-21.881103515625, -16.7330322265625, -22.8828125, -12.667387008666992, -43.439727783203125, -31.396484375, -24.7158203125, -30.94715118408203, -20.82421875, -24.109710693359375, -31.899993896484375, -10.476806640625, -21.490234375, -45.21533203125, -20.77685546875, -41.82941246032715, -29.918212890625]","[-21.3416748046875, -22.6514892578125, -29.80078125, -16.911293029785156, -52.511566162109375, -47.9228515625, -31.208984375, -42.6875, -29.103515625, -35.851898193359375, -48.611328125, -31.92578125, -26.08203125, -45.85302734375, -29.66748046875, -63.2421875, -44.1669921875]","I went for my follow-up appointment in October. I received the best news that I could have hoped for. I am all good and cancer free! This has been a rollercoaster of a year. I have been able to relax and enjoy the holidays with my family knowing that I'm not going to be leaving them any time soon. Well, I know that anything could happen but at least it's not that! I am so glad that I went for that exam last spring. I can't imagine how this would have gone had the cancer not been found when it was. I have so many plans for the future now. I feel like I had been taking so many things for granted. I want to follow through on all those things that I just never made time for. It's amazing how a scare like this can change your perspective. I have two young children and a wonderful life. Sometimes I get really upset thinking what would have happened if my PSA results had not been good. I'm also grateful that I have such great health insurance. It is such a privilege that this scare didn't also bankrupt us. I am relieved that my treatment didn't put us in debt.",,3H7XDTSHKDD5127BAMHDTEVAXIFWGS,imagined
112,3STRJBFXOXDIB7Z058XH4MG49X1TKI,1.2201089422137243,"[0.0372467041015625, 0.4111328125, 0.75390625, 0.8333740234375, 0.2951744927300347, 0.44049072265625, 1.1122395833333334, 4.054036458333333, 1.8453903198242188, 1.2308078342013888, 0.872802734375, 2.0970670912000866, 2.780912126813616, 1.2873942057291667, 1.0184902615017362, 1.02843017578125, 2.1027149200439452, 1.71337890625, 1.2624018742487981, 1.0919658954326923, 0.13047281901041666, 0.1953125, 1.808203125, 1.1157961758700283, 0.98358154296875]","[-43.87261962890625, -10.330078125, -8.40625, -16.5048828125, -31.837188720703125, -30.03448486328125, -19.7578125, -3.33203125, -9.76031494140625, -11.343017578125, -9.473876953125, -13.985893249511719, -11.633224487304688, -18.18798828125, -19.017425537109375, -32.2703857421875, -2.4220943450927734, -5.2861328125, -17.008209228515625, -26.966552734375, -25.274169921875, -11.546875, -11.1328125, -13.152023315429688, -30.326416015625]","[-44.6175537109375, -12.796875, -12.9296875, -23.171875, -37.15032958984375, -36.20135498046875, -36.44140625, -27.65625, -24.5234375, -22.4202880859375, -13.837890625, -32.8594970703125, -31.099609375, -33.63671875, -28.183837890625, -42.5546875, -12.9356689453125, -15.56640625, -33.41943359375, -41.162109375, -26.83984375, -12.328125, -20.173828125, -25.42578125, -49.998046875]","Like i said in my statement before, i found out i had prostate cancer in March 2019. Had my prostate removed in August. Everything went well during the surgery. After surgery the Doctor said everything looks good. The doctor said he wants me to get out of bed and walk around as soon as possible. He said looks like you will be able to go home in the morning. The next morning the doctor came in the room and asked how i was feeling? I said i was feeling good. He said that i can go home today. Went home that day with a catheter in. I was feeling pretty good. A little sore and uncomfortable with the catheter. However all and all feeling pretty good. A week after surgery i had a return appointment with the doctor. He wanted to remove the catheter if possible. After a leak test not sure what that is called. He removed the catheter. Doctor said everything is looking good. Next he wanted me to get a PSA test in 6 weeks. I took the PSA test and had a return appointment the next week. That would have been on October 8, 2019. Had the test done. Doctor said PSA looks good.  I will have another PSA test in January 2020. If all is good the doctor said we will check my PSA every 3 months for the first year.",3H7XDTSHKDD5127BAMHDTEVAXIFWGS,,retold
113,3H7XDTSHKDD5127BAMHDTEVAXIFWGS,0.9102971869017492,"[-0.05461000141344572, 1.5915178571428572, 1.2092848557692308, 2.167236328125, 0.9731826782226562, -0.03705538236177885, 0.4743909333881579, 0.6013887845552884, 0.4127604166666667, 1.7294242165305398, 0.6199086507161459, 0.734375, 0.630628083881579, 1.7031521267361112, 1.9428984698127298, -0.13372802734375]","[-30.568706512451172, -24.078125, -21.8603515625, -4.8232421875, -33.7459716796875, -16.11932373046875, -36.530517578125, -13.97906494140625, -15.18359375, -10.581802368164062, -33.158538818359375, -14.3125, -28.12939453125, -9.312255859375, -17.736473083496094, -24.92724609375]","[-29.531116485595703, -35.21875, -37.5810546875, -13.4921875, -49.31689453125, -15.637603759765625, -45.5439453125, -21.797119140625, -17.66015625, -29.60546875, -44.31689453125, -17.25, -40.111328125, -24.640625, -50.7657470703125, -23.857421875]","In March of 2019 I went to the doctor to get my blood pressure medicine refilled. The doctor also did was blood work. When the results returned the doctor saw I had a high PSA count. It was 12. 391 and for a man my age it should have been less than 4. After a biopsy, the doctor informed me that I have prostate cancer. Then the doctor informed me that for my age surgery would be the best way to treat my cancer. I decided to go ahead with the surgery and have my prostate removed. I had prostate surgery on Aug. 20, 2019 and had my prostate removed. I have a return appointment on October 8, 2019 to check my PSA levels. Hopefully everything will fine. If all is good I will have my PSA levels checked every 3 months for the first year. Then every 6 months for a couple years. If all is good then the doctor will check my PSA levels once a year there after. This was an unexpected life event for me!",3H7XDTSHKDD5127BAMHDTEVAXIFWGS,3H7XDTSHKDD5127BAMHDTEVAXIFWGS,recalled
114,31Z0PCVWUL1UGSSGME880HBITVYT7Z,0.49817025719454766,"[-0.16396560668945312, 1.346162584092882, 0.465087890625, -0.12103630514705882, 0.35824906198601975, 0.28267045454545453, 0.8914461135864258, 0.6589889526367188, 0.3710145950317383, 0.7294921875, 0.3429281815238621, 0.42322716346153844, 0.28998565673828125, 0.6461029052734375, 1.0878092447916667, 0.36256103515625]","[-19.14447021484375, -10.832168579101562, -21.72998046875, -73.3720703125, -32.828369140625, -21.8505859375, -28.856613159179688, -17.367263793945312, -6.730495452880859, -2.158203125, -42.69440841674805, -37.802734375, -15.833587646484375, -40.007080078125, -50.944580078125, -31.1923828125]","[-17.50481414794922, -22.9476318359375, -27.31103515625, -71.314453125, -39.635101318359375, -24.9599609375, -43.1197509765625, -23.9571533203125, -11.182670593261719, -5.076171875, -50.581756591796875, -43.3046875, -19.31341552734375, -50.3447265625, -67.26171875, -38.443603515625]","What a wild ride this life has been so far. The ups, the downs and everything in between. My beautiful bride and I have been married for two years now. Our anniversary is tomorrow and we're going on a fabulous date of dinner around Newport Harbor. As I reflect back, I think to how nervous I was to even ask her to marry me. I bought the ring five months before I actually asked her. I practiced what I would say for months and just couldn't work up the nerve. Finally, after all that, I popped the question. I got down on one knee and asked her to marry me. And she said yes! She actually said yes, the most beautiful woman in the world agreed to marry me, some schmuck from Brooklyn. We got married just one month later and the most beautiful service ever. We were married at the Little White Wedding Chapel in Las Vegas. Everyone was there, our parents, our friends and even Elvis made an apppearance! We stayed the Mirage just up the street and just had the most wonderful time. The last two years have just been so amazing, I can't wait to see what the future holds.",,3H8DHMCCWAXBUI33JIX2ZIYIWF9KDK,imagined
115,3PDJHANYK62L7JNG3AMRGK8YYNO6HD,0.5335337143338282,"[-0.24999734629755435, 0.4421057450143914, 0.4991607666015625, -0.24388363486842105, 1.3125424592391304, 1.4343227386474608, 0.36299368051382214, 0.40339269638061526, 0.6588309151785714, 0.9705403645833334, 0.9174310593377977, -0.016357421875, -0.09145220588235294, 0.000495461856617647, 0.2392730712890625, 0.5841346153846154, 1.8465401785714286]","[-52.0050048828125, -33.82469177246094, -47.34613037109375, -62.390625, -55.7802734375, -17.84659194946289, -39.27400207519531, -50.220869064331055, -54.1826171875, -9.2470703125, -45.835205078125, -2.094970703125, -49.25390625, -60.867919921875, -44.273193359375, -36.1015625, -9.66796875]","[-46.25506591796875, -42.224700927734375, -59.32598876953125, -57.7568359375, -85.96875, -32.1898193359375, -43.992919921875, -58.28872299194336, -63.40625, -15.0703125, -65.10125732421875, -2.0458984375, -47.69921875, -60.8763427734375, -47.623016357421875, -43.6953125, -22.59375]","I met my now wife a long time ago about 7 years to be exact and it has been great ever since.  We found out that we enjoy a lot of the same things and are able to enjoy them together.  We also have a son who we love very much and enjoy taking him to enjoy our hobbies and passions together as a family. The evening was her birthday and I got home just as the delivery man was leaving with the ring.  It was too expensive to leave on the porch so he had to leave a note and I missed him the day before.  But not today I was able to get the ring.  I needed it that night to ask her to marry me as well.  So with the ring nervously in my pocket we went to dinner and I dont think she even knew.  It finally came time to ask her and people were seemingly ready to leave.  So I had to do it.  I had to finally ask her or I'd have to find another time and be super nervous all over again.  She said yes!  We were pretty happy to share the moment with my family, her family and our son.  The resturant printed off the menu for us and it said congrats to us. We are now very happy together and have been able to share things equally.  We live together and share expenses and those things are working out great.  I'm glad I finally asked her.",3H8DHMCCWAXBUI33JIX2ZIYIWF9KDK,,retold
116,3H8DHMCCWAXBUI33JIX2ZIYIWF9KDK,0.3609724256417236,"[-0.382080078125, 0.13326362941576086, 1.0550204190340908, 0.36780503216911764, 0.3191481370192308, 0.82412109375, 0.4249674479166667, 0.0032220655871975806, 0.1328164805536685, 0.034104567307692304, 0.31156324303668476, 0.545318603515625, 1.2343851725260417, 0.32109733249830164, -0.0006510416666666666, 0.4514567057291667]","[-40.340576171875, -47.2550048828125, -22.21728515625, -40.460205078125, -51.35498046875, -18.8740234375, -18.287109375, -84.14596557617188, -38.6788330078125, -41.876953125, -60.55767822265625, -48.172149658203125, -28.0545654296875, -60.55763244628906, -2.0478515625, -28.15771484375]","[-33.84521484375, -50.320068359375, -33.822509765625, -46.712890625, -55.50390625, -27.115234375, -20.8369140625, -84.245849609375, -41.733612060546875, -42.3203125, -67.7236328125, -58.533203125, -42.8671875, -67.94287109375, -2.0458984375, -33.5751953125]","About two years ago I decided to marry my girlfriend after dating for quite a long time.  I wanted to get her a nice ring so I contacted her cousin to find out what type of ring would suit her. She came back with some ideas and I went from there.    I ordered the ring offline and had to wait for it to be shipped and signed for.  Well that day fedex was in my driveway as I got home.  The very same day I was to propose to her!  I think I got very lucky.  The night I proposed I was very nervous and was not able to eat my food much at all which people at our table thought that in itself was very strange.  It was on her birthday and we decided to go to the resturant where we went on our first date at.  We invited my parents, our son was there, and her family.  We had a good time and I finally pulled out the ring to put it on my pinky so it was ready.  My dad was getting anxious and was ready to leave until I showed him the ring under the table.  He was then relaxed and thought I should get on with it.  So, I just simply asked, didnt get down on one knee or anything, but offered it to her and myself.  She said yes!  We were married later the next year and are very happy now.",3H8DHMCCWAXBUI33JIX2ZIYIWF9KDK,3H8DHMCCWAXBUI33JIX2ZIYIWF9KDK,recalled
117,3TY7ZAOG5G6HVY297697KBEZ09YK0P,0.7445681602035059,"[-0.2840983072916667, 0.4619903564453125, 0.8462422688802084, 0.294677734375, 0.48388671875, 0.40755990835336536, 1.0647786458333333, 1.1027289496527777, 1.70184326171875, 0.18539533943965517, 0.6262715657552084, 0.0717022235576923, 0.743536376953125, 0.7834201388888888, 0.5782335069444444, 2.844921875]","[-35.7998046875, -28.274169921875, -14.9002685546875, -24.66015625, -20.12109375, -22.1456298828125, -15.033203125, -19.478759765625, -14.1044921875, -58.559539794921875, -36.0009765625, -38.662109375, -19.05145263671875, -30.052734375, -18.736328125, -8.416015625]","[-32.390625, -35.666015625, -19.97772216796875, -27.017578125, -24.47607421875, -27.44390869140625, -21.421875, -29.4033203125, -27.71923828125, -63.936004638671875, -47.27386474609375, -39.59423828125, -26.48681640625, -37.103515625, -23.9404296875, -22.640625]","About one week ago I took m;y oldest child to college. It was a very emotional time for me, but no so much for my kid! I did cry, of course. My baby is growning into an adult. I'm sure it is hard for any parent. It is a time of letting your child go out into the world. I will try to stay positive. I have reached out to other parents for support. I think a support system is very important. I told my son to keep in touch with me as much as possible, and I worry that he won't contact me as much as I want! I realize that he is an adult now so it is just something that I have to accept. I will never forget the long hug we shared as I was leaving. That will always be a precious memory in my mind. Thinking of it helps me remember our strong relationship. I know that I do not have to worry. My son will be fine!",,3HWRJOOET6OEA7UBKMHOWM7DBU0SEV,imagined
118,34YB12FSQZA9WQDX6KBQKGTKM9DGM8,0.7231902168681765,"[-0.13736979166666666, 0.062322443181818184, 0.6569661458333333, 0.6637321920955882, 0.07344193892045454, 0.7734375, 0.6557540893554688, 1.033984375, 0.5165419145063921, 0.6390882219587054, 1.3087439903846154, 1.4466552734375, 0.8639551798502604, 0.69677734375, 1.349609375, 0.08911577860514323, 1.3753329190340908, 1.22451171875, 0.81845703125, 0.6262471516927083, 0.48127567066865806, 0.636450823615579, 0.6986882826861214, 0.6386631556919643, 0.8873726981026786]","[-14.46875, -25.787109375, -24.2353515625, -41.306396484375, -30.776123046875, -11.98828125, -18.334625244140625, -7.376953125, -50.569671630859375, -24.792266845703125, -19.4892578125, -15.4072265625, -19.440139770507812, -57.06494140625, -22.580078125, -35.753562927246094, -22.91162109375, -6.25634765625, -6.44091796875, -24.113372802734375, -55.734039306640625, -24.95520782470703, -25.200057983398438, -40.5477294921875, -6.70281982421875]","[-13.64453125, -26.47265625, -34.08984375, -52.58984375, -31.583984375, -16.62890625, -23.580657958984375, -12.546875, -61.93359375, -33.739501953125, -36.5029296875, -26.98046875, -29.807601928710938, -69.60693359375, -37.42578125, -36.82295227050781, -38.040283203125, -12.37890625, -10.533203125, -33.507080078125, -72.097412109375, -35.774871826171875, -37.0777587890625, -49.489013671875, -12.9144287109375]","we moved our son to college. it was fun packing him and getting him ready to go. we had fun trying to decide what he should take and what he should leave. going through his belongings brought forth many memories of his childhood that we could reminisce about. we packed the UHaul with everything that he needed. Our drive to college was enjoyable. We sang and talked and sang some more. we had a good time. when we finally got to his college apartment our moods changed a little due to the chaos of everyone moving in. we quickly unloaded the U Haul and moved it out of the way. Now it was time to organize and put things away in his apartment. This, also, was a fun time. I could tell my son was excited to live on his own. I had packed a lunch so we took a break to eat, laughed and planned his apartment. we decided the best layout for his room and his furniture. I think we took longer than necessary to avoid goodbyes. once there was nothing left to do, sadness set in. It was time to go. Saying goodbye was very hard. I did not want to leave and my son did not want us to either. he kept talking to us with a glimmer of tears in his eyes and I could tell he did not want us to leave but it was getting late and it was time.  It is very hard for a mom to leave her son behind to be on his own. I hugged him, told him that I loved him and how proud i was of him. I go into the truck and waved until he was no longer in sight. I cried most of the way home.",3HWRJOOET6OEA7UBKMHOWM7DBU0SEV,,retold
119,3HWRJOOET6OEA7UBKMHOWM7DBU0SEV,0.9138080070974459,"[-0.4429408482142857, 0.6223958333333334, -0.032674153645833336, 0.64520263671875, 1.4354248046875, 0.7811514047475961, 0.9098307291666666, 0.7830734252929688, 2.4427897135416665, 1.1203125, 1.1404506138392858, 1.2132364908854167, 1.26044921875, 0.9203125, 0.3470085991753472, 0.7341419566761364, 0.6496368408203125, 1.9187418619791667]","[-9.71728515625, -7.08203125, -22.903076171875, -25.2015380859375, -16.1025390625, -15.30194091796875, -8.533203125, -16.796722412109375, -11.42138671875, -12.625, -7.798095703125, -10.3182373046875, -14.66455078125, -8.296875, -42.41448974609375, -21.8883056640625, -19.996963500976562, -18.932861328125]","[-6.61669921875, -10.81640625, -22.70703125, -32.9439697265625, -27.5859375, -25.4569091796875, -13.9921875, -26.193603515625, -26.078125, -18.2265625, -15.78125, -17.59765625, -27.26904296875, -12.8984375, -48.66064453125, -29.9638671875, -29.74151611328125, -30.4453125]","today we took our son to college. It was a very sad day. we helped him arrange his apartment. we took him to the store to get stocked up on groceries. we came back and visited for a while. that afternoon we decided it was time for us to head back home. i did not want to go. he is my boy and i am going to miss him dearly. this is good for him though. good for me, too. i am so very proud of him. he is going to be fine. i don't know if i will be, though. he is my first born. it is going to take me a while to recover, especially when i go into his room. it will be good to hear his voice when he calls. i don't know if i will be able to wait to hear from him. i will probably call him tonight!",3HWRJOOET6OEA7UBKMHOWM7DBU0SEV,3HWRJOOET6OEA7UBKMHOWM7DBU0SEV,recalled
120,3A4TN5196L4AN0WHD1ZU2K08AUUCHS,0.3197682092932891,"[-0.21851399739583333, 0.08557771381578948, 0.3007439507378472, -0.019585745675223216, 0.06855504653033088, 0.2735263279506138, 0.21790193256578946, 0.5131759643554688, 0.33705357142857145, 0.40506324768066404, 0.36368001302083336, 0.2486887480083265, 0.7090202780330882, 1.0976007634943181, 0.7922617594401041, -0.12087860107421874, 0.3821885850694444]","[-26.625, -51.2861328125, -33.077239990234375, -39.34220886230469, -36.665435791015625, -31.62238311767578, -43.871337890625, -64.1207275390625, -12.7431640625, -43.349021911621094, -59.7535400390625, -73.3674545288086, -36.0755615234375, -13.7388916015625, -14.9022216796875, -35.11573791503906, -42.69970703125]","[-23.3472900390625, -52.912109375, -35.783935546875, -38.930908203125, -37.83087158203125, -35.451751708984375, -48.011474609375, -72.33154296875, -15.1025390625, -51.450286865234375, -65.208740234375, -82.817626953125, -48.12890625, -25.8125, -24.40936279296875, -33.906951904296875, -49.5791015625]","My son looked so handsome in his gown and cap the day of his graduation. I think back to the look we shared as he was walking down the lane to find his seat. He was a vision compared to his other classmates. He looked at me and winked with a glimmer in his eyes, a look that said it all. The long hours of studying all these years have finally paid off and he is finally graduating. The road up until here was not an easy one but we made it. The graduation ceremony took place in the arena in the city and was as grand as you could imagine. The arena was prepared for a prestigeous ceremony with attendees from prestigeous educational backgrounds. It really was a day to remember. The commencement speeches started and we were impatiently waiting for them to hand out the certificates to the graduates. My phones camera was on full blast along with our digital camera and video camera. My husband and kids and family was all there and cheering when they called his name and as he walked up to the stage to receive his degree we all went wild with cheers and hollers. He looked up at us in the stand and smiled and waved as we screamed our excitement. he took his degree and proudly walked back to his seat. This is what we had all been waiting for all these years. The celebration of achievement is a celebration like no other. I hope that every parent gets to feel this feeling of pride and love of their childs achievements.",,3HYA4D452S5DBMD9LIMONMF9HHD2F5,imagined
