,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,memType
112,3STRJBFXOXDIB7Z058XH4MG49X1TKI,1.0009314135910206,"[0.0372467041015625, 0.4111328125, 0.75390625, 0.8333740234375, 0.3891957600911458, 0.6512472970145089, 0.6493977864583333, 3.802734375, 1.481903076171875, 0.9963243272569444, 0.98046875, 2.0134624905056424, 2.4117322649274553, 0.6642252604166666, 1.2430759006076388, 0.8462890625, 1.806988525390625, 1.03515625, 0.9914926382211539, 0.6825984074519231, 0.16713460286458334, -0.015625, 0.684375, 0.7519087357954546, 0.7535400390625]","[-43.87261962890625, -10.330078125, -8.40625, -16.5048828125, -30.144805908203125, -27.083892822265625, -26.700439453125, -4.83984375, -12.668212890625, -13.453369140625, -8.935546875, -14.738334655761719, -14.217483520507812, -25.666015625, -16.99615478515625, -34.091796875, -3.900726318359375, -9.35546875, -20.530029296875, -32.288330078125, -24.834228515625, -12.390625, -16.751953125, -17.15478515625, -34.92724609375]","[-44.6175537109375, -12.796875, -12.9296875, -23.171875, -37.15032958984375, -36.20135498046875, -36.44140625, -27.65625, -24.5234375, -22.4202880859375, -13.837890625, -32.8594970703125, -31.099609375, -33.63671875, -28.183837890625, -42.5546875, -12.9356689453125, -15.56640625, -33.41943359375, -41.162109375, -26.83984375, -12.328125, -20.173828125, -25.42578125, -49.998046875]","Like i said in my statement before, i found out i had prostate cancer in March 2019. Had my prostate removed in August. Everything went well during the surgery. After surgery the Doctor said everything looks good. The doctor said he wants me to get out of bed and walk around as soon as possible. He said looks like you will be able to go home in the morning. The next morning the doctor came in the room and asked how i was feeling? I said i was feeling good. He said that i can go home today. Went home that day with a catheter in. I was feeling pretty good. A little sore and uncomfortable with the catheter. However all and all feeling pretty good. A week after surgery i had a return appointment with the doctor. He wanted to remove the catheter if possible. After a leak test not sure what that is called. He removed the catheter. Doctor said everything is looking good. Next he wanted me to get a PSA test in 6 weeks. I took the PSA test and had a return appointment the next week. That would have been on October 8, 2019. Had the test done. Doctor said PSA looks good.  I will have another PSA test in January 2020. If all is good the doctor said we will check my PSA every 3 months for the first year.",3H7XDTSHKDD5127BAMHDTEVAXIFWGS,,retold
113,3H7XDTSHKDD5127BAMHDTEVAXIFWGS,0.8204524777140523,"[-0.05461000141344572, 1.5915178571428572, 1.2092848557692308, 2.167236328125, 0.9718742370605469, -0.03304701585036058, 0.3954307154605263, 0.5063241811899039, -0.035807291666666664, 1.1928267045454546, 0.6312510172526041, 0.6044921875, 0.7125565378289473, 1.7109375, 1.790248197667739, -0.2332763671875]","[-30.568706512451172, -24.078125, -21.8603515625, -4.8232421875, -33.76690673828125, -16.067214965820312, -38.03076171875, -15.21490478515625, -17.875, -16.484375, -32.954376220703125, -14.83203125, -26.57275390625, -9.2421875, -20.331527709960938, -25.7236328125]","[-29.531116485595703, -35.21875, -37.5810546875, -13.4921875, -49.31689453125, -15.637603759765625, -45.5439453125, -21.797119140625, -17.66015625, -29.60546875, -44.31689453125, -17.25, -40.111328125, -24.640625, -50.7657470703125, -23.857421875]","In March of 2019 I went to the doctor to get my blood pressure medicine refilled. The doctor also did was blood work. When the results returned the doctor saw I had a high PSA count. It was 12. 391 and for a man my age it should have been less than 4. After a biopsy, the doctor informed me that I have prostate cancer. Then the doctor informed me that for my age surgery would be the best way to treat my cancer. I decided to go ahead with the surgery and have my prostate removed. I had prostate surgery on Aug. 20, 2019 and had my prostate removed. I have a return appointment on October 8, 2019 to check my PSA levels. Hopefully everything will fine. If all is good I will have my PSA levels checked every 3 months for the first year. Then every 6 months for a couple years. If all is good then the doctor will check my PSA levels once a year there after. This was an unexpected life event for me!",3H7XDTSHKDD5127BAMHDTEVAXIFWGS,3H7XDTSHKDD5127BAMHDTEVAXIFWGS,recalled
114,31Z0PCVWUL1UGSSGME880HBITVYT7Z,0.4564029685585226,"[-0.16396560668945312, 1.346162584092882, 0.465087890625, -0.12103630514705882, 0.3444470857319079, 0.12562144886363635, 0.9408893585205078, 0.5482528686523438, 0.21355533599853516, 0.73211669921875, 0.3534698486328125, 0.3620042067307692, 0.3875071207682292, 0.415679931640625, 1.057861328125, 0.294793701171875]","[-19.14447021484375, -10.832168579101562, -21.72998046875, -73.3720703125, -33.090606689453125, -23.578125, -28.065521240234375, -18.474624633789062, -8.620006561279297, -2.147705078125, -42.45195007324219, -38.5986328125, -14.663330078125, -43.69384765625, -51.393798828125, -32.5477294921875]","[-17.50481414794922, -22.9476318359375, -27.31103515625, -71.314453125, -39.635101318359375, -24.9599609375, -43.1197509765625, -23.9571533203125, -11.182670593261719, -5.076171875, -50.581756591796875, -43.3046875, -19.31341552734375, -50.3447265625, -67.26171875, -38.443603515625]","What a wild ride this life has been so far. The ups, the downs and everything in between. My beautiful bride and I have been married for two years now. Our anniversary is tomorrow and we're going on a fabulous date of dinner around Newport Harbor. As I reflect back, I think to how nervous I was to even ask her to marry me. I bought the ring five months before I actually asked her. I practiced what I would say for months and just couldn't work up the nerve. Finally, after all that, I popped the question. I got down on one knee and asked her to marry me. And she said yes! She actually said yes, the most beautiful woman in the world agreed to marry me, some schmuck from Brooklyn. We got married just one month later and the most beautiful service ever. We were married at the Little White Wedding Chapel in Las Vegas. Everyone was there, our parents, our friends and even Elvis made an apppearance! We stayed the Mirage just up the street and just had the most wonderful time. The last two years have just been so amazing, I can't wait to see what the future holds.",,3H8DHMCCWAXBUI33JIX2ZIYIWF9KDK,imagined
115,3PDJHANYK62L7JNG3AMRGK8YYNO6HD,0.4244698890994095,"[-0.24999734629755435, 0.4421057450143914, 0.4991607666015625, -0.24388363486842105, 1.3243673573369565, 1.06741943359375, 0.5202777569110577, 0.13013019561767578, 1.05419921875, 0.9158528645833334, 0.9666893368675595, -0.01953125, 0.15935202205882354, -0.03207936006433824, 0.055873325892857144, 0.2920673076923077, 0.333984375]","[-52.0050048828125, -33.82469177246094, -47.34613037109375, -62.390625, -55.50830078125, -21.515625, -37.22930908203125, -55.686119079589844, -48.6474609375, -9.5751953125, -44.80078125, -2.1044921875, -44.990234375, -61.42169189453125, -46.840789794921875, -39.8984375, -20.255859375]","[-46.25506591796875, -42.224700927734375, -59.32598876953125, -57.7568359375, -85.96875, -32.1898193359375, -43.992919921875, -58.28872299194336, -63.40625, -15.0703125, -65.10125732421875, -2.0458984375, -47.69921875, -60.8763427734375, -47.623016357421875, -43.6953125, -22.59375]","I met my now wife a long time ago about 7 years to be exact and it has been great ever since.  We found out that we enjoy a lot of the same things and are able to enjoy them together.  We also have a son who we love very much and enjoy taking him to enjoy our hobbies and passions together as a family. The evening was her birthday and I got home just as the delivery man was leaving with the ring.  It was too expensive to leave on the porch so he had to leave a note and I missed him the day before.  But not today I was able to get the ring.  I needed it that night to ask her to marry me as well.  So with the ring nervously in my pocket we went to dinner and I dont think she even knew.  It finally came time to ask her and people were seemingly ready to leave.  So I had to do it.  I had to finally ask her or I'd have to find another time and be super nervous all over again.  She said yes!  We were pretty happy to share the moment with my family, her family and our son.  The resturant printed off the menu for us and it said congrats to us. We are now very happy together and have been able to share things equally.  We live together and share expenses and those things are working out great.  I'm glad I finally asked her.",3H8DHMCCWAXBUI33JIX2ZIYIWF9KDK,,retold
116,3H8DHMCCWAXBUI33JIX2ZIYIWF9KDK,0.3451485094631745,"[-0.382080078125, 0.13326362941576086, 1.0550204190340908, 0.36780503216911764, 0.5500676081730769, 0.80625, 0.51171875, 0.035515569871471774, 0.08270130986752718, 0.07466947115384616, 0.081298828125, 0.5653268914473685, 1.2427266438802083, 0.12327111285665761, -0.008463541666666666, 0.2832845052083333]","[-40.340576171875, -47.2550048828125, -22.21728515625, -40.460205078125, -48.35302734375, -19.052734375, -17.7666015625, -83.14486694335938, -39.83148193359375, -41.349609375, -65.853759765625, -47.7919921875, -27.9544677734375, -65.10763549804688, -2.0712890625, -30.17578125]","[-33.84521484375, -50.320068359375, -33.822509765625, -46.712890625, -55.50390625, -27.115234375, -20.8369140625, -84.245849609375, -41.733612060546875, -42.3203125, -67.7236328125, -58.533203125, -42.8671875, -67.94287109375, -2.0458984375, -33.5751953125]","About two years ago I decided to marry my girlfriend after dating for quite a long time.  I wanted to get her a nice ring so I contacted her cousin to find out what type of ring would suit her. She came back with some ideas and I went from there.    I ordered the ring offline and had to wait for it to be shipped and signed for.  Well that day fedex was in my driveway as I got home.  The very same day I was to propose to her!  I think I got very lucky.  The night I proposed I was very nervous and was not able to eat my food much at all which people at our table thought that in itself was very strange.  It was on her birthday and we decided to go to the resturant where we went on our first date at.  We invited my parents, our son was there, and her family.  We had a good time and I finally pulled out the ring to put it on my pinky so it was ready.  My dad was getting anxious and was ready to leave until I showed him the ring under the table.  He was then relaxed and thought I should get on with it.  So, I just simply asked, didnt get down on one knee or anything, but offered it to her and myself.  She said yes!  We were married later the next year and are very happy now.",3H8DHMCCWAXBUI33JIX2ZIYIWF9KDK,3H8DHMCCWAXBUI33JIX2ZIYIWF9KDK,recalled
117,3TY7ZAOG5G6HVY297697KBEZ09YK0P,0.5377977611812701,"[-0.2840983072916667, 0.4619903564453125, 0.8462422688802084, 0.294677734375, 0.4945203993055556, 0.2889451246995192, 1.0416666666666667, 0.9618598090277778, 0.642578125, 0.06427843817349138, 0.4499884711371528, 0.0023662860576923075, 0.5973876953125, 0.6551649305555556, 0.3700086805555556, 1.7171875]","[-35.7998046875, -28.274169921875, -14.9002685546875, -24.66015625, -20.025390625, -23.6876220703125, -15.171875, -20.74658203125, -22.57861328125, -62.071929931640625, -39.174072265625, -39.5634765625, -20.512939453125, -31.20703125, -20.6103515625, -14.0546875]","[-32.390625, -35.666015625, -19.97772216796875, -27.017578125, -24.47607421875, -27.44390869140625, -21.421875, -29.4033203125, -27.71923828125, -63.936004638671875, -47.27386474609375, -39.59423828125, -26.48681640625, -37.103515625, -23.9404296875, -22.640625]","About one week ago I took m;y oldest child to college. It was a very emotional time for me, but no so much for my kid! I did cry, of course. My baby is growning into an adult. I'm sure it is hard for any parent. It is a time of letting your child go out into the world. I will try to stay positive. I have reached out to other parents for support. I think a support system is very important. I told my son to keep in touch with me as much as possible, and I worry that he won't contact me as much as I want! I realize that he is an adult now so it is just something that I have to accept. I will never forget the long hug we shared as I was leaving. That will always be a precious memory in my mind. Thinking of it helps me remember our strong relationship. I know that I do not have to worry. My son will be fine!",,3HWRJOOET6OEA7UBKMHOWM7DBU0SEV,imagined
118,34YB12FSQZA9WQDX6KBQKGTKM9DGM8,0.5953326652673163,"[-0.13736979166666666, 0.062322443181818184, 0.6569661458333333, 0.6637321920955882, -0.09725674715909091, 0.888671875, 0.5748329162597656, 1.076953125, 0.35801558061079547, 0.27582877022879465, 1.2396334134615385, 0.607177734375, 0.7864672342936198, 0.7050374348958334, 0.9119318181818182, 0.40760167439778644, 1.1134366122159092, 0.8240234375, 0.77216796875, 0.5186319986979167, 0.4258144603056066, 0.595371919519761, 0.3799043543198529, 0.6244419642857143, 0.6489780970982143]","[-14.46875, -25.787109375, -24.2353515625, -41.306396484375, -32.65380859375, -11.296875, -18.98199462890625, -7.162109375, -54.0572509765625, -29.877899169921875, -20.3876953125, -22.123046875, -20.3699951171875, -56.916259765625, -27.39453125, -31.931732177734375, -25.79248046875, -8.2587890625, -6.67236328125, -25.72760009765625, -57.619720458984375, -25.653549194335938, -30.619384765625, -40.746826171875, -8.37158203125]","[-13.64453125, -26.47265625, -34.08984375, -52.58984375, -31.583984375, -16.62890625, -23.580657958984375, -12.546875, -61.93359375, -33.739501953125, -36.5029296875, -26.98046875, -29.807601928710938, -69.60693359375, -37.42578125, -36.82295227050781, -38.040283203125, -12.37890625, -10.533203125, -33.507080078125, -72.097412109375, -35.774871826171875, -37.0777587890625, -49.489013671875, -12.9144287109375]","we moved our son to college. it was fun packing him and getting him ready to go. we had fun trying to decide what he should take and what he should leave. going through his belongings brought forth many memories of his childhood that we could reminisce about. we packed the UHaul with everything that he needed. Our drive to college was enjoyable. We sang and talked and sang some more. we had a good time. when we finally got to his college apartment our moods changed a little due to the chaos of everyone moving in. we quickly unloaded the U Haul and moved it out of the way. Now it was time to organize and put things away in his apartment. This, also, was a fun time. I could tell my son was excited to live on his own. I had packed a lunch so we took a break to eat, laughed and planned his apartment. we decided the best layout for his room and his furniture. I think we took longer than necessary to avoid goodbyes. once there was nothing left to do, sadness set in. It was time to go. Saying goodbye was very hard. I did not want to leave and my son did not want us to either. he kept talking to us with a glimmer of tears in his eyes and I could tell he did not want us to leave but it was getting late and it was time.  It is very hard for a mom to leave her son behind to be on his own. I hugged him, told him that I loved him and how proud i was of him. I go into the truck and waved until he was no longer in sight. I cried most of the way home.",3HWRJOOET6OEA7UBKMHOWM7DBU0SEV,,retold
119,3HWRJOOET6OEA7UBKMHOWM7DBU0SEV,0.8761039314689216,"[-0.4429408482142857, 0.6223958333333334, -0.032674153645833336, 0.64520263671875, 1.57464599609375, 0.4455003004807692, 0.8427734375, 0.5409138997395834, 2.2921142578125, 1.4703125, 1.0583147321428572, 1.2953287760416667, 1.478466796875, 0.86484375, 0.2127838134765625, 0.36376953125, 0.5618825276692708, 1.9762369791666667]","[-9.71728515625, -7.08203125, -22.903076171875, -25.2015380859375, -14.98876953125, -19.6654052734375, -8.935546875, -19.70263671875, -12.325439453125, -10.875, -8.373046875, -9.82568359375, -12.484375, -8.57421875, -44.830535888671875, -25.96240234375, -21.313278198242188, -18.587890625]","[-6.61669921875, -10.81640625, -22.70703125, -32.9439697265625, -27.5859375, -25.4569091796875, -13.9921875, -26.193603515625, -26.078125, -18.2265625, -15.78125, -17.59765625, -27.26904296875, -12.8984375, -48.66064453125, -29.9638671875, -29.74151611328125, -30.4453125]","today we took our son to college. It was a very sad day. we helped him arrange his apartment. we took him to the store to get stocked up on groceries. we came back and visited for a while. that afternoon we decided it was time for us to head back home. i did not want to go. he is my boy and i am going to miss him dearly. this is good for him though. good for me, too. i am so very proud of him. he is going to be fine. i don't know if i will be, though. he is my first born. it is going to take me a while to recover, especially when i go into his room. it will be good to hear his voice when he calls. i don't know if i will be able to wait to hear from him. i will probably call him tonight!",3HWRJOOET6OEA7UBKMHOWM7DBU0SEV,3HWRJOOET6OEA7UBKMHOWM7DBU0SEV,recalled
120,3A4TN5196L4AN0WHD1ZU2K08AUUCHS,0.23218728089394092,"[-0.21851399739583333, 0.08557771381578948, 0.3007439507378472, -0.019585745675223216, -0.018087948069852942, 0.3817032405308315, 0.11418071546052631, 0.38669586181640625, 0.39425223214285715, 0.14090347290039062, 0.43291829427083334, 0.1488089310495477, 0.7266055836397058, 0.9639781605113636, 0.4777984619140625, -0.4837432861328125, 0.13294813368055555]","[-26.625, -51.2861328125, -33.077239990234375, -39.34220886230469, -38.13836669921875, -30.107906341552734, -45.842041015625, -66.1444091796875, -12.3427734375, -48.63221740722656, -58.7149658203125, -77.16288757324219, -35.776611328125, -15.208740234375, -18.67578125, -38.744384765625, -47.18603515625]","[-23.3472900390625, -52.912109375, -35.783935546875, -38.930908203125, -37.83087158203125, -35.451751708984375, -48.011474609375, -72.33154296875, -15.1025390625, -51.450286865234375, -65.208740234375, -82.817626953125, -48.12890625, -25.8125, -24.40936279296875, -33.906951904296875, -49.5791015625]","My son looked so handsome in his gown and cap the day of his graduation. I think back to the look we shared as he was walking down the lane to find his seat. He was a vision compared to his other classmates. He looked at me and winked with a glimmer in his eyes, a look that said it all. The long hours of studying all these years have finally paid off and he is finally graduating. The road up until here was not an easy one but we made it. The graduation ceremony took place in the arena in the city and was as grand as you could imagine. The arena was prepared for a prestigeous ceremony with attendees from prestigeous educational backgrounds. It really was a day to remember. The commencement speeches started and we were impatiently waiting for them to hand out the certificates to the graduates. My phones camera was on full blast along with our digital camera and video camera. My husband and kids and family was all there and cheering when they called his name and as he walked up to the stage to receive his degree we all went wild with cheers and hollers. He looked up at us in the stand and smiled and waved as we screamed our excitement. he took his degree and proudly walked back to his seat. This is what we had all been waiting for all these years. The celebration of achievement is a celebration like no other. I hope that every parent gets to feel this feeling of pride and love of their childs achievements.",,3HYA4D452S5DBMD9LIMONMF9HHD2F5,imagined
121,3EO896NRAXHN0NTINNX537GRMOMJTI,0.7293461002635833,"[-0.222265625, 1.3890625, 0.26022056297019674, 0.5327471564797794, 0.7280142647879464, 2.1681671142578125, 0.08709743105132005, 1.499755859375, 0.3393672062800481, 0.7907300676618304, 0.8762862594039352, 0.4798739751180013, 0.4265802556818182, 0.4847079190340909, 0.5672481142241379, 0.4548496344150641, 1.2981255849202473, 0.5856891978870739, 0.36172630673363093, 1.2469094016335227, 0.9613749186197916]","[-41.6748046875, -39.375, -78.9715576171875, -76.547119140625, -61.8175048828125, -11.21795654296875, -52.927146911621094, -51.41845703125, -37.5369873046875, -29.825408935546875, -61.7176513671875, -78.5895767211914, -52.0048828125, -56.3896484375, -72.693359375, -80.0035400390625, -29.455337524414062, -16.825729370117188, -67.76239013671875, -19.918212890625, -30.3583984375]","[-37.2294921875, -53.265625, -85.99751281738281, -94.6605224609375, -82.201904296875, -19.890625, -55.452972412109375, -78.4140625, -46.36053466796875, -40.8956298828125, -85.37738037109375, -90.10655212402344, -61.3896484375, -67.05322265625, -89.1435546875, -97.74267578125, -60.6103515625, -23.268310546875, -75.358642578125, -33.63421630859375, -41.8948974609375]","When I look back on the night my son graduated from college, I am overcome with pride and love. I can precisely picture everything about my surroundings that night. I am usually not that great at taking everything in and focus on small details in my life and at events as opposed to the big picture. This night, however, I can clearly recall the view across the room, the colors, the sounds, the whole entirety of it all, and most importantly, the feelings. I know I could go back to that huge room and find the seat I was sitting in among thousands just based on the clarity of my memory. I took everything in. Before the graduation, I had trouble finding parking and rushed into the venue at the last moment, worried I wouldn't be able to find a seat. I found one way up high with pretty poor view because none of the lower ones were available. At that point, I had no idea where my son was, no idea if I would even be able to see him or not. He texted me as the commencement started and told me where he was. Based on that, I was a little upset because I had definitely chosen the opposite side of the arena from him and was very far away. In spite of that, I absorbed the whole ceremony and kept one eye always fixed on his head, small as an ant. The whole time, I balanced between crying with pride and joy and smiling so hard that my cheeks and jaw hurt. In the end, my bad seating location turned out to be central to the single most memorable moment of the night. As the graduates were being released by row to leave the room, I saw that I was sitting directly over the exit that they were filing out through. Everyone around me was standing and I'm not that tall, so as he approached the exit, I got on my toes as high as I could and raised my arm so he could hopefully see me. With about 30 feet to go before he passed under me, he looked up and directly at me and we locked eyes. I will never forget the look he had on his face. It was so almost too special to be described...a combination of pride, joy, thankfulness, humility. Words don't do justice to that little moment we shared. Mother and son loving, knowing and understanding each other without words.",3HYA4D452S5DBMD9LIMONMF9HHD2F5,,retold
122,3HYA4D452S5DBMD9LIMONMF9HHD2F5,0.596384402222361,"[-0.2855088975694444, 0.25830078125, 0.37289673941476004, 0.6284623579545454, 0.8016586303710938, 0.2407594763714334, 0.588372548421224, 0.43598375822368424, 1.245182991027832, 0.8908203125, -0.14790226862980768, 0.5772069295247396, 0.7593149038461539, 1.484130859375, 1.1143951416015625, 0.578076171875]","[-14.826416015625, -25.005859375, -18.087108612060547, -21.3349609375, -22.2344970703125, -48.33844757080078, -40.69371795654297, -50.116455078125, -14.565963745117188, -32.1708984375, -31.6502685546875, -32.65203857421875, -19.12890625, -11.43115234375, -11.2562255859375, -59.883056640625]","[-12.2568359375, -28.6220703125, -23.307662963867188, -28.248046875, -35.06103515625, -53.87591552734375, -51.284423828125, -58.400146484375, -34.4888916015625, -45.533203125, -29.7275390625, -46.5050048828125, -29.0, -20.3359375, -20.17138671875, -80.11572265625]","I recently went to my son's graduation ceremony. He was graduating from college and it was a very special trip for me. The ceremony was held in a huge auditorium in the middle of downtown. I arrived a few minutes late because parking was a nightmare. When I got inside, I struggled to find a seat where I could see him. He texted me to let me know where he was on the stadium floor and I got as close as I could. The whole time, he looked like an ant to me and I really couldn't see him. The ceremony was enjoyable and I gushed with pride the whole time as well as a few tears. After the ceremony, I texted him to let him know where I was sitting. Luckily, I was located above the exit that the graduates were filing out of.  At the very end of the night, the most wonderful thing happened. The most memorable part of the evening was when the graduates were walking out and he looked up and made eye contact with me. We locked eyes and I have never seen him so proud and happy. It was our own special moment. That look is something I will never forget. Every time I think of that night and the pride and happiness for him that I have, the look in his eyes at that moment is the first thing that pops into my head.",3HYA4D452S5DBMD9LIMONMF9HHD2F5,3HYA4D452S5DBMD9LIMONMF9HHD2F5,recalled
123,3A9AA95ATX8H1WLQH4KRXNWPC1X5PZ,0.6779197555281075,"[-0.22284589494977677, 0.41806640625, 0.29360437393188477, 1.0117645263671875, 0.9719314575195312, 0.755615234375, 0.5317223866780599, 0.5662793552174288, 1.606524658203125, 0.8597719828287761, 0.6101578932542068, 0.9659507057883523, 0.3956163194444444, 0.6819806780133929, 0.72265625]","[-20.3060302734375, -8.56201171875, -15.795989990234375, -14.087738037109375, -9.87054443359375, -16.91259765625, -61.09266662597656, -64.82389450073242, -36.3538818359375, -34.009090423583984, -33.43507385253906, -32.311065673828125, -43.44140625, -39.6417236328125, -13.5703125]","[-17.186187744140625, -10.65234375, -20.49365997314453, -20.1583251953125, -17.64599609375, -24.46875, -73.85400390625, -84.077392578125, -68.484375, -46.905670166015625, -41.36712646484375, -42.9365234375, -50.5625, -49.189453125, -16.4609375]","It's been three months since my family and I went on a cruise. We had a wonderful time! There were so many things to do and it was great spending time with my family. We made so many happy memories! It wasn't all fun and games though. There were a few things that almost ruined our vacation. My aunt had her room broken into and someone stole most of the jewelry that she had put on the counter in the bathroom. At first it didn't seem like the ""boat police"" were doing anything to help, but it was only a few hours before they caught the man that had broken in. My aunt got her jewelry back and when we got to the port they put the man off the boat. I was surprised that we were able to put it behind us and have fun. My aunt even led the conga line around the deck after dinner. It's amazing how quickly she forgave the whole incident. The cruise ship was really nice to us after that and they even upgraded our rooms for us. They moved us into a few of their family suites that were unoccupied. It really was great!",,3I7DHKZYGOM5AJWW31OMLTILAFD5F3,imagined
124,3FDJT1UU75UGQ5OA4CFJ16AR7UY5K2,0.8037812673402847,"[0.24889373779296875, 0.6535881890190972, 0.26574867650082235, 0.509716796875, 2.410915798611111, 0.06180572509765625, 1.5678672790527344, 0.5618504115513393, 0.7921320262708162, 0.5323269367218018, 0.9822184244791666, 1.049806382921007, 1.3128298365551492, 0.24689610799153647, 0.8601226806640625]","[-16.9935302734375, -14.218292236328125, -44.7529296875, -12.37890625, -9.2939453125, -20.871917724609375, -14.884857177734375, -27.30596923828125, -40.405202865600586, -35.80927658081055, -26.413330078125, -37.830963134765625, -43.74737310409546, -58.37001037597656, -36.071502685546875]","[-18.98468017578125, -20.1005859375, -49.802154541015625, -17.47607421875, -30.9921875, -21.860809326171875, -27.42779541015625, -35.171875, -55.455711364746094, -44.326507568359375, -38.199951171875, -56.72747802734375, -73.94245934486389, -64.29551696777344, -51.5537109375]","I went on a Mediterranean cruise with family. There were 12 of us who traveled together. The cruise was for my in-laws 55th anniversary, so they took the whole family. The trip started with a flight to Barcelona, Spain. We spent the night there before boarding the ship. The cruise lasted for one week and included stops in Spain, France, and Italy. We went on excursions almost every day. The weather was very hot, as there was a heat wave in Europe. The buses we took for excursions had very little air conditioning, making the trips miserably hot. In general, we had fun, however the days were very long and tiring. The food on the boat was another negative part of the trip. We had many food allergies in the group, and they did not do a good job accommodating. I've been on other cruises where they over accommodated for allergies, but this ship did not meet those expectations. All-in-all, I'm happy I had this experience and I saw a lot of places I would want to visit again. However, I do not have a desire to go on the particular cruise or cruise line again.",3I7DHKZYGOM5AJWW31OMLTILAFD5F3,,retold
125,3I7DHKZYGOM5AJWW31OMLTILAFD5F3,0.7106322285866112,"[-0.1646240234375, 0.5078239440917969, 0.7038981119791666, 0.45274135044642855, 0.580712262321921, 0.3424127752130682, 0.2448362870649858, 0.7284558941336239, 0.4329020182291667, 0.996728515625, 1.7703125, 0.35984344482421876, 0.88720703125, 2.4448038736979165, 0.371429443359375]","[-19.111572265625, -34.77374267578125, -17.0787353515625, -13.28857421875, -32.68022155761719, -27.64581298828125, -24.467529296875, -31.10966181755066, -59.991943359375, -19.07421875, -18.5078125, -19.498397827148438, -26.880859375, -7.4561767578125, -43.5555419921875]","[-17.46533203125, -42.89892578125, -23.413818359375, -19.626953125, -42.552330017089844, -31.412353515625, -29.853927612304688, -43.493412017822266, -70.381591796875, -29.04150390625, -27.359375, -23.096832275390625, -35.7529296875, -22.125, -48.0126953125]","About three months ago I went on a family vacation.  I traveled with my husband and 10 of his family members to Barcelona, Spain. We left Barcelona for a one-week Mediterranean cruise.  On the cruise, we made stops in Italy, France, and Spain.  This was a memorable vacation because it celebrated my in-laws 55th wedding anniversary.  It was great to see the whole family and be together. We all live in different parts of the country, so it is rare that we are all together at one time. We had a lot of fun with nieces and nephews who are growing up quickly. Our niece also turned 13 on the cruise, and for her birthday my husband and I took her bowling on the boat. She was so excited and happy to go with us. I will remember that moment. There were a lot of downsides to the cruise.  Things like the oppressive heat, bad food, etc. contributed to a somewhat negative experience. However, many positive things will help to keep the memory happy.",3I7DHKZYGOM5AJWW31OMLTILAFD5F3,3I7DHKZYGOM5AJWW31OMLTILAFD5F3,recalled
126,36PW28KO40IAAB8H3MVXBMD8FTEAE4,0.6359771348621346,"[0.029458182198660716, 0.12477942875453404, 0.3032543041087963, 1.0618278503417968, 1.2430013020833333, 0.17051866319444445, 1.294921875, 0.38388497488839285, 0.8385009765625, 0.93988037109375, 0.6822781032986112, 0.5756093618032094, 0.8895596590909091, 0.42692149769176135, 0.7574314117431641, 0.4538061959402902]","[-66.60110473632812, -83.68461799621582, -53.60137939453125, -36.32746887207031, -1.86279296875, -54.4775390625, -11.09765625, -56.54742431640625, -50.7177734375, -36.31341552734375, -43.6220703125, -90.78179931640625, -36.94921875, -59.17425537109375, -47.15729522705078, -39.6737060546875]","[-67.2197265625, -88.05189800262451, -61.78924560546875, -57.56402587890625, -5.591796875, -57.546875, -18.8671875, -64.6090087890625, -64.1337890625, -52.2913818359375, -55.903076171875, -112.079345703125, -46.734375, -68.5665283203125, -62.30592346191406, -46.02699279785156]","I’ve always liked doing something charitable, and that Easter was just another time to give to those in need. I’ve been trying to raise my kids with the same values that were instilled in me, so four months ago, I brought my daughter along for our charity food truck run.	We were just going to drop off some canned goods and a few baked goods my wife baked, but my daughter took it one step further. She wanted to get some plastic eggs and fill them with Easter candy to hand out along with the food. Bless her heart. I know people say that teenagers only care for themselves, but she’s such a good girl.	So, we did exactly that. On the way to the shelter, we picked up some eggs and candy, only a few dozen or so. We sat right in the back of the truck and individually placed candy in each egg. We grabbed a couple of baskets, plopped the eggs in, and drove on over.	I couldn’t believe the affect that such a simple, inexpensive gesture would have on these folks. I know they’re usually grateful when we drop off food, especially around the holidays, but this little extra something special really drove it home for them; people truly do care about each other. Even she wept at seeing how it made them feel.	I couldn’t thank my daughter enough for reminding me of this lesson, something so simple that I truly forgot it. It took the little bit of compassion from a teenager to remind me why I do these kinds of things. And they say teenagers only care about themselves… She’s a good egg.",,3I7DHKZYGOM5AJWW31OMLTILC4GF5W,imagined
